Date,Close,UpDown,Comp,Change,Open,High,Low,Volume,Amount,MarCap
2008-04-25,1824.68,1,25.34,0.0141,1809.0,1825.83,1809.0,328040316,6563577517241,926030578607465.0
2008-04-28,1823.17,2,-1.51,-0.0008,1829.45,1831.84,1814.2,371631596,6361911773174,925583478299390.0
2008-04-29,1811.51,2,-11.66,-0.0064,1829.01,1831.23,1803.08,272357584,5073606270524,919714637229020.0
2008-04-30,1825.47,1,13.96,0.0077,1808.74,1825.58,1803.49,244969357,5273226635115,926729918512735.0
2008-05-02,1848.27,1,22.8,0.0125,1851.64,1851.64,1843.14,267832530,6050030537325,938343045850130.0
2008-05-06,1859.06,1,10.79,0.0058,1849.81,1859.27,1843.36,303686695,5948015171614,943866662698340.0
2008-05-07,1854.01,2,-5.05,-0.0027,1863.77,1868.09,1839.76,384071639,6699853984404,941276768019775.0
2008-05-08,1848.0,2,-6.01,-0.0032,1831.17,1854.55,1830.46,319209096,6151300016175,938122437445890.0
2008-05-09,1823.7,2,-24.3,-0.0131,1854.73,1854.73,1818.27,280073277,5886208077503,925752946669085.0
2008-05-13,1842.8,1,19.1,0.0105,1829.37,1842.8,1813.98,265300945,5767478669649,935576536335705.0
2008-05-14,1843.75,1,0.95,0.0005,1841.44,1848.02,1828.07,297692503,5828236454333,935951702394260.0
2008-05-15,1885.71,1,41.96,0.0227999999999999,1852.74,1886.95,1852.67,414795335,7361244510555,957148601323780.0
2008-05-16,1888.88,1,3.17,0.0017,1893.99,1899.57,1882.69,301669738,6922363551320,958637665529030.0
2008-05-19,1885.37,2,-3.51,-0.0019,1893.54,1901.13,1875.05,355995714,7004371425135,956491008089175.0
2008-05-20,1873.15,2,-12.22,-0.0065,1886.52,1889.85,1857.05,336306135,6290037575490,950155035522715.0
2008-05-21,1847.51,2,-25.64,-0.0137,1848.97,1861.58,1844.95,315979090,6291082716885,937346379372040.0
2008-05-22,1835.42,2,-12.09,-0.0065,1826.06,1836.63,1810.68,357259204,5682711729663,931402443151820.0
2008-05-23,1827.94,2,-7.48,-0.0040999999999999,1836.42,1840.78,1826.16,299062018,4761917238235,927423225501715.0
2008-05-26,1800.58,2,-27.36,-0.015,1813.63,1820.74,1791.4,281848474,5344160699049,913258661414445.0
2008-05-27,1825.23,1,24.65,0.0137,1806.2,1825.48,1806.2,260268048,4700273698143,925831631950025.0
2008-05-28,1805.64,2,-19.59,-0.0107,1835.38,1835.71,1802.01,299607182,5248712985249,915885584989830.0
2008-05-29,1841.22,1,35.58,0.0197,1819.33,1842.56,1819.33,298969319,5182247793787,934434305706930.0
2008-05-30,1852.02,1,10.8,0.0059,1846.98,1852.36,1833.42,287614450,6235361120098,940202137701285.0
2008-06-02,1847.53,2,-4.49,-0.0024,1848.3,1853.5,1831.66,234490860,4523619038098,937752742045980.0
2008-06-03,1819.39,2,-28.14,-0.0152,1832.31,1836.71,1814.5,258920518,4860514079566,923646821927160.0
2008-06-04,1833.81,1,14.42,0.0079,1821.3,1836.13,1813.12,235894427,4254571734718,930882378173005.0
2008-06-05,1832.31,2,-1.5,-0.0008,1830.14,1832.82,1816.35,274963257,4966611149919,930285342470610.0
2008-06-09,1808.96,2,-23.35,-0.0127,1787.9,1810.21,1785.16,249280719,4984031715865,918077865960755.0
2008-06-10,1774.38,2,-34.58,-0.0191,1813.36,1814.06,1765.35,322795061,5387113613436,900231545300560.0
2008-06-11,1781.67,1,7.29,0.0040999999999999,1781.14,1786.98,1760.66,282784885,5028261478959,904488738003360.0
2008-06-12,1739.36,2,-42.31,-0.0237,1755.9,1761.29,1739.36,379807909,6840657182675,883203043922530.0
2008-06-13,1747.35,1,7.99,0.0046,1753.67,1760.72,1730.25,402038340,5522860687991,887347146129905.0
2008-06-16,1760.82,1,13.47,0.0077,1763.86,1768.63,1755.55,375411628,4698238050721,894239526925235.0
2008-06-17,1750.71,2,-10.11,-0.0056999999999999,1766.34,1767.5,1738.71,334937545,4892638245682,889169877203500.0
2008-06-18,1774.13,1,23.42,0.0134,1745.5,1775.11,1742.68,343036104,4364611228538,900921607220440.0
2008-06-19,1740.72,2,-33.41,-0.0187999999999999,1756.36,1757.26,1731.51,401514459,4728263967546,883817783536045.0
2008-06-20,1731.0,2,-9.72,-0.0056,1752.95,1755.6,1723.41,331018602,4305860218187,879059014599950.0
2008-06-23,1715.59,2,-15.41,-0.0089,1705.61,1720.74,1694.79,303197662,3768630493909,871064720483565.0
2008-06-24,1710.84,2,-4.75,-0.0028,1706.92,1717.23,1699.81,364190793,3991617618162,868644430157550.0
2008-06-25,1717.79,1,6.95,0.0040999999999999,1710.45,1717.81,1695.01,345354241,4210481200446,872031354915135.0
2008-06-26,1717.66,2,-0.13,-0.0001,1717.57,1734.86,1714.38,328759943,3978597487488,872212299811895.0
2008-06-27,1684.45,2,-33.21,-0.0192999999999999,1673.27,1685.88,1669.69,285310405,4113654762407,855523338076105.0
2008-06-30,1674.92,2,-9.53,-0.0056999999999999,1682.86,1689.61,1671.11,261908337,3895067692668,850869790644645.0
2008-07-01,1666.46,2,-8.46,-0.0051,1675.7,1681.45,1652.03,278015912,4318384667013,846782933626790.0
2008-07-02,1623.6,2,-42.86,-0.0256999999999999,1665.52,1667.97,1607.88,335993683,5328048624057,824930601064925.0
2008-07-03,1606.54,2,-17.06,-0.0105,1591.21,1616.65,1580.83,352001049,5808379781477,816360745089045.0
2008-07-04,1577.94,2,-28.6,-0.0178,1604.47,1610.65,1574.6,246967337,4117222639730,802124179881930.0
2008-07-07,1579.72,1,1.78,0.0011,1568.25,1583.49,1560.0,250026395,4208846799648,803001170263945.0
2008-07-08,1533.47,2,-46.25,-0.0293,1577.04,1577.04,1509.2,332006420,5349507120416,779600270885030.0
2008-07-09,1519.38,2,-14.09,-0.0092,1557.07,1563.07,1519.05,328759028,5263335450039,772642471852950.0
2008-07-10,1537.43,1,18.05,0.0118999999999999,1498.78,1542.34,1495.44,354189740,6280549432139,781213394855270.0
2008-07-11,1567.51,1,30.08,0.0196,1543.01,1573.06,1526.67,326548288,5117490895357,796393760535475.0
2008-07-14,1558.62,2,-8.89,-0.0056999999999999,1562.88,1581.7,1554.01,257133782,3834949012855,791823274766700.0
2008-07-15,1509.33,2,-49.29,-0.0316,1550.95,1550.95,1506.41,297854062,4684395316823,766906301302065.0
2008-07-16,1507.4,2,-1.93,-0.0013,1518.57,1529.87,1488.75,296909234,4991654803701,765962455637505.0
2008-07-17,1525.56,1,18.16,0.012,1541.38,1546.84,1524.85,319702712,4589686347530,775482354601595.0
2008-07-18,1509.99,2,-15.57,-0.0102,1542.73,1542.91,1504.0,304142892,4128174663512,767647384013345.0
2008-07-21,1562.92,1,52.93,0.0351,1530.68,1569.45,1530.05,296053129,5139684123487,794472317172835.0
2008-07-22,1561.23,2,-1.69,-0.0011,1551.09,1563.75,1549.0,252499278,3453752525064,793477378226995.0
2008-07-23,1591.76,1,30.53,0.0196,1586.27,1598.89,1577.94,351644578,5508271163094,808760512275115.0
2008-07-24,1626.14,1,34.38,0.0216,1603.52,1627.87,1603.24,347691884,5926642646192,826738890278175.0
2008-07-25,1597.93,2,-28.21,-0.0173,1595.28,1610.45,1589.48,266623647,4371262880414,811865458403345.0
2008-07-28,1598.29,1,0.36,0.0002,1609.57,1611.15,1588.56,252277533,3987681626719,811751990321960.0
2008-07-29,1567.2,2,-31.09,-0.0195,1572.16,1573.62,1542.89,261582742,4183630343516,795832554463305.0
2008-07-30,1577.7,1,10.5,0.0067,1594.04,1595.84,1572.17,265697984,4752420305706,801083992497380.0
2008-07-31,1594.67,1,16.97,0.0108,1583.99,1600.15,1577.81,233013213,4212756638467,809816923866135.0
2008-08-01,1573.77,2,-20.9,-0.0131,1578.55,1587.49,1562.29,231176174,3325914975421,799270323683070.0
2008-08-04,1543.05,2,-30.72,-0.0195,1567.01,1571.23,1531.52,246520467,4214140204955,783995138988210.0
2008-08-05,1535.54,2,-7.51,-0.0049,1540.32,1556.96,1533.43,244785246,5226107613721,780386410352890.0
2008-08-06,1578.71,1,43.17,0.0281,1567.3,1580.25,1560.88,276646219,4666220434755,802342383541850.0
2008-08-07,1564.0,2,-14.71,-0.0093,1577.36,1582.51,1553.21,219017122,4045087091131,794876682279000.0
2008-08-08,1568.72,1,4.72,0.003,1547.7,1573.18,1544.1,221286128,3784312144064,797522970339440.0
2008-08-11,1581.09,1,12.37,0.0079,1592.3,1597.31,1581.09,254544577,4356404470290,803931168228215.0
2008-08-12,1577.12,2,-3.97,-0.0025,1581.1,1590.12,1570.88,251631882,4331102865336,802218808605885.0
2008-08-13,1562.72,2,-14.4,-0.0091,1572.87,1581.46,1553.94,231583765,3360028156663,794925095910390.0
2008-08-14,1572.19,1,9.47,0.0060999999999999,1553.65,1578.3,1553.65,247613012,3722498423845,799621224627735.0
2008-08-18,1567.71,2,-4.48,-0.0028,1579.13,1582.76,1561.57,260761390,3451217067540,797393306555190.0
2008-08-19,1541.41,2,-26.3,-0.0168,1554.21,1554.92,1528.31,261100782,3396235708274,784007020202205.0
2008-08-20,1540.71,2,-0.7,-0.0005,1531.87,1549.53,1524.87,243670511,3709528044740,783464868808925.0
2008-08-21,1512.59,2,-28.12,-0.0183,1539.55,1540.45,1511.69,259520587,3847210192700,769165880331375.0
2008-08-22,1496.91,2,-15.68,-0.0104,1508.67,1508.67,1477.55,226289246,3728778974019,761543262363565.0
2008-08-25,1502.11,1,5.2,0.0034999999999999,1505.13,1510.98,1496.63,198258911,2910298188837,764174866630775.0
2008-08-26,1490.25,2,-11.86,-0.0079,1477.04,1502.33,1474.64,213143625,3213613957559,758015799384170.0
2008-08-27,1493.92,1,3.67,0.0025,1498.09,1498.38,1466.46,241558881,3858482279277,759732746183165.0
2008-08-28,1474.15,2,-19.77,-0.0132,1503.26,1503.74,1473.0,216132665,3312919869481,749839990882135.0
2008-08-29,1474.24,1,0.09,0.0001,1488.25,1496.14,1470.87,242100630,4211237694862,749708047400470.0
2008-09-01,1414.43,2,-59.81,-0.0406,1453.14,1456.69,1413.43,316592590,5106949241867,719463209309875.0
2008-09-02,1407.14,2,-7.29,-0.0052,1418.26,1430.43,1392.55,373370674,5532256328606,715856579982800.0
2008-09-03,1426.89,1,19.75,0.0139999999999999,1403.89,1430.94,1396.13,367103091,5216023469010,725934029557000.0
2008-09-04,1426.43,2,-0.46,-0.0003,1421.16,1436.62,1409.33,372856023,4833338414073,725693109465100.0
2008-09-05,1404.38,2,-22.05,-0.0155,1394.39,1415.24,1393.33,298481482,4260937705101,714818421335615.0
2008-09-08,1476.65,1,72.27,0.0515,1437.59,1481.41,1437.59,399130211,6313141172078,751477026028460.0
2008-09-09,1454.5,2,-22.15,-0.015,1469.54,1469.54,1446.53,443711973,4771899146603,740155186142110.0
2008-09-10,1464.98,1,10.48,0.0072,1432.9,1466.26,1430.05,421192962,5556283926035,745305074114925.0
2008-09-11,1443.24,2,-21.74,-0.0148,1459.69,1467.9,1439.38,362999816,6218478883031,734653780351260.0
2008-09-12,1477.92,1,34.68,0.024,1468.41,1480.77,1463.58,311745300,4858826362877,752029470825570.0
2008-09-16,1387.75,2,-90.17,-0.061,1381.24,1401.79,1372.55,392767415,6479889620781,706231239300950.0
2008-09-17,1425.26,1,37.51,0.027,1420.49,1441.24,1412.6,398283484,5957720823333,725240457425155.0
2008-09-18,1392.42,2,-32.84,-0.023,1385.47,1400.35,1366.88,413388505,5847238055445,708515614154595.0
2008-09-19,1455.78,1,63.36,0.0455,1441.31,1464.59,1435.72,468688431,7957748994242,740851960805465.0
2008-09-22,1460.34,1,4.56,0.0031,1472.08,1488.94,1457.1,354332547,6229579776736,743004947210310.0
2008-09-23,1481.37,1,21.03,0.0144,1447.9,1484.01,1445.5,470349526,5194236987095,753691667791705.0
2008-09-24,1495.98,1,14.61,0.0098999999999999,1479.04,1501.09,1472.31,498528591,5850678766867,760831553356440.0
2008-09-25,1501.63,1,5.65,0.0038,1487.73,1503.83,1469.23,419072680,4864240726796,763600120168935.0
2008-09-26,1476.33,2,-25.3,-0.0168,1492.42,1498.74,1469.83,405920415,4552645794214,750852869347110.0
2008-09-29,1456.36,2,-19.97,-0.0135,1491.11,1496.3,1449.33,365882985,5387459930731,740932826213255.0
2008-09-30,1448.06,2,-8.3,-0.0056999999999999,1383.97,1448.06,1376.72,412809457,5688304470856,736656677137600.0
2008-10-01,1439.67,2,-8.39,-0.0058,1453.4,1453.4,1429.57,314216252,4179223523530,732343387651075.0
2008-10-02,1419.65,2,-20.02,-0.0139,1450.16,1458.68,1410.35,317945394,4317459303515,721994010876380.0
2008-10-06,1358.75,2,-60.9,-0.0429,1389.68,1389.68,1351.72,312408601,4955438771652,690790212550860.0
2008-10-07,1366.1,1,7.35,0.0054,1340.92,1371.24,1321.81,349569421,4760384639004,694872179220200.0
2008-10-08,1286.69,2,-79.41,-0.0581,1323.96,1334.34,1281.47,431464066,5094486325332,654743365948785.0
2008-10-09,1294.89,1,8.2,0.0064,1289.67,1324.36,1274.46,451806102,5633516618040,658747132644605.0
2008-10-10,1241.47,2,-53.42,-0.0412999999999999,1248.53,1248.53,1178.51,461327628,6401421259739,630980393169475.0
2008-10-13,1288.53,1,47.06,0.0379,1272.95,1294.19,1252.44,384723033,5584517417581,654419621575695.0
2008-10-14,1367.69,1,79.16,0.0613999999999999,1342.31,1367.7,1339.86,460906499,7010091099634,694481312228850.0
2008-10-15,1340.28,2,-27.41,-0.02,1338.46,1353.44,1327.42,347683152,4925895353497,680544220542490.0
2008-10-16,1213.78,2,-126.5,-0.0944,1258.38,1265.85,1205.14,409090864,6167399276289,616479619439840.0
2008-10-17,1180.67,2,-33.11,-0.0273,1245.15,1245.15,1166.88,420174991,6546068056321,599693165804310.0
2008-10-20,1207.63,1,26.96,0.0227999999999999,1195.9,1211.09,1149.39,373014879,5674673375236,613068935918635.0
2008-10-21,1196.1,2,-11.53,-0.0095,1223.75,1232.73,1181.88,389189917,4763302701265,607423139635110.0
2008-10-22,1134.59,2,-61.51,-0.0513999999999999,1190.5,1195.28,1095.56,374865709,5250109787045,576364086977200.0
2008-10-23,1049.71,2,-84.88,-0.0748,1089.57,1089.57,1028.5,401511754,5361377706853,533588133968250.0
2008-10-24,938.75,2,-110.96,-0.1057,1051.58,1051.92,925.57,443157025,5459813851436,477323771657525.0
2008-10-27,946.45,1,7.7,0.0081999999999999,937.18,966.41,892.16,540707848,5871935500279,481183230810045.0
2008-10-28,999.16,1,52.71,0.0557,916.85,1012.73,901.49,649428807,6296118991758,507841855733355.0
2008-10-29,968.97,2,-30.19,-0.0302,1047.48,1078.33,920.35,763398333,8290018019138,492925487791565.0
2008-10-30,1084.72,1,115.75,0.1195,1036.83,1094.89,992.89,621627912,7404484242302,551937615919930.0
2008-10-31,1113.06,1,28.34,0.0260999999999999,1083.14,1158.66,1061.46,864749622,9147276769855,566438073901115.0
2008-11-03,1129.08,1,16.02,0.0144,1117.13,1158.87,1109.32,568246624,7181993618677,574510849263295.0
2008-11-04,1153.35,1,24.27,0.0215,1135.53,1154.45,1114.41,603572854,6798275336601,586688634705970.0
2008-11-05,1181.5,1,28.15,0.0243999999999999,1184.92,1217.82,1159.67,790190946,7965854261085,600742673943470.0
2008-11-06,1092.22,2,-89.28,-0.0756,1133.78,1140.85,1081.79,657625600,5363600768802,555819652193315.0
2008-11-07,1134.49,1,42.27,0.0387,1054.35,1134.5,1038.72,846308352,6929645288304,577271037942475.0
2008-11-10,1152.46,1,17.97,0.0158,1152.26,1165.57,1124.13,717483787,7372464496921,585579197622170.0
2008-11-11,1128.73,2,-23.73,-0.0206,1133.34,1160.3,1114.5,600725792,5831799862136,573530672946505.0
2008-11-12,1123.86,2,-4.87,-0.0043,1103.88,1143.18,1096.63,605657193,5051820811967,571044100184075.0
2008-11-13,1088.44,2,-35.42,-0.0315,1074.75,1088.46,1040.34,566758585,5351351697715,553416773642545.0
2008-11-14,1088.26,2,-0.18,-0.0002,1126.94,1129.4,1078.44,440485584,5068481326198,552945921096230.0
2008-11-17,1078.32,2,-9.94,-0.0091,1074.33,1104.66,1050.4,413383428,4846330664305,547801136139795.0
2008-11-18,1036.16,2,-42.16,-0.0391,1053.29,1075.68,1036.1,377419732,4134786454282,526682685312890.0
2008-11-19,1016.82,2,-19.34,-0.0187,1038.74,1038.74,994.57,404606587,4218377679590,516910707396985.0
2008-11-20,948.69,2,-68.13,-0.067,967.46,984.51,947.44,424069906,3956358364530,482685317934390.0
2008-11-21,1003.73,1,55.04,0.0579999999999999,929.74,1013.12,914.02,602106230,5092689164238,510550163085295.0
2008-11-24,970.14,2,-33.59,-0.0335,996.23,1014.49,969.49,464190804,4778958809705,493488334074115.0
2008-11-25,983.32,1,13.18,0.0136,1016.09,1029.46,966.28,486153503,5425508269619,500054958254510.0
2008-11-26,1029.78,1,46.46,0.0472,993.07,1030.7,993.07,515466992,5155321567770,523345453142140.0
2008-11-27,1063.48,1,33.7,0.0327,1058.63,1070.67,1046.46,563629560,5976241430566,541176042668605.0
2008-11-28,1076.07,1,12.59,0.0118,1066.84,1084.03,1061.52,555246755,5186234134447,554122785674585.0
2008-12-01,1058.62,2,-17.45,-0.0162,1074.0,1083.01,1058.62,627338210,4672823753460,544318157241575.0
2008-12-02,1023.2,2,-35.42,-0.0335,1007.71,1038.41,1007.26,421112282,4093919627248,526172571200795.0
2008-12-03,1022.67,2,-0.53,-0.0005,1038.41,1038.41,1013.56,478714655,5310409985924,525758965654450.0
2008-12-04,1006.54,2,-16.13,-0.0158,1042.16,1042.16,997.0,402237815,4449876955799,517646154143415.0
2008-12-05,1028.13,1,21.59,0.0214,1017.48,1032.68,1008.3,401605023,3668500879041,528405266174135.0
2008-12-08,1105.05,1,76.92,0.0748,1041.41,1111.27,1037.64,541792605,6520366148950,567560092730625.0
2008-12-09,1105.84,1,0.79,0.0007,1116.09,1120.66,1092.49,486456034,6063057644435,568129053407400.0
2008-12-10,1145.87,1,40.03,0.0362,1112.44,1155.08,1105.71,562091557,7535486275423,588603905585630.0
2008-12-11,1154.43,1,8.56,0.0075,1145.06,1166.27,1135.5,576699619,8145575749147,592682316466410.0
2008-12-12,1103.82,2,-50.61,-0.0438,1128.66,1152.99,1089.94,622304130,6749653376041,567048013828905.0
2008-12-15,1158.19,1,54.37,0.0493,1152.25,1164.72,1138.42,485361894,5850072540744,594662635717365.0
2008-12-16,1161.56,1,3.37,0.0029,1148.68,1165.29,1137.05,626697437,6818527182968,596015611662440.0
2008-12-17,1169.75,1,8.19,0.0070999999999999,1190.09,1196.37,1146.04,647792597,6577860255083,600304131795965.0
2008-12-18,1175.91,1,6.16,0.0053,1183.38,1189.83,1164.6,557762099,5904836363385,603339608363380.0
2008-12-19,1180.97,1,5.06,0.0043,1174.24,1194.52,1171.38,685025348,5401355011900,606239201303170.0
2008-12-22,1179.61,2,-1.36,-0.0012,1189.85,1201.14,1167.63,450639152,5341408661656,605689080252470.0
2008-12-23,1144.31,2,-35.3,-0.0299,1168.15,1175.32,1140.13,436408415,4108318055362,587671844246935.0
2008-12-24,1128.51,2,-15.8,-0.0138,1140.08,1143.68,1113.17,407844810,3508787545355,579635401114695.0
2008-12-26,1117.86,2,-10.65,-0.0093999999999999,1128.54,1134.57,1108.86,345548585,3078267414086,574506025775515.0
2008-12-29,1117.59,2,-0.27,-0.0002,1109.4,1118.35,1084.26,312516295,2615494872220,573728866152390.0
2008-12-30,1124.47,1,6.88,0.0062,1124.6,1144.24,1121.32,357926169,3269662330820,576927703499465.0
2009-01-02,1157.4,1,32.93,0.0293,1132.87,1157.4,1118.84,340781003,4043267677630,593882523336685.0
2009-01-05,1173.57,1,16.17,0.0139999999999999,1180.98,1185.22,1166.66,414759850,5288645206475,602269376091140.0
2009-01-06,1194.28,1,20.71,0.0176,1183.52,1203.59,1179.94,444194903,5608839499720,613219053718325.0
2009-01-07,1228.17,1,33.89,0.0283999999999999,1198.85,1228.56,1195.2,568555551,7650756906906,630963325378875.0
2009-01-08,1205.7,2,-22.47,-0.0183,1212.7,1218.43,1195.15,472344049,5826334742365,619192680637035.0
2009-01-09,1180.96,2,-24.74,-0.0204999999999999,1214.5,1220.59,1179.06,443544213,5328416603270,607077647299620.0
2009-01-12,1156.75,2,-24.21,-0.0204999999999999,1170.69,1177.19,1150.41,352671105,3896401211050,594756224383895.0
2009-01-13,1167.71,1,10.96,0.0095,1147.99,1168.04,1133.94,381507213,4102261304330,600286827271350.0
2009-01-14,1182.68,1,14.97,0.0128,1161.01,1184.52,1151.8,358877338,3963837007452,607773013373905.0
2009-01-15,1111.34,2,-71.34,-0.0603,1138.47,1145.41,1108.15,366484852,4568785176117,571130854533900.0
2009-01-16,1135.2,1,23.86,0.0215,1120.69,1135.79,1109.69,335687738,4084345644318,583504824542105.0
2009-01-19,1150.65,1,15.45,0.0136,1146.09,1159.88,1141.31,370319103,4507860813221,591248957283285.0
2009-01-20,1126.81,2,-23.84,-0.0207,1136.16,1136.48,1115.07,319532612,3804185348480,579115459899650.0
2009-01-21,1103.61,2,-23.2,-0.0206,1087.43,1118.4,1085.72,334555572,4144996976561,567301601222785.0
2009-01-22,1116.23,1,12.62,0.0113999999999999,1125.22,1127.35,1106.74,346827405,4281503963400,573621673861385.0
2009-01-23,1093.4,2,-22.83,-0.0204999999999999,1105.43,1105.43,1087.66,268188810,3558498653213,561837803096930.0
2009-01-28,1157.98,1,64.58,0.0591,1123.23,1160.19,1122.33,345266264,4604520088627,595224021100070.0
2009-01-29,1166.56,1,8.58,0.0074,1165.82,1179.15,1160.75,384745289,4871008924722,599683085918775.0
2009-01-30,1162.11,2,-4.45,-0.0038,1147.57,1163.76,1144.52,377035032,3974971830159,598142080059980.0
2009-02-02,1146.95,2,-15.16,-0.013,1145.87,1170.7,1136.37,374571191,4478153243799,590116782343340.0
2009-02-03,1163.2,1,16.25,0.0141999999999999,1152.94,1174.28,1137.83,347702521,4408618103940,598590879366190.0
2009-02-04,1195.37,1,32.17,0.0277,1183.22,1195.52,1176.1,450221418,5760535892381,615203194625010.0
2009-02-05,1177.88,2,-17.49,-0.0146,1187.05,1206.73,1177.88,463562137,5337966376450,606291154374990.0
2009-02-06,1210.26,1,32.38,0.0275,1199.17,1210.26,1190.67,570791465,5772617907902,623072452203885.0
2009-02-09,1202.69,2,-7.57,-0.0063,1224.44,1227.73,1199.93,475949978,4954661122470,619062965125130.0
2009-02-10,1198.87,2,-3.82,-0.0032,1215.05,1219.76,1186.33,468812229,4152908339699,617118861583395.0
2009-02-11,1190.18,2,-8.69,-0.0072,1168.42,1193.55,1162.57,469845650,4308985515921,612739950183000.0
2009-02-12,1179.84,2,-10.34,-0.0087,1183.68,1187.35,1162.58,488111338,4855673912488,607616857505975.0
2009-02-13,1192.44,1,12.6,0.0107,1179.63,1192.48,1165.25,574846421,4228207538106,613900971355720.0
2009-02-16,1175.47,2,-16.97,-0.0141999999999999,1183.52,1199.5,1174.73,509491553,4165139806970,605336624386085.0
2009-02-17,1127.19,2,-48.28,-0.0411,1167.22,1167.22,1121.41,546440268,4734824826065,580213796372355.0
2009-02-18,1113.19,2,-14.0,-0.0124,1111.35,1120.65,1096.0,598230390,4681168541360,573150765092585.0
2009-02-19,1107.1,2,-6.09,-0.0055,1109.99,1121.27,1092.96,641510918,4667948519307,570020767593205.0
2009-02-20,1065.95,2,-41.15,-0.0372,1095.25,1102.44,1056.34,587441110,4146131408137,548645214946260.0
2009-02-23,1099.55,1,33.6,0.0315,1058.54,1099.55,1051.52,396061697,3870962160854,565954477790740.0
2009-02-24,1063.88,2,-35.67,-0.0324,1061.56,1071.93,1055.86,576296442,3891796705715,547671701829890.0
2009-02-25,1067.08,1,3.2,0.003,1094.7,1095.73,1061.6,735367970,4146944911370,549273990417280.0
2009-02-26,1054.79,2,-12.29,-0.0115,1077.71,1100.45,1036.67,575092777,4141636259413,543090954422115.0
2009-02-27,1063.03,1,8.24,0.0078,1056.71,1076.81,1048.05,498308887,3595998550268,547085652272160.0
2009-03-02,1018.81,2,-44.22,-0.0416,1044.28,1044.28,1010.87,413948907,3359586070329,524500873388790.0
2009-03-03,1025.57,1,6.76,0.0066,993.85,1029.18,992.69,543381803,3647543274714,528117151033060.0
2009-03-04,1059.26,1,33.69,0.0329,1018.9,1062.69,1008.67,490793960,4215485457890,545366081029095.0
2009-03-05,1058.18,2,-1.08,-0.001,1068.25,1074.56,1050.9,509907384,4497847372393,544991651704520.0
2009-03-06,1055.03,2,-3.15,-0.003,1036.29,1059.33,1036.29,465730699,3507220446665,543579925864340.0
2009-03-09,1071.73,1,16.7,0.0158,1068.98,1077.13,1052.41,457910874,3449749284945,552232690326180.0
2009-03-10,1092.2,1,20.47,0.0191,1060.61,1096.59,1060.61,614109095,4886460316585,562577075452815.0
2009-03-11,1127.51,1,35.31,0.0323,1122.91,1127.88,1118.12,574391023,5655537474305,580653557740105.0
2009-03-12,1128.39,1,0.88,0.0008,1126.6,1132.3,1107.6,536880520,7180128762264,581016566295305.0
2009-03-13,1126.03,2,-2.36,-0.0021,1137.35,1147.83,1124.71,506177084,5465240463570,580074111245910.0
2009-03-16,1125.46,2,-0.57,-0.0005,1126.09,1142.58,1119.33,436008795,4429944410000,579734299327430.0
2009-03-17,1163.88,1,38.42,0.0341,1140.32,1166.6,1132.75,726952935,5807735987096,599156031439125.0
2009-03-18,1169.95,1,6.07,0.0052,1176.86,1176.86,1157.11,520429465,5049229224353,602282676438170.0
2009-03-19,1161.81,2,-8.14,-0.0069999999999999,1180.39,1186.91,1158.19,532575707,5122645308175,598135589650715.0
2009-03-20,1170.94,1,9.13,0.0079,1165.03,1180.38,1163.59,374670523,4228854577584,603001747367595.0
2009-03-23,1199.5,1,28.56,0.0243999999999999,1179.6,1201.23,1179.13,461575648,4749377009574,617589969731525.0
2009-03-24,1221.7,1,22.2,0.0185,1225.94,1225.94,1205.08,512523940,5895005092469,629021225585440.0
2009-03-25,1229.02,1,7.32,0.006,1216.29,1229.02,1211.2,495050890,5114727660614,632819889753895.0
2009-03-26,1243.8,1,14.78,0.012,1226.51,1243.97,1216.49,588056328,5897684396387,640525330308375.0
2009-03-27,1237.51,2,-6.29,-0.0051,1248.7,1256.7,1233.95,702348126,7025605483930,637876221480695.0
2009-03-30,1197.46,2,-40.05,-0.0324,1239.8,1244.78,1196.32,527829644,4901678651115,619273159430120.0
2009-03-31,1206.26,1,8.8,0.0073,1205.98,1228.21,1203.16,503563491,5211783606496,623523107746925.0
2009-04-01,1233.36,1,27.1,0.0225,1214.06,1238.04,1201.71,586123772,6460702298515,637377933577035.0
2009-04-02,1276.97,1,43.61,0.0354,1254.38,1278.56,1249.94,732210776,7980881253397,659821160890485.0
2009-04-03,1283.75,1,6.78,0.0053,1288.56,1292.6,1274.45,618670739,7761773076760,663177176517305.0
2009-04-06,1297.85,1,14.1,0.011,1292.42,1315.3,1292.42,726430805,7850148840897,670385285379385.0
2009-04-07,1300.1,1,2.25,0.0017,1296.32,1304.28,1282.41,686776114,6607436521465,671446590648075.0
2009-04-08,1262.07,2,-38.03,-0.0293,1284.98,1287.59,1260.73,751439799,6719458763190,651852846041730.0
2009-04-09,1316.35,1,54.28,0.043,1274.03,1317.29,1272.02,933678336,9150021986263,679860868897445.0
2009-04-10,1336.04,1,19.69,0.015,1340.87,1355.69,1319.52,920396539,9064786109765,690036978950915.0
2009-04-13,1338.26,1,2.22,0.0017,1341.74,1353.27,1328.99,815421736,8236609137130,690984339303460.0
2009-04-14,1342.63,1,4.37,0.0033,1353.25,1356.31,1323.64,933384214,8325877453525,693265286034235.0
2009-04-15,1333.09,2,-9.54,-0.0070999999999999,1321.6,1341.32,1305.16,815701843,8221371250399,688611544101535.0
