date,value
2012-04-20,3.59
2012-04-23,3.6
2012-04-24,3.6
2012-04-25,3.62
2012-04-26,3.62
2012-04-27,3.58
2012-04-30,3.56
2012-05-02,3.57
2012-05-03,3.55
2012-05-04,3.52
2012-05-07,3.48
2012-05-08,3.5
2012-05-09,3.49
2012-05-10,3.52
2012-05-11,3.49
2012-05-14,3.5
2012-05-15,3.5
2012-05-16,3.49
2012-05-17,3.5
2012-05-18,3.47
2012-05-21,3.49
2012-05-22,3.49
2012-05-23,3.48
2012-05-24,3.47
2012-05-25,3.47
2012-05-29,3.48
2012-05-30,3.47
2012-05-31,3.43
2012-06-01,3.39
2012-06-04,3.35
2012-06-05,3.39
2012-06-07,3.42
2012-06-08,3.35
2012-06-11,3.44
2012-06-12,3.41
2012-06-13,3.42
2012-06-14,3.41
2012-06-15,3.4
2012-06-18,3.44
2012-06-19,3.43
2012-06-20,3.45
2012-06-21,3.44
2012-06-22,3.42
2012-06-25,3.41
2012-06-26,3.41
2012-06-27,3.39
2012-06-28,3.38
2012-06-29,3.42
2012-07-02,3.41
2012-07-03,3.4
2012-07-04,3.39
2012-07-05,3.38
2012-07-06,3.35
2012-07-09,3.33
2012-07-10,3.34
2012-07-11,3.31
2012-07-12,3.07
2012-07-13,3.06
2012-07-16,3.05
2012-07-17,3.02
2012-07-18,2.99
2012-07-19,3.01
2012-07-20,2.98
2012-07-23,2.91
2012-07-24,2.92
2012-07-25,2.86
2012-07-26,2.89
2012-07-27,2.97
2012-07-30,2.96
2012-07-31,2.97
2012-08-01,2.97
2012-08-02,2.92
2012-08-03,2.87
2012-08-06,2.87
2012-08-07,2.87
2012-08-08,2.86
2012-08-09,2.93
2012-08-10,2.9
2012-08-13,2.93
2012-08-14,2.98
2012-08-16,3.06
2012-08-17,3.04
2012-08-20,3.07
2012-08-21,3.02
2012-08-22,3.02
2012-08-23,2.98
2012-08-24,2.93
2012-08-27,2.91
2012-08-28,2.91
2012-08-29,2.88
2012-08-30,2.87
2012-08-31,2.86
2012-09-03,2.83
2012-09-04,2.86
2012-09-05,2.82
2012-09-06,2.83
2012-09-07,2.9
2012-09-10,2.88
2012-09-11,2.85
2012-09-12,2.87
2012-09-13,2.94
2012-09-14,2.93
2012-09-17,2.97
2012-09-18,2.94
2012-09-19,2.97
2012-09-20,2.9
2012-09-21,2.92
2012-09-24,2.89
2012-09-25,2.88
2012-09-26,2.87
2012-09-27,2.89
2012-09-28,2.87
2012-10-02,2.82
2012-10-04,2.81
2012-10-05,2.82
2012-10-08,2.83
2012-10-09,2.83
2012-10-10,2.78
2012-10-11,2.81
2012-10-12,2.83
2012-10-15,2.82
2012-10-16,2.85
2012-10-17,2.88
2012-10-18,2.91
2012-10-19,2.89
2012-10-22,2.92
2012-10-23,2.9
2012-10-24,2.89
2012-10-25,2.89
2012-10-26,2.86
2012-10-29,2.87
2012-10-30,2.86
2012-10-31,2.84
2012-11-01,2.83
2012-11-02,2.84
2012-11-05,2.86
2012-11-06,2.85
2012-11-07,2.85
2012-11-08,2.83
2012-11-09,2.86
2012-11-12,2.86
2012-11-13,2.84
2012-11-14,2.85
2012-11-15,2.85
2012-11-16,2.84
2012-11-19,2.86
2012-11-20,2.87
2012-11-21,2.87
2012-11-22,2.89
2012-11-23,2.91
2012-11-26,2.9
2012-11-27,2.92
2012-11-28,2.9
2012-11-29,2.9
2012-11-30,2.91
2012-12-03,2.91
2012-12-04,2.91
2012-12-05,2.95
2012-12-06,2.94
2012-12-07,2.93
2012-12-10,2.96
2012-12-11,2.97
2012-12-12,2.96
2012-12-13,2.99
2012-12-14,3.0
2012-12-17,3.02
2012-12-18,3.05
2012-12-20,3.04
2012-12-21,3.02
2012-12-24,3.03
2012-12-26,3.05
2012-12-27,3.03
2012-12-28,2.97
2012-12-31,2.97
2013-01-02,2.98
2013-01-03,2.91
2013-01-04,2.89
2013-01-07,2.89
2013-01-08,2.87
2013-01-09,2.87
2013-01-10,2.82
2013-01-11,2.87
2013-01-14,2.88
2013-01-15,2.84
2013-01-16,2.84
2013-01-17,2.83
2013-01-18,2.85
2013-01-21,2.85
2013-01-22,2.84
2013-01-23,2.83
2013-01-24,2.82
2013-01-25,2.82
2013-01-28,2.85
2013-01-29,2.86
2013-01-30,2.9
2013-01-31,2.89
2013-02-01,2.9
2013-02-04,2.9
2013-02-05,2.88
2013-02-06,2.85
2013-02-07,2.85
2013-02-08,2.84
2013-02-12,2.83
2013-02-13,2.86
2013-02-14,2.86
2013-02-15,2.84
2013-02-18,2.83
2013-02-19,2.8
2013-02-20,2.82
2013-02-21,2.79
2013-02-22,2.8
2013-02-25,2.8
2013-02-26,2.76
2013-02-27,2.73
2013-02-28,2.74
2013-03-04,2.74
2013-03-05,2.73
2013-03-06,2.75
2013-03-07,2.77
2013-03-08,2.77
2013-03-11,2.78
2013-03-12,2.72
2013-03-13,2.72
2013-03-14,2.72
2013-03-15,2.71
2013-03-18,2.68
2013-03-19,2.68
2013-03-20,2.68
2013-03-21,2.67
2013-03-22,2.66
2013-03-25,2.66
2013-03-26,2.66
2013-03-27,2.65
2013-03-28,2.51
2013-03-29,2.58
2013-04-01,2.57
2013-04-02,2.56
2013-04-03,2.56
2013-04-04,2.57
2013-04-05,2.54
2013-04-08,2.57
2013-04-09,2.59
2013-04-10,2.58
2013-04-11,2.72
2013-04-12,2.76
2013-04-15,2.75
2013-04-16,2.69
2013-04-17,2.69
2013-04-18,2.66
2013-04-19,2.68
2013-04-22,2.69
2013-04-23,2.67
2013-04-24,2.68
2013-04-25,2.63
2013-04-26,2.58
2013-04-29,2.59
2013-04-30,2.56
2013-05-02,2.51
2013-05-03,2.53
2013-05-06,2.62
2013-05-07,2.61
2013-05-08,2.62
2013-05-09,2.62
2013-05-10,2.64
2013-05-13,2.66
2013-05-14,2.64
2013-05-15,2.65
2013-05-16,2.65
2013-05-20,2.69
2013-05-21,2.69
2013-05-22,2.7
2013-05-23,2.7
2013-05-24,2.71
2013-05-27,2.7
2013-05-28,2.73
2013-05-29,2.85
2013-05-30,2.85
2013-05-31,2.9
2013-06-03,2.9
2013-06-04,2.93
2013-06-05,2.96
2013-06-07,2.92
2013-06-10,2.95
2013-06-11,3.0
2013-06-12,3.08
2013-06-13,3.03
2013-06-14,2.96
2013-06-17,3.02
2013-06-18,2.98
2013-06-19,3.02
2013-06-20,3.16
2013-06-21,3.32
2013-06-24,3.43
2013-06-25,3.32
2013-06-26,3.25
2013-06-27,3.21
2013-06-28,3.14
2013-07-01,3.25
2013-07-02,3.18
2013-07-03,3.19
2013-07-04,3.19
2013-07-05,3.22
2013-07-08,3.31
2013-07-09,3.29
2013-07-10,3.24
2013-07-11,3.1
2013-07-12,3.11
2013-07-15,3.15
2013-07-16,3.14
2013-07-17,3.16
2013-07-18,3.11
2013-07-19,3.1
2013-07-22,3.1
2013-07-23,3.12
2013-07-24,3.14
2013-07-25,3.22
2013-07-26,3.21
2013-07-29,3.17
2013-07-30,3.18
2013-07-31,3.2
2013-08-01,3.2
2013-08-02,3.26
2013-08-05,3.2
2013-08-06,3.2
2013-08-07,3.25
2013-08-08,3.23
2013-08-09,3.23
2013-08-12,3.21
2013-08-13,3.23
2013-08-14,3.28
2013-08-16,3.29
2013-08-19,3.34
2013-08-20,3.28
2013-08-21,3.31
2013-08-22,3.35
2013-08-23,3.33
2013-08-26,3.28
2013-08-27,3.27
2013-08-28,3.24
2013-08-29,3.21
2013-08-30,3.17
2013-09-02,3.21
2013-09-03,3.22
2013-09-04,3.24
2013-09-05,3.31
2013-09-06,3.31
2013-09-09,3.25
2013-09-10,3.28
2013-09-11,3.24
2013-09-12,3.21
2013-09-13,3.23
2013-09-16,3.15
2013-09-17,3.11
2013-09-23,3.04
2013-09-24,3.05
2013-09-25,3.06
2013-09-26,3.09
2013-09-27,3.06
2013-09-30,3.05
2013-10-01,3.08
2013-10-02,3.05
2013-10-04,3.05
2013-10-07,3.07
2013-10-08,3.09
2013-10-10,3.13
2013-10-11,3.12
2013-10-14,3.15
2013-10-15,3.15
2013-10-16,3.14
2013-10-17,3.12
2013-10-18,3.08
2013-10-21,3.1
2013-10-22,3.09
2013-10-23,3.02
2013-10-24,3.04
2013-10-25,3.03
2013-10-28,3.067
2013-10-29,3.036
2013-10-30,3.023
2013-10-31,3.05
2013-11-01,3.087
2013-11-04,3.112
2013-11-05,3.154
2013-11-06,3.142
2013-11-07,3.158
2013-11-08,3.145
2013-11-11,3.238
2013-11-12,3.25
2013-11-13,3.223
2013-11-14,3.233
2013-11-15,3.244
2013-11-18,3.242
2013-11-19,3.286
2013-11-20,3.295
2013-11-21,3.327
2013-11-22,3.285
2013-11-25,3.305
2013-11-26,3.288
2013-11-27,3.295
2013-11-28,3.319
2013-11-29,3.347
2013-12-02,3.391
2013-12-03,3.385
2013-12-04,3.386
2013-12-05,3.411
2013-12-06,3.385
2013-12-09,3.343
2013-12-10,3.347
2013-12-11,3.368
2013-12-12,3.365
2013-12-13,3.33
2013-12-16,3.278
2013-12-17,3.235
2013-12-18,3.25
2013-12-19,3.25
2013-12-20,3.235
2013-12-23,3.225
2013-12-24,3.223
2013-12-26,3.224
2013-12-27,3.19
2013-12-30,3.228
2013-12-31,3.228
2014-01-02,3.307
2014-01-03,3.318
2014-01-06,3.253
2014-01-07,3.255
2014-01-08,3.238
2014-01-09,3.277
2014-01-10,3.278
2014-01-13,3.24
2014-01-14,3.254
2014-01-15,3.269
2014-01-16,3.25
2014-01-17,3.254
2014-01-20,3.262
2014-01-21,3.27
2014-01-22,3.283
2014-01-23,3.26
2014-01-24,3.211
2014-01-27,3.23
2014-01-28,3.222
2014-01-29,3.223
2014-02-03,3.223
2014-02-04,3.173
2014-02-05,3.184
2014-02-06,3.18
2014-02-07,3.195
2014-02-10,3.175
2014-02-11,3.157
2014-02-12,3.16
2014-02-13,3.143
2014-02-14,3.133
2014-02-17,3.15
2014-02-18,3.163
2014-02-19,3.148
2014-02-20,3.145
2014-02-21,3.175
2014-02-24,3.161
2014-02-25,3.145
2014-02-26,3.15
2014-02-27,3.132
2014-02-28,3.128
2014-03-03,3.177
2014-03-04,3.205
2014-03-05,3.186
2014-03-06,3.185
2014-03-07,3.19
2014-03-10,3.174
2014-03-11,3.186
2014-03-12,3.18
2014-03-13,3.18
2014-03-14,3.124
2014-03-17,3.154
2014-03-18,3.149
2014-03-19,3.131
2014-03-20,3.16
2014-03-21,3.175
2014-03-24,3.181
2014-03-25,3.168
2014-03-26,3.171
2014-03-27,3.166
2014-03-28,3.15
2014-03-31,3.155
2014-04-01,3.159
2014-04-02,3.175
2014-04-03,3.175
2014-04-04,3.177
2014-04-07,3.157
2014-04-08,3.165
2014-04-09,3.143
2014-04-10,3.149
2014-04-11,3.143
2014-04-14,3.161
2014-04-15,3.17
2014-04-16,3.18
2014-04-17,3.16
2014-04-18,3.176
2014-04-21,3.185
2014-04-22,3.176
2014-04-23,3.18
2014-04-24,3.18
2014-04-25,3.17
2014-04-28,3.17
2014-04-29,3.166
2014-04-30,3.168
2014-05-02,3.151
2014-05-07,3.13
2014-05-08,3.122
2014-05-09,3.101
2014-05-12,3.114
2014-05-13,3.121
2014-05-14,3.111
2014-05-15,3.064
2014-05-16,3.066
2014-05-19,3.06
2014-05-20,3.072
2014-05-21,3.07
2014-05-22,3.088
2014-05-23,3.068
2014-05-26,3.06
2014-05-27,3.06
2014-05-28,3.043
2014-05-29,3.022
2014-05-30,3.035
2014-06-02,3.054
2014-06-03,3.063
2014-06-05,3.073
2014-06-09,3.071
2014-06-10,3.04
2014-06-11,3.051
2014-06-12,3.019
2014-06-13,2.991
2014-06-16,2.98
2014-06-17,2.973
2014-06-18,2.973
2014-06-19,2.927
2014-06-20,2.87
2014-06-23,2.9
2014-06-24,2.894
2014-06-25,2.91
2014-06-26,2.911
2014-06-27,2.89
2014-06-30,2.88
2014-07-01,2.866
2014-07-02,2.786
2014-07-03,2.797
2014-07-04,2.811
2014-07-07,2.821
2014-07-08,2.86
2014-07-09,2.838
2014-07-10,2.787
2014-07-11,2.769
2014-07-14,2.784
2014-07-15,2.777
2014-07-16,2.754
2014-07-17,2.695
2014-07-18,2.711
2014-07-21,2.725
2014-07-22,2.72
2014-07-23,2.688
2014-07-24,2.717
2014-07-25,2.712
2014-07-28,2.728
2014-07-29,2.745
2014-07-30,2.746
2014-07-31,2.757
2014-08-01,2.802
2014-08-04,2.805
2014-08-05,2.757
2014-08-06,2.768
2014-08-07,2.755
2014-08-08,2.719
2014-08-11,2.733
2014-08-12,2.748
2014-08-13,2.75
2014-08-14,2.761
2014-08-18,2.791
2014-08-19,2.816
2014-08-20,2.817
2014-08-21,2.828
2014-08-22,2.827
2014-08-25,2.795
2014-08-26,2.757
2014-08-27,2.744
2014-08-28,2.753
2014-08-29,2.737
2014-09-01,2.737
2014-09-02,2.742
2014-09-03,2.767
2014-09-04,2.768
2014-09-05,2.732
2014-09-11,2.731
2014-09-12,2.666
2014-09-15,2.675
2014-09-16,2.659
2014-09-17,2.651
2014-09-18,2.635
2014-09-19,2.637
2014-09-22,2.606
2014-09-23,2.597
2014-09-24,2.582
2014-09-25,2.561
2014-09-26,2.542
2014-09-29,2.537
2014-09-30,2.498
2014-10-01,2.426
2014-10-02,2.431
2014-10-06,2.439
2014-10-07,2.464
2014-10-08,2.467
2014-10-10,2.454
2014-10-13,2.472
2014-10-14,2.496
2014-10-15,2.492
2014-10-16,2.437
2014-10-17,2.427
2014-10-20,2.449
2014-10-21,2.425
2014-10-22,2.417
2014-10-23,2.39
2014-10-24,2.37
2014-10-27,2.383
2014-10-28,2.382
2014-10-29,2.367
2014-10-30,2.345
2014-10-31,2.291
2014-11-03,2.287
2014-11-04,2.268
2014-11-05,2.275
2014-11-06,2.272
2014-11-07,2.297
2014-11-10,2.321
2014-11-11,2.369
2014-11-12,2.405
2014-11-13,2.416
2014-11-14,2.407
2014-11-17,2.393
2014-11-18,2.371
2014-11-19,2.368
2014-11-20,2.345
2014-11-21,2.35
2014-11-24,2.305
2014-11-25,2.279
2014-11-26,2.267
2014-11-27,2.283
2014-11-28,2.23
2014-12-01,2.232
2014-12-02,2.254
2014-12-03,2.329
2014-12-04,2.368
2014-12-05,2.37
2014-12-08,2.445
2014-12-09,2.4
2014-12-10,2.408
2014-12-11,2.35
2014-12-12,2.335
2014-12-15,2.335
2014-12-16,2.324
2014-12-17,2.357
2014-12-18,2.382
2014-12-19,2.372
2014-12-22,2.338
2014-12-23,2.336
2014-12-24,2.319
2014-12-26,2.312
2014-12-29,2.293
2014-12-30,2.279
2014-12-31,2.28
2015-01-02,2.322
2015-01-05,2.292
2015-01-06,2.234
2015-01-07,2.236
2015-01-08,2.229
2015-01-09,2.221
2015-01-12,2.152
2015-01-13,2.156
2015-01-14,2.089
2015-01-15,2.171
2015-01-16,2.098
2015-01-19,2.13
2015-01-20,2.122
2015-01-21,2.148
2015-01-22,2.175
2015-01-23,2.125
2015-01-26,2.11
2015-01-27,2.108
2015-01-28,2.079
2015-01-29,2.067
2015-01-30,2.048
2015-02-02,2.055
2015-02-03,2.005
2015-02-04,2.04
2015-02-05,2.057
2015-02-06,2.05
2015-02-09,2.075
2015-02-10,2.156
