date,region,country,index_name,slug,ticker,open,high,low,close,adj_close,volume,source,source_url,downloaded_at
2025-07-31,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,57280.58984375,57693.44921875,57091.1484375,57397.9296875,57397.9296875,194415200,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-01,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,57485.5703125,57485.5703125,56721.55078125,56900.0703125,56900.0703125,142620500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-04,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,56851.8984375,56934.80859375,56486.859375,56650.26171875,56650.26171875,168528200,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-05,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,56545.6796875,57156.1015625,56545.6796875,57071.55859375,57071.55859375,132849500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-06,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,57021.37890625,57692.37109375,57021.37890625,57154.21875,57154.21875,151734500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-07,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,57102.2109375,58301.7109375,57102.2109375,58260.87890625,58260.87890625,169427900,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-08,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,58264.078125,58496.3984375,58028.48828125,58070.171875,58070.171875,110022800,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-11,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,58034.359375,58441.1796875,58021.359375,58342.87109375,58342.87109375,135637600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-12,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,58303.44140625,58828.46875,58233.171875,58675.0390625,58675.0390625,162638000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-13,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,58661.46875,58847.2109375,58341.01953125,58477.5703125,58477.5703125,163130300,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-14,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,58334.0,58405.91015625,57922.421875,58167.26953125,58167.26953125,100882500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-15,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,58117.0,58541.328125,58117.0,58320.48046875,58320.48046875,91076800,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-18,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,58378.87109375,58486.28125,58028.55859375,58319.69921875,58319.69921875,131255300,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-19,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,58224.28125,58534.62890625,58209.41015625,58462.7890625,58462.7890625,138750100,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-20,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,58436.44921875,58565.58984375,58124.25,58221.46875,58221.46875,114319600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-21,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,58169.859375,58838.8203125,58169.859375,58663.96875,58663.96875,210627500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-22,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,58598.1484375,59399.71875,58564.05078125,59225.48046875,59225.48046875,278168900,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-25,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,59242.390625,59250.2109375,58400.12890625,58492.12890625,58492.12890625,130126700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-26,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,58504.21875,58623.4609375,58058.01171875,58132.3984375,58132.3984375,370248900,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-27,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,58138.3203125,58699.37109375,57623.87109375,58647.51953125,58647.51953125,178606200,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
2025-08-28,North America,Mexico,S&P/BMV IPC,mexico_ipc,^MXX,58663.98828125,59421.609375,58531.28125,59151.6796875,59151.6796875,159754300,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EMXX/,2026-06-04T20:11:11+09:00
