date,region,country,index_name,slug,ticker,open,high,low,close,adj_close,volume,source,source_url,downloaded_at
2011-05-18,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3800.1669921875,3845.037109375,3800.1669921875,3840.208984375,3840.0595703125,54670900,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-19,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3840.580078125,3867.26806640625,3840.580078125,3859.81005859375,3859.659912109375,62268900,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-20,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3859.903076171875,3872.952880859375,3855.889892578125,3872.952880859375,3872.802001953125,37198000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-23,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3872.2119140625,3872.2119140625,3763.055908203125,3778.4541015625,3778.30712890625,69369200,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-24,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3778.361083984375,3786.010009765625,3765.98193359375,3785.943115234375,3785.7958984375,56566700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-25,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3785.467041015625,3786.902099609375,3760.7919921875,3780.162109375,3780.01513671875,45028700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-26,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3780.346923828125,3818.45703125,3780.346923828125,3814.81591796875,3814.66748046875,36431700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-27,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3814.722900390625,3835.4560546875,3790.89794921875,3832.3779296875,3832.228759765625,25077600,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-30,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3831.427001953125,3836.865966796875,3813.662109375,3826.136962890625,3825.98779296875,30112500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-05-31,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3826.322021484375,3841.425048828125,3819.306884765625,3836.967041015625,3836.81787109375,68115000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-01,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3837.177001953125,3856.614013671875,3832.343017578125,3837.760986328125,3837.61181640625,64790200,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-03,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3837.66796875,3844.02001953125,3812.431884765625,3844.02001953125,3843.870361328125,34689300,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-06,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3843.739013671875,3843.739013671875,3819.59912109375,3834.200927734375,3834.0517578125,34642400,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-07,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3832.321044921875,3843.20703125,3815.552001953125,3842.952880859375,3842.80322265625,53371800,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-08,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3842.861083984375,3842.861083984375,3811.7509765625,3825.821044921875,3825.671875,47234500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-09,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3825.635986328125,3829.81201171875,3797.156982421875,3806.18701171875,3806.038818359375,42358400,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-10,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3807.12109375,3821.841064453125,3779.27490234375,3787.64794921875,3787.50048828125,26341000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-13,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3787.368896484375,3787.368896484375,3728.402099609375,3748.758056640625,3748.612060546875,36858900,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-14,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3747.822998046875,3775.24609375,3738.072021484375,3773.27294921875,3773.1259765625,27689500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-15,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3773.364990234375,3809.697021484375,3773.364990234375,3794.2509765625,3794.103271484375,34900100,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-16,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3793.97509765625,3793.97509765625,3720.7880859375,3740.470947265625,3740.3251953125,41006900,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-17,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3739.537109375,3759.197998046875,3704.583984375,3722.302978515625,3722.158203125,37490400,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-20,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3722.5791015625,3751.7509765625,3710.81591796875,3729.1220703125,3728.97705078125,26923200,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-21,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3729.673095703125,3797.56298828125,3729.673095703125,3794.93896484375,3794.791259765625,36632800,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-22,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3795.305908203125,3822.4189453125,3795.305908203125,3821.83203125,3821.683349609375,36507500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-23,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3821.553955078125,3829.626953125,3801.699951171875,3823.64990234375,3823.501220703125,32514100,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-24,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3823.55810546875,3854.180908203125,3817.3798828125,3848.55810546875,3848.408203125,35181800,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-27,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3848.3740234375,3848.3740234375,3806.715087890625,3813.425048828125,3813.276611328125,26289100,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-28,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3813.51708984375,3838.593994140625,3813.51708984375,3830.27294921875,3830.123779296875,33644400,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-06-30,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3830.4560546875,3896.1630859375,3830.4560546875,3888.569091796875,3888.417724609375,35665000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-01,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3888.201904296875,3956.77587890625,3888.201904296875,3927.097900390625,3926.945068359375,31812700,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-04,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3927.18896484375,3962.283935546875,3927.18896484375,3953.51708984375,3953.36328125,31742500,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-05,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3953.14990234375,3958.117919921875,3905.72607421875,3924.126953125,3923.974365234375,37550800,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
2011-07-06,Asia,Indonesia,Jakarta Composite,indonesia_jakarta_composite,^JKSE,3923.66796875,3933.02099609375,3890.550048828125,3908.9560546875,3908.803955078125,35497000,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/%5EJKSE/,2026-06-04T20:11:11+09:00
