date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2024-02-29,8865.97,9100,9100,8850,8885,37601,334397665,4255.69
2024-03-04,8811.25,9000,9045,8795,8825,11777,104902060,4229.58
2024-03-05,8761.72,8865,8940,8720,8765,20689,181316530,4205.67
2024-03-06,8632.37,8785,8785,8605,8640,11816,102292740,4142.43
2024-03-07,8671.1,8745,8745,8595,8680,21366,184638460,4161.46
2024-03-08,8730.87,8815,8815,8725,8745,7157,62761235,4190.94
2024-03-11,9050.83,8850,9060,8800,9050,22137,198370545,4346.49
2024-03-12,9150.62,9155,9195,9005,9160,39737,361284180,4395.39
2024-03-13,9347.62,9230,9410,9100,9350,37632,349615305,4491.25
2024-03-14,9160.86,9390,9470,9080,9175,22576,210173195,4401.05
2024-03-15,8934.63,9185,9185,8855,8950,42135,376252885,4290.33
2024-03-18,9203.51,9000,9225,8940,9175,40225,368387340,4421.77
2024-03-19,9111.03,9170,9190,9080,9105,14408,131529900,4381.15
2024-03-20,9135.37,9200,9310,9125,9125,8807,80972310,4392.75
2024-03-21,9164.04,9225,9270,9100,9170,11328,103991200,4406.68
2024-03-22,9074.95,9215,9215,9055,9080,6512,59185310,4363.53
2024-03-25,9133.48,9155,9155,9035,9115,12734,115715690,4391.89
2024-03-26,9303.75,9220,9315,9110,9310,8611,79438130,4474.03
2024-03-27,9372.08,9350,9430,9285,9385,15738,147466560,4507.12
2024-03-28,9215.0,9450,9450,9200,9225,7793,72071035,4431.08
2024-03-29,9068.16,9330,9330,9015,9080,59562,540155230,4360.1
2024-04-01,9246.95,9200,9270,9120,9220,13550,124934240,4450.0
2024-04-02,9014.85,9280,9280,8955,8955,23484,212531715,4337.68
2024-04-03,8895.81,9080,9080,8850,8900,16870,149679435,4280.19
2024-04-04,8789.22,8900,8965,8785,8805,4963,43685225,4228.62
2024-04-05,8767.18,8665,8820,8665,8780,7067,62069525,4218.04
2024-04-08,8603.61,8850,8850,8590,8615,7712,66516260,4138.86
2024-04-09,8604.96,8705,8750,8580,8620,10131,87399925,4139.61
2024-04-11,8495.95,8625,8625,8440,8500,5399,45860305,4086.97
2024-04-12,8382.98,8585,8585,8370,8370,13964,117431730,4032.43
2024-04-15,8241.87,8380,8380,8205,8215,11537,94972055,3964.22
2024-04-16,8278.31,8230,8290,8130,8290,1363938,11238006075,3982.0
2024-04-17,8271.3,8290,8350,8245,8275,22622,188002675,3978.62
2024-04-18,8374.23,8150,8395,8150,8390,5806,48587445,4028.48
2024-04-19,8337.83,8195,8450,8195,8345,9839,81668885,4010.95
2024-04-22,8464.87,8270,8480,8270,8480,7000,59165185,4072.37
2024-04-23,8448.12,8500,8620,8420,8435,35708,303362305,4064.47
2024-04-24,8530.02,8565,8565,8490,8535,9674,82436335,4104.14
2024-04-25,8373.57,8510,8510,8365,8385,8009,67268975,4028.5
2024-04-26,8366.27,8485,8485,8370,8375,6141,51570590,4032.4
2024-04-29,8601.25,8475,8580,8420,8580,10326,87935410,4146.23
2024-04-30,8565.19,8665,8665,8535,8570,5463,46827375,4128.75
2024-05-02,8598.95,8555,8645,8555,8580,6225,53524455,4145.14
2024-05-03,8692.99,8700,8700,8650,8675,3528,30619440,4190.81
2024-05-07,8764.93,8675,8810,8635,8740,16767,146843200,4225.56
2024-05-08,8918.22,8690,8940,8690,8885,18356,163278760,4299.85
2024-05-09,9062.87,8965,9095,8950,9030,29834,269254680,4369.95
2024-05-10,9377.77,9180,9675,9180,9355,4076714,38507342280,4522.17
2024-05-13,9342.6,9490,9490,9270,9340,164157,1540130200,4504.93
2024-05-14,9392.02,9335,9505,9335,9370,1252860,11822430970,4529.17
2024-05-16,9356.31,9420,9440,9345,9355,51670,484733350,4511.91
2024-05-17,9391.55,9360,9505,9360,9410,827895,7795761460,4528.93
2024-05-20,9311.91,9380,9385,9255,9325,82275,765137715,4490.4
2024-05-21,9329.35,9280,9405,9280,9320,28776,268674135,4499.02
2024-05-22,9301.04,9385,9395,9265,9290,26698,248511385,4485.22
2024-05-23,9314.04,9215,9340,9185,9320,8823,81781685,4491.48
2024-05-24,9246.7,9200,9300,9200,9250,6078,56162535,4458.99
2024-05-27,9222.03,9340,9440,9160,9220,30674,285436485,4447.19
2024-05-28,8898.26,9175,9175,8870,8870,28245,253983275,4290.68
2024-05-29,8908.28,8870,8940,8850,8885,20321,180726150,4295.42
2024-05-30,8882.72,8865,8885,8790,8860,24643,218199505,4283.03
2024-05-31,8895.47,8915,8950,8815,8845,7290,64679215,4289.37
2024-06-03,9004.61,8895,9050,8895,8970,10072,90325220,4342.2
2024-06-04,8958.3,8975,9010,8910,8950,2556,22895465,4320.0
2024-06-05,8929.75,8985,9025,8920,8940,5390,48314570,4306.24
2024-06-07,8934.97,9090,9140,8915,8940,7010,63006705,4308.89
2024-06-10,8805.31,8880,8880,8745,8785,33233,292520840,4246.33
2024-06-11,8719.54,8790,8830,8715,8715,8597,75256760,4204.74
2024-06-12,8805.48,8735,8820,8720,8810,15205,133259910,4246.27
2024-06-13,8849.08,8850,8900,8830,8860,17480,154911000,4267.36
2024-06-14,8893.08,8845,8950,8795,8905,20809,185050660,4288.41
2024-06-17,8970.3,8905,9005,8860,8970,16477,147461125,4325.72
2024-06-18,8982.77,9015,9015,8865,8955,26377,235911910,4327.83
2024-06-19,8931.1,8975,9015,8900,8930,17237,153968200,4302.16
2024-06-20,9016.76,8925,9075,8870,9010,17414,157171095,4343.74
2024-06-21,8976.25,8975,9005,8935,8980,43537,390680790,4324.21
2024-06-24,8798.91,8995,9015,8795,8805,52193,462581085,4238.24
2024-06-25,9022.14,8855,9010,8855,9010,62862,562960920,4346.54
2024-06-26,9214.05,9125,9365,9080,9195,1322053,12176731190,4439.64
2024-06-27,8903.13,9100,9100,8865,8915,74561,665453955,4282.18
2024-06-28,8983.1,8905,9055,8850,8975,58469,526596525,4321.08
2024-07-01,9061.57,9025,9110,8975,9040,27020,244480905,4359.17
2024-07-02,8907.85,9010,9010,8865,8910,39264,350386640,4284.66
2024-07-03,8929.58,9045,9045,8865,8920,25946,231918290,4295.23
2024-07-04,8868.59,8920,8965,8835,8870,42326,375742590,4265.68
2024-07-05,9001.79,8905,9035,8905,9000,17557,157848205,4330.39
2024-07-08,9151.62,8980,9165,8980,9120,54232,493514935,4403.09
2024-07-09,9199.04,9160,9250,9150,9185,45075,414462980,4426.12
2024-07-10,9312.67,9140,9320,9020,9320,638831,5867690155,4481.27
