date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2024-11-15,10366.66,10120,10355,9985,10305,35703,362755835,407.78
2024-11-18,10387.48,10255,10400,10165,10325,996,10283760,408.62
2024-11-19,10329.51,10375,10375,10240,10275,1496,15456370,406.33
2024-11-20,10317.26,10295,10330,10165,10295,2250,23087000,405.86
2024-11-21,10152.41,10295,10295,10130,10140,2800,28580765,399.34
2024-11-22,10237.0,10230,10355,10165,10180,1941,19905540,402.7
2024-11-25,10288.21,10315,10415,10260,10260,8900,91743845,404.74
2024-11-26,10223.65,10275,10325,10110,10155,1213,12347640,402.18
2024-11-27,10319.91,10215,10300,10080,10245,3644,37184185,406.0
2024-11-28,10298.05,10245,10335,10210,10220,1602,16458020,405.14
2024-11-29,9968.85,10305,10305,9945,9955,5682,56855125,392.13
2024-12-02,9990.45,9985,10040,9820,9915,3687,36449710,392.99
2024-12-03,10618.11,9995,10575,9995,10565,16073,167007500,417.84
2024-12-04,10482.9,10355,10560,10240,10485,13893,145171745,412.49
2024-12-05,10439.79,10485,10555,10360,10425,8987,94107130,410.79
2024-12-06,10307.08,10430,10430,10010,10315,4480,45808780,405.56
2024-12-09,9950.82,10100,10150,9930,9960,14046,140575120,391.46
2024-12-10,10775.67,10035,10715,10035,10690,30142,318256825,424.12
2024-12-11,10898.69,10740,11000,10680,10800,13722,147699745,428.99
2024-12-12,11016.63,10860,11055,10860,10930,6258,68764450,433.66
2024-12-13,11090.42,10935,11085,10935,11035,3417,37652940,436.73
2024-12-16,11145.13,11195,11255,11035,11060,6136,68250560,438.9
2024-12-17,11007.55,11050,11100,10875,10915,5719,62726895,433.46
2024-12-18,10940.4,10935,11035,10790,10900,4087,44420040,430.8
2024-12-19,10957.79,10585,11030,10585,10965,3699,40466200,431.5
2024-12-20,10809.52,10920,10960,10720,10720,5966,64708595,425.65
2024-12-23,10896.01,10780,10895,10745,10825,1174,12739890,429.08
2024-12-24,10969.18,10835,11125,10835,10885,1975,21687835,431.99
2024-12-26,10868.75,10975,10975,10735,10780,4821,51997865,428.02
2024-12-27,10645.33,10735,10850,10490,10610,4126,43690395,418.74
2024-12-30,10808.9,10580,10845,10580,10715,6308,67580230,425.24
2025-01-02,10744.8,10720,10915,10640,10705,8208,88823335,422.7
2025-01-03,10941.06,10685,10920,10685,10920,1958,21220165,430.5
2025-01-06,11015.17,10960,11170,10875,11010,28195,309630920,433.44
2025-01-07,11059.98,11005,11065,10915,11010,5933,65256030,435.22
2025-01-08,11032.51,10985,11075,10890,11000,4659,51158665,434.13
2025-01-09,11058.29,11000,11090,10940,11050,2770,30555955,435.16
2025-01-10,10886.37,10930,11070,10840,10850,13695,148999115,428.37
2025-01-13,10941.23,10850,11125,10850,10935,4373,48074450,430.55
2025-01-14,10827.11,10930,10930,10770,10815,8871,96275570,426.03
2025-01-15,10738.05,10815,10890,10680,10715,4357,47055175,422.51
2025-01-16,11188.93,10755,11120,10755,11100,4406,48434010,440.38
2025-01-17,11214.17,11130,11185,11125,11150,4653,51885125,441.39
2025-01-20,10990.52,11175,11175,10935,10985,3463,38055705,432.54
2025-01-21,11084.43,10985,11170,10985,11085,2711,30003845,436.27
2025-01-22,11128.0,11105,11200,11095,11120,5101,56952800,438.0
2025-01-23,10915.84,11150,11150,10845,10910,3199,34988745,429.61
2025-01-24,10849.5,10910,10920,10740,10850,1949,21173310,427.02
2025-01-31,10960.52,10850,10985,10850,10870,2908,31647500,431.43
2025-02-03,10566.34,10795,10795,10450,10475,10806,114076165,415.83
2025-02-04,10811.46,10605,10830,10605,10720,4673,50290855,425.54
2025-02-05,10850.38,10795,10850,10755,10770,2436,26276115,426.95
2025-02-06,11101.68,10870,11095,10870,11020,19203,211414865,436.9
2025-02-07,10883.14,11020,11020,10825,10880,10249,111939660,428.26
2025-02-10,10839.02,10845,10940,10700,10805,9797,106466945,426.52
2025-02-11,10919.66,10865,11050,10845,10910,20159,220240565,429.71
2025-02-12,10891.33,10910,10960,10805,10805,6358,69275500,428.6
2025-02-13,10946.11,10850,10935,10800,10865,6067,65984575,430.78
2025-02-14,11167.72,10940,11255,10940,11130,29316,327832245,439.59
2025-02-17,11215.37,11130,11245,11130,11165,16756,187563500,441.4
2025-02-18,11138.89,11165,11230,11090,11135,17651,196695300,438.38
2025-02-19,11215.86,11100,11240,11075,11210,24894,277765310,441.43
2025-02-20,11390.93,11455,11550,11355,11365,29684,339862195,448.36
2025-02-21,11543.36,11445,11505,11365,11505,21480,246015520,454.42
2025-02-24,11430.91,11460,11485,11360,11445,12127,138641145,449.96
2025-02-25,11502.29,11455,11550,11375,11510,26824,307414400,452.79
2025-02-26,11366.76,11325,11480,11250,11370,67609,766707570,447.43
2025-02-27,11560.38,11470,11645,11370,11535,37641,433020285,455.11
2025-02-28,11344.18,11435,11565,11320,11345,45716,521456975,446.57
2025-03-04,11336.08,11335,11375,11135,11320,13309,150379382,446.25
2025-03-05,11465.78,11460,11565,11400,11460,12953,148499070,451.4
2025-03-06,11681.81,11550,11700,11510,11630,9203,107242050,459.58
2025-03-07,11514.27,11630,11665,11485,11540,18055,209065745,452.97
2025-03-10,11477.15,11550,11575,11410,11460,13300,152848390,451.5
2025-03-11,11529.11,11130,11590,11130,11545,67890,781467480,453.25
2025-03-12,11834.64,11465,11855,11465,11795,26375,310681947,465.36
2025-03-13,11846.47,11850,11895,11725,11855,37313,440059964,465.84
2025-03-14,11891.18,11855,11990,11855,11910,20779,247420550,467.63
2025-03-17,11888.55,12025,12025,11810,11840,23599,280265205,467.53
2025-03-18,11867.37,11895,11930,11855,11880,23698,281550560,466.7
2025-03-19,11755.22,11910,11910,11730,11730,15622,184231533,462.26
2025-03-20,11819.65,11765,12030,11760,11845,22051,263411784,464.82
2025-03-21,11858.9,11920,11925,11715,11835,21020,248384795,466.39
2025-03-24,11831.05,11835,11970,11830,11860,6895,81962990,465.3
2025-03-25,11714.0,11860,11870,11670,11675,17375,203837098,460.67
2025-03-26,11765.94,11770,11815,11690,11740,11812,138847011,462.73
2025-03-27,11672.38,11740,11840,11660,11675,43061,503664661,458.02
2025-03-28,11737.95,11700,11795,11655,11705,9467,110809305,459.78
2025-03-31,11436.53,11590,11590,11310,11400,24942,284824557,447.85
2025-04-01,11843.58,11595,11915,11515,11855,11461,135756524,463.98
2025-04-02,11902.19,11990,12055,11830,11890,44556,533002822,466.31
2025-04-03,11795.19,11465,11845,11465,11810,48990,576733428,462.08
2025-04-04,11880.33,11565,11960,11565,11875,20333,240391837,465.47
2025-04-07,11213.14,11500,11500,11180,11240,26462,298978744,439.05
2025-04-08,11251.4,11420,11420,11215,11215,8449,95797355,440.57
2025-04-09,10975.5,11265,11265,10880,10935,16381,181115657,429.65
2025-04-10,11712.44,11470,11695,11445,11675,8948,103510446,458.84
2025-04-11,12026.19,11620,11995,11610,11990,16229,193050284,471.3
2025-04-14,12116.35,12085,12135,11985,12060,34642,418592853,474.87
2025-04-15,12056.21,12125,12125,11930,12010,7029,84539402,472.5
2025-04-16,12172.23,12015,12360,12015,12120,31736,387081138,477.1
2025-04-17,12486.24,12185,12505,12185,12470,33282,413813590,489.54
2025-04-18,12420.12,12520,12540,12330,12395,24003,297321115,486.94
2025-04-21,12492.07,12455,12510,12300,12510,12376,153696990,489.79
2025-04-22,12437.0,12460,12510,12345,12420,8735,108411680,487.62
2025-04-23,12380.32,12510,12545,12330,12330,26061,323107388,485.38
2025-04-24,12677.13,12340,12685,12340,12635,71476,902321363,497.15
2025-04-25,12736.76,12670,12760,12625,12760,29104,369229213,499.52
2025-04-28,12746.66,12760,12820,12670,12750,35713,455671097,501.31
2025-04-29,13143.24,12810,13140,12810,13125,86536,1129449588,517.02
2025-04-30,13018.07,13255,13280,12980,12990,59122,776664801,512.07
2025-05-02,13177.61,12970,13235,12970,13120,38674,509398299,518.43
2025-05-07,12995.04,13220,13230,12870,13020,42435,550775232,511.21
2025-05-08,13807.31,13020,13885,13000,13830,99776,1356701929,543.38
2025-05-09,13933.75,13830,14050,13690,13890,61766,859625070,548.41
2025-05-12,13596.53,14095,14095,13500,13560,83316,1147429485,535.06
2025-05-13,13701.12,13550,13660,13425,13655,76846,1043361997,539.21
2025-05-14,13941.62,13670,13995,13615,13910,57739,798014232,548.74
2025-05-15,13810.54,13910,13940,13750,13770,37877,523643589,543.55
2025-05-16,13817.19,13900,13900,13760,13835,32123,443437192,543.84
2025-05-19,13715.01,13835,13865,13525,13695,43912,600153752,539.8
2025-05-20,13970.44,13860,14000,13775,13995,29179,406703780,549.92
2025-05-21,14205.57,13995,14240,13995,14235,50181,711057508,559.24
2025-05-22,14097.62,14200,14200,14045,14045,58893,830948029,554.97
2025-05-23,14411.54,14120,14440,14120,14440,95644,1370682636,567.42
2025-05-26,14430.74,14495,14535,14190,14400,136277,1954791627,568.19
2025-05-27,14603.56,14395,14700,14385,14605,99513,1449335064,575.04
2025-05-28,14363.89,14660,14660,14310,14385,79905,1160261024,565.56
2025-05-29,14440.32,14400,14425,14250,14425,65262,935793432,568.59
2025-05-30,14515.53,14485,14700,14430,14510,58567,852233129,571.59
2025-06-02,14947.78,14760,15020,14725,14970,188398,2809889830,588.72
2025-06-04,15077.97,15030,15245,15030,15110,163162,2472881830,593.89
2025-06-05,15054.04,15100,15240,14910,15080,130427,1964310959,592.97
2025-06-09,15395.12,15090,15415,15085,15415,201131,3074973641,606.48
2025-06-10,15723.41,15445,15715,15325,15715,207132,3230709310,619.5
2025-06-11,16132.38,15770,16130,15715,16070,240830,3840892295,635.7
2025-06-12,15887.33,16010,16125,15820,15935,210641,3361648354,626.0
2025-06-13,15158.9,16035,16035,15030,15205,235259,3617151805,597.43
2025-06-16,15420.43,15075,15450,15075,15440,86210,1320854869,607.76
2025-06-17,15251.02,15440,15440,15100,15290,88745,1355422287,601.08
2025-06-18,15581.92,15145,15610,15145,15610,74171,1147079836,614.17
2025-06-19,15634.54,15675,15780,15555,15650,149502,2342538037,616.26
2025-06-20,16179.16,15780,16315,15780,16200,300351,4837816221,637.82
2025-06-23,16176.43,16035,16240,15900,16185,117393,1889535808,637.72
2025-06-24,16293.92,16390,16445,16075,16305,193815,3156068613,642.38
2025-06-25,16259.99,16330,16330,16000,16295,129905,2105350715,641.04
2025-06-26,16063.36,16200,16210,15747,16090,87509,1396380686,633.28
2025-06-27,15876.86,16090,16275,15755,15910,73323,1175050028,625.93
2025-06-30,16501.41,15960,16605,15960,16500,200278,3295030587,650.64
2025-07-01,16346.24,16605,16695,16260,16380,252774,4175824385,644.51
2025-07-02,16012.97,16290,16565,15845,16050,139060,2233517039,631.34
2025-07-03,16129.1,16005,16180,15995,16160,106810,1718264788,635.94
2025-07-04,15532.16,16270,16270,15500,15500,118130,1861142961,612.36
2025-07-07,16036.62,15405,16125,15405,16065,120980,1930687904,632.32
2025-07-08,16669.56,16115,16660,16025,16645,200395,3277162183,657.35
2025-07-09,16912.96,16630,16885,16630,16875,216214,3631599220,666.99
2025-07-10,16847.17,16810,16930,16770,16885,136045,2293939702,664.4
2025-07-11,16720.95,16885,16915,16665,16730,90321,1517728747,659.43
2025-07-14,17134.71,16970,17210,16900,17155,267614,4571392489,675.8
2025-07-15,17333.74,17160,17415,17155,17285,205364,3557800813,683.68
2025-07-16,16881.14,17400,17460,16730,16915,249677,4240020295,665.79
2025-07-17,17111.29,16930,17145,16820,17145,117479,1996713209,674.9
2025-07-18,16672.59,17025,17025,16515,16705,235922,3929104157,657.58
2025-07-21,16666.39,16680,16790,16530,16705,175081,2911115213,657.34
2025-07-22,16776.87,16750,16980,16590,16790,156523,2640538660,661.72
2025-07-23,16838.08,16790,16965,16650,16805,117266,1969979824,664.15
2025-07-24,16574.41,16770,16920,16435,16610,198365,3309395222,653.73
2025-07-25,16405.37,16430,16585,16365,16410,170259,2801262735,646.96
2025-07-28,16078.66,16290,16390,16005,16050,206372,3316595113,634.05
2025-07-29,16518.43,15990,16500,15990,16500,158700,2598302034,649.53
2025-07-30,16410.95,16505,16610,16380,16445,89834,1479716944,645.29
2025-07-31,16656.41,16465,16810,16460,16620,130277,2166717140,655.0
2025-08-01,15907.6,16340,16340,15740,15920,160830,2558362157,625.42
2025-08-04,16085.92,15910,16125,15800,16125,108322,1732549735,632.48
2025-08-05,16398.8,16315,16495,16275,16365,82018,1343525048,644.87
2025-08-06,17043.42,16600,17200,16265,17040,695272,11812417148,670.37
2025-08-07,17564.06,17295,17535,17170,17535,537938,9371457006,690.97
2025-08-08,17763.83,17535,17860,17040,17710,469312,8275627511,698.9
2025-08-11,16972.32,17635,17635,16880,16975,321262,5509841265,667.6
2025-08-12,16367.52,17100,17100,16345,16410,342702,5713721260,643.69
2025-08-13,16088.15,16520,16520,15870,16130,315333,5067734004,632.65
2025-08-14,16368.9,16250,16415,16190,16395,240128,3914018055,643.56
2025-08-18,16212.65,16335,16400,16190,16250,58988,959592718,637.39
2025-08-19,16269.8,16365,16500,16090,16310,112620,1837993055,639.66
2025-08-20,16234.35,16085,16280,15810,16280,106520,1700672722,638.24
2025-08-21,16574.12,16285,16595,16270,16585,135540,2230984901,651.69
2025-08-22,16773.1,16620,16795,16510,16795,121822,2036147781,659.59
2025-08-25,16748.4,16805,16805,16630,16730,73018,1220683964,658.62
2025-08-26,16796.48,16805,16805,16505,16755,56134,935441689,660.53
2025-08-27,16624.88,16655,16665,16460,16610,71566,1184348031,653.75
2025-08-28,16595.76,16590,16710,16490,16585,56226,933151501,652.61
2025-08-29,16557.93,16515,16700,16390,16565,79405,1313533982,651.14
2025-09-01,16311.75,16425,16485,16155,16310,65177,1060995673,641.42
2025-09-02,16138.61,16310,16345,16040,16100,88324,1426369960,634.58
2025-09-03,15816.16,16190,16225,15775,15855,76934,1222294490,621.83
2025-09-04,16034.46,15820,16130,15820,16070,84635,1356510264,630.48
2025-09-05,15987.66,16070,16120,15975,16010,48561,779234450,628.65
2025-09-08,16319.95,16010,16300,16010,16300,81412,1321051347,641.79
2025-09-09,16509.38,16380,16540,16200,16530,134955,2212604376,649.29
2025-09-10,16308.16,16555,16630,16145,16355,182688,2976400380,641.35
2025-09-11,16387.94,16355,16655,16330,16365,213947,3522026254,644.51
2025-09-12,16200.92,16455,16460,16157,16245,156912,2546814034,637.14
2025-09-15,16129.38,16125,16130,15875,16130,214608,3435508620,634.32
2025-09-16,16048.97,16125,16215,16015,16040,149699,2408754229,631.15
2025-09-17,16138.84,16200,16210,16035,16115,64286,1035707016,634.71
2025-09-18,16284.9,16300,16400,16160,16265,172326,2804001491,640.5
2025-09-19,16319.59,16245,16300,16145,16255,67626,1096197594,641.89
2025-09-22,16414.71,16415,16512,16235,16425,154327,2528977736,645.66
2025-09-23,16059.11,16390,16390,16025,16095,167799,2701095884,631.61
2025-09-24,15981.05,16095,16180,15920,15935,110333,1763137834,628.53
2025-09-25,15890.14,15885,15995,15820,15900,99150,1576458433,624.95
2025-09-26,15892.37,15815,15900,15670,15900,67542,1066093557,625.06
2025-09-29,16421.67,15900,16420,15815,16400,169163,2755835998,645.85
2025-09-30,16394.36,16480,16535,16320,16435,155761,2561126744,644.78
2025-10-01,16386.79,16440,16615,16275,16380,192196,3152283348,644.49
2025-10-02,16206.65,16380,16380,16130,16225,170310,2761255734,637.43
2025-10-10,15988.16,16195,16195,15800,15990,113063,1795533573,628.82
2025-10-13,16041.73,15695,16140,15685,16015,80889,1290043810,630.95
2025-10-14,15461.56,16010,16010,15380,15505,139960,2192357834,608.02
2025-10-15,15628.41,15540,15700,15505,15620,64011,997073238,614.62
2025-10-16,15589.85,15785,15935,15545,15565,117202,1841787560,613.09
2025-10-17,15352.0,15575,15600,15335,15385,60077,927593747,603.71
2025-10-20,15626.42,15400,15675,15300,15635,75505,1173895285,614.57
2025-10-21,15409.71,15645,15645,15375,15435,84394,1305990408,606.01
2025-10-22,15608.25,15525,15685,15435,15635,58874,917106855,613.87
2025-10-23,15717.14,15745,15945,15595,15745,97594,1543362471,618.19
2025-10-24,15506.69,15900,15905,15500,15520,72883,1139672412,609.89
2025-10-27,15541.38,15460,15740,15345,15560,88770,1379167384,611.27
2025-10-28,15794.23,15690,16030,15645,15765,163092,2578408927,621.27
2025-10-29,15412.87,15880,15880,15350,15460,122044,1884058402,606.2
2025-10-30,15786.92,15725,15905,15500,15780,155324,2449275401,621.0
2025-10-31,15756.12,15870,15920,15670,15730,97229,1537358098,619.81
2025-11-03,16043.42,16005,16190,15835,16040,223299,3563516545,631.18
2025-11-04,16012.52,16040,16135,15920,16000,138478,2220515591,629.97
2025-11-05,15529.03,15990,15990,15130,15500,124386,1919468154,610.86
2025-11-06,14727.58,15645,15685,14695,14745,265316,3961473056,579.16
2025-11-07,14868.65,14745,15315,14745,14820,131434,1983494622,584.75
2025-11-10,14762.18,15030,15030,14415,14770,100856,1470134275,580.55
2025-11-11,14119.67,14750,14755,14075,14150,152195,2183673394,555.16
2025-11-12,14282.58,14155,14310,14035,14310,81230,1150093943,561.6
2025-11-13,14486.24,14195,14580,14195,14495,65313,943896380,569.66
2025-11-14,14522.74,14200,14800,14200,14555,123152,1801292518,571.13
2025-11-17,14514.05,14605,14690,14515,14545,50896,742370688,570.77
2025-11-18,14216.91,14555,14575,14130,14255,37957,543017479,559.03
2025-11-19,14546.42,14260,14600,14140,14555,66065,953946426,572.06
2025-11-20,15145.24,14460,15450,14460,15130,159055,2421427853,595.74
2025-11-21,15035.2,15140,15140,14930,15070,91468,1374002086,591.42
2025-11-24,14840.82,15265,15265,14710,14840,36800,547982794,583.66
2025-11-25,14608.72,14870,14980,14525,14580,43615,641430416,574.07
2025-11-26,14730.39,14645,14700,14530,14690,37296,545223789,578.88
2025-11-27,14944.36,14700,14950,14700,14940,37848,561466953,587.35
2025-11-28,15043.96,14945,15195,14945,15075,57156,861211429,591.32
2025-12-01,14642.81,15155,15170,14500,14640,55476,816313412,575.46
2025-12-02,14682.1,14635,14700,14515,14700,19858,289756448,577.02
2025-12-03,14576.38,14700,14700,14480,14600,34518,501898491,572.85
2025-12-04,14478.03,14605,14650,14365,14510,43307,626465123,568.97
2025-12-05,14552.58,14510,14530,14275,14530,56849,818270271,571.94
2025-12-08,14715.32,14580,14840,14550,14675,56915,834869495,578.39
