date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2024-08-26,11095.87,11275,11275,11040,11105,14228,157665740,1665.46
2024-08-27,11180.94,10970,11185,10960,11170,10236,113571160,1677.99
2024-08-28,11087.6,11090,11280,11005,11075,10288,114210385,1663.25
2024-08-29,10983.83,11065,11065,10900,10995,4999,54796285,1647.24
2024-08-30,11112.58,11060,11120,11020,11085,1317,14580115,1667.12
2024-09-02,11092.55,11265,11265,11005,11080,29021,320718650,1664.54
2024-09-03,11033.82,11195,11195,11015,11030,2656,29449260,1654.29
2024-09-04,10677.65,10770,10790,10650,10650,98232,1049678215,1599.71
2024-09-05,10471.12,10680,10775,10390,10485,5627,59310240,1568.9
2024-09-06,10203.85,10445,10445,10175,10175,16982,173211545,1528.22
2024-09-09,10200.44,9995,10205,9940,10205,6907,69407895,1527.91
2024-09-10,10229.56,10235,10295,10105,10210,3130,31971825,1530.38
2024-09-11,10385.69,10285,10490,10285,10355,7236,75188590,1554.4
2024-09-12,10728.98,10455,10735,10455,10725,4918,52523290,1606.55
2024-09-13,10771.86,10720,10765,10650,10745,22850,244752495,1612.44
2024-09-19,10792.98,10785,10825,10680,10780,25307,272795805,1615.98
2024-09-20,10844.87,10795,10935,10795,10850,6666,72380040,1622.92
2024-09-23,10838.59,10850,10895,10815,10855,3356,36408010,1620.73
2024-09-24,10998.77,10970,10995,10855,10995,18275,199334455,1644.81
2024-09-25,10961.4,11090,11090,10950,10975,7115,78365380,1638.85
2024-09-26,11043.84,10975,11055,10900,11055,15510,169734800,1652.97
2024-09-27,11123.38,11165,11245,11025,11085,18915,210912995,1638.38
2024-09-30,10917.11,11130,11130,10905,10930,12242,134853730,1611.65
2024-10-02,10914.4,10930,10945,10815,10930,16368,177938135,1609.34
2024-10-04,11136.04,10915,11150,10910,11095,7890,87115930,1641.0
2024-10-07,11684.68,11205,11695,11150,11695,99582,1154033150,1721.67
2024-10-08,11648.78,11695,11695,11550,11610,3820,44352535,1716.1
2024-10-10,11409.51,11615,11665,11355,11430,49185,564226725,1680.7
2024-10-11,11345.24,11430,11625,11325,11325,17258,198057855,1670.99
2024-10-14,11388.21,11400,11535,11260,11385,15183,172615700,1676.95
2024-10-15,11541.06,11385,11535,11320,11520,16541,189902445,1699.73
2024-10-16,11626.35,11520,11750,11410,11640,25780,299982525,1713.18
2024-10-17,11803.44,11645,11850,11630,11785,97964,1151315050,1739.38
2024-10-18,11693.75,11755,11800,11575,11675,26789,313171505,1723.23
2024-10-21,11855.65,11650,12045,11555,11860,26120,310646045,1747.2
2024-10-22,12066.08,11860,12060,11710,12060,26762,317979720,1778.33
