date,NAV,시가,고가,저가,종가,거래량,거래대금,기초지수
2023-10-31,15813.28,16250,16250,15790,15800,2620,41753500,2269.74
2023-11-01,15961.65,15890,16115,15890,15985,4149,66171090,2291.38
2023-11-02,16578.23,16320,16555,16305,16555,1980,32661155,2380.88
2023-11-03,16808.02,16690,16825,16645,16805,3097,51922530,2414.21
2023-11-06,18057.4,17215,17990,17215,17990,10938,194537690,2594.89
2023-11-07,17665.53,18025,18025,17345,17620,8212,144557040,2538.08
2023-11-08,17304.16,17745,17785,17265,17305,1521,26597940,2485.88
2023-11-09,17317.78,17260,17410,17160,17270,2882,49739900,2487.88
2023-11-10,17176.35,17140,17180,17030,17160,3613,62043510,2467.61
2023-11-13,17071.68,17245,17255,17025,17070,3268,55859360,2452.32
2023-11-14,17375.62,17315,17430,17250,17315,307066,5314742970,2496.48
2023-11-15,17808.27,17790,17815,17665,17780,12345,219330965,2559.31
2023-11-16,17775.88,17690,17755,17640,17690,5140,91002735,2554.89
2023-11-17,17551.4,17605,17660,17490,17535,23682,416009120,2522.55
2023-11-20,17786.82,17555,17845,17555,17785,2719,48341815,2556.59
2023-11-21,17880.76,17975,17975,17815,17845,10972,196033840,2570.22
2023-11-22,17894.88,17805,17920,17650,17920,1581,28194115,2572.27
2023-11-23,17818.06,17805,17870,17730,17750,2378,42277925,2561.08
2023-11-24,17693.09,17750,17845,17645,17685,13941,246942505,2543.08
2023-11-27,17709.21,17665,17850,17655,17715,5923,104900920,2545.49
2023-11-28,17928.36,17790,17920,17770,17920,5486,97899695,2577.27
2023-11-29,18093.04,17865,18055,17800,18025,13707,245549965,2601.19
2023-11-30,18258.17,18010,18260,17995,18260,7348,133510350,2625.27
2023-12-01,18006.43,18040,18040,17945,18015,3996,71942055,2588.86
2023-12-04,18093.86,18155,18330,18055,18090,37997,690227010,2601.55
2023-12-05,17796.4,18040,18040,17750,17790,9307,166387370,2558.38
