date,adj_close,close,high,low,open,volume,commodity,ticker,source,source_url,downloaded_at
2012-07-06,1619.75,1619.75,1634.75,1605.0,1625.75,4222,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-09,1665.0,1665.0,1679.5,1637.5,1637.5,4607,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-10,1648.75,1648.75,1672.25,1644.0,1660.25,3756,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-11,1623.0,1623.0,1679.5,1605.25,1652.75,2335,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-12,1625.75,1625.75,1645.0,1612.5,1627.0,1961,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-13,1642.0,1642.0,1650.0,1630.0,1630.0,22167,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-16,1633.75,1633.75,1636.0,1610.0,1613.0,28066,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-17,1639.0,1639.0,1647.75,1616.75,1643.25,30000,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-18,1683.5,1683.5,1685.5,1626.0,1639.0,41661,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-19,1733.75,1733.75,1749.0,1677.5,1682.0,50885,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-20,1757.5,1757.5,1777.75,1729.0,1731.5,39733,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-23,1698.5,1698.5,1762.75,1687.5,1761.0,33773,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-24,1649.25,1649.25,1706.25,1628.5,1702.25,33431,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-25,1694.25,1694.25,1701.75,1618.0,1645.5,41310,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-26,1655.75,1655.75,1697.0,1648.75,1687.25,40717,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-27,1684.25,1684.25,1694.75,1641.0,1654.0,37101,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-30,1725.75,1725.75,1727.25,1698.75,1698.75,25537,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-07-31,1721.0,1721.0,1742.0,1711.5,1722.0,15532,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-01,1682.25,1682.25,1736.0,1651.0,1721.0,11074,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-02,1653.0,1653.0,1697.0,1635.75,1695.75,4130,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-03,1656.25,1656.25,1669.5,1639.25,1653.0,1920,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-06,1607.5,1607.5,1630.0,1606.75,1630.0,1512,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-07,1605.25,1605.25,1627.5,1603.0,1607.0,2064,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-08,1630.0,1630.0,1630.25,1602.0,1608.25,1334,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-09,1694.5,1694.5,1695.0,1633.75,1633.75,1011,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-10,1709.5,1709.5,1738.5,1694.5,1700.0,446,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-13,1656.25,1656.25,1713.75,1656.25,1710.0,445,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-14,1680.0,1680.0,1690.0,1659.25,1659.25,12189,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-15,1659.75,1659.75,1661.5,1623.0,1623.0,9545,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-16,1656.25,1656.25,1672.75,1646.25,1659.5,11740,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-17,1671.0,1671.0,1673.0,1649.5,1653.75,7574,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-20,1703.75,1703.75,1705.0,1667.0,1670.25,14065,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-21,1753.5,1753.5,1754.75,1702.75,1703.75,18311,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-22,1748.0,1748.0,1755.5,1735.0,1751.75,11540,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-23,1727.25,1727.25,1764.75,1720.0,1750.5,16830,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-24,1737.5,1737.5,1749.25,1723.75,1729.5,15782,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-27,1729.75,1729.75,1765.5,1724.0,1748.25,9921,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-28,1732.5,1732.5,1742.0,1710.75,1735.25,8277,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-29,1763.25,1763.25,1764.75,1728.25,1736.0,8143,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-30,1770.25,1770.25,1780.75,1748.0,1763.25,11067,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-08-31,1764.5,1764.5,1771.0,1753.0,1766.5,2730,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-04,1771.0,1771.0,1794.75,1760.5,1778.5,1985,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-05,1748.0,1748.0,1771.5,1744.25,1768.5,1461,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-06,1744.5,1744.5,1751.75,1726.0,1743.75,1210,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-07,1731.75,1731.75,1747.5,1722.0,1744.5,524,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-10,1713.0,1713.0,1732.0,1711.75,1715.0,792,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-11,1696.5,1696.5,1715.75,1695.5,1713.0,764,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-12,1740.75,1740.75,1744.0,1688.5,1700.0,520,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-13,1743.5,1743.5,1744.25,1731.0,1738.0,383,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-14,1736.5,1736.5,1760.25,1736.5,1743.5,113787,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-17,1669.0,1669.0,1736.25,1669.0,1733.25,167468,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-18,1640.0,1640.0,1669.0,1630.5,1660.0,183122,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-19,1669.5,1669.5,1675.75,1643.0,1643.0,111816,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-20,1618.75,1618.75,1686.0,1616.0,1668.0,190026,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-21,1621.75,1621.75,1639.0,1607.5,1620.25,135462,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-24,1610.0,1610.0,1626.0,1590.25,1621.75,132015,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-25,1611.5,1611.5,1625.5,1604.25,1608.25,107344,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-26,1573.0,1573.0,1613.25,1565.0,1611.0,146255,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-27,1570.75,1570.75,1584.0,1557.5,1573.5,140165,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-09-28,1601.0,1601.0,1613.75,1559.5,1570.0,201224,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-10-01,1560.25,1560.25,1600.0,1558.0,1596.5,135722,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-10-02,1530.5,1530.5,1561.25,1526.5,1559.75,158462,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-10-03,1531.75,1531.75,1543.75,1504.0,1531.5,165835,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-10-04,1551.5,1551.5,1568.75,1531.0,1532.0,136541,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-10-05,1551.5,1551.5,1569.5,1544.5,1552.0,145075,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-10-08,1551.0,1551.0,1561.0,1537.5,1553.5,118673,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-10-09,1550.0,1550.0,1574.0,1547.0,1550.5,135427,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-10-10,1523.25,1523.25,1550.0,1518.0,1547.75,153713,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-10-11,1548.5,1548.5,1568.0,1521.25,1523.0,209081,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-10-12,1522.5,1522.5,1553.5,1510.0,1548.0,133054,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-10-15,1492.5,1492.5,1520.0,1485.75,1519.0,129430,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-10-16,1493.75,1493.75,1514.75,1493.0,1494.0,103736,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
2012-10-17,1509.25,1509.25,1511.25,1487.25,1493.75,80780,soybean,ZS=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZS%3DF/,2026-06-04T19:19:05+09:00
