date,adj_close,close,high,low,open,volume,commodity,ticker,source,source_url,downloaded_at
2019-05-02,297.75,297.75,300.0,297.75,300.0,5,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-03,301.25,301.25,301.5,301.25,301.5,4,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-06,295.5,295.5,298.0,291.5,298.0,9,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-07,295.25,295.25,295.25,295.25,295.25,0,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-08,295.0,295.0,295.0,294.5,295.0,3,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-09,298.5,298.5,298.75,298.5,298.75,2,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-10,302.75,302.75,302.75,302.75,302.75,2,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-13,299.75,299.75,299.75,299.75,299.75,2,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-14,270.0,270.0,270.0,270.0,270.0,266,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-15,287.75,287.75,292.0,284.5,286.0,280,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-16,294.25,294.25,296.25,288.0,288.0,357,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-17,294.0,294.0,298.0,293.25,297.0,340,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-20,296.5,296.5,298.0,292.0,293.0,278,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-21,308.5,308.5,309.0,296.5,297.25,693,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-22,310.25,310.25,322.75,309.0,313.0,1451,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-23,304.5,304.5,319.75,303.75,310.25,640,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-24,308.5,308.5,313.75,305.25,305.5,390,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-28,316.75,316.75,318.5,310.0,310.25,374,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-29,315.0,315.0,325.0,306.75,316.5,693,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
2019-05-30,318.0,318.0,320.75,313.25,314.5,463,oats,ZO=F,Yahoo Finance via yfinance,https://finance.yahoo.com/quote/ZO%3DF/,2026-06-04T19:19:05+09:00
