date,factor,value,frequency,downloaded_at
1990-07-31,us_m2_yoy_pct,5.638186345171015,monthly,2026-06-05T21:39:22+09:00
1990-08-31,us_m2_yoy_pct,5.451470205568554,monthly,2026-06-05T21:39:22+09:00
1990-09-30,us_m2_yoy_pct,5.241713823767169,monthly,2026-06-05T21:39:22+09:00
1990-10-31,us_m2_yoy_pct,4.662663369833986,monthly,2026-06-05T21:39:22+09:00
1990-11-30,us_m2_yoy_pct,4.126639645102603,monthly,2026-06-05T21:39:22+09:00
1990-12-31,us_m2_yoy_pct,3.784298176050749,monthly,2026-06-05T21:39:22+09:00
1991-01-31,us_m2_yoy_pct,3.817733990147776,monthly,2026-06-05T21:39:22+09:00
1991-02-28,us_m2_yoy_pct,3.9412430800201292,monthly,2026-06-05T21:39:22+09:00
1991-03-31,us_m2_yoy_pct,4.131531926898857,monthly,2026-06-05T21:39:22+09:00
1991-04-30,us_m2_yoy_pct,4.0854572713643345,monthly,2026-06-05T21:39:22+09:00
1991-05-31,us_m2_yoy_pct,4.449165781415987,monthly,2026-06-05T21:39:22+09:00
1991-06-30,us_m2_yoy_pct,4.300339172915968,monthly,2026-06-05T21:39:22+09:00
1991-07-31,us_m2_yoy_pct,4.081252907427513,monthly,2026-06-05T21:39:22+09:00
1991-08-31,us_m2_yoy_pct,3.4855027760641644,monthly,2026-06-05T21:39:22+09:00
1991-09-30,us_m2_yoy_pct,3.0817919252750015,monthly,2026-06-05T21:39:22+09:00
1991-10-31,us_m2_yoy_pct,3.0926886141195986,monthly,2026-06-05T21:39:22+09:00
1991-11-30,us_m2_yoy_pct,3.153926316434741,monthly,2026-06-05T21:39:22+09:00
1991-12-31,us_m2_yoy_pct,3.0686472278256494,monthly,2026-06-05T21:39:22+09:00
1992-01-31,us_m2_yoy_pct,2.8439334489156476,monthly,2026-06-05T21:39:22+09:00
1992-02-29,us_m2_yoy_pct,2.8899984869117823,monthly,2026-06-05T21:39:22+09:00
1992-03-31,us_m2_yoy_pct,2.4684668412655375,monthly,2026-06-05T21:39:22+09:00
1992-04-30,us_m2_yoy_pct,2.019565478333929,monthly,2026-06-05T21:39:22+09:00
1992-05-31,us_m2_yoy_pct,1.663176787316778,monthly,2026-06-05T21:39:22+09:00
1992-06-30,us_m2_yoy_pct,1.238103762045406,monthly,2026-06-05T21:39:22+09:00
1992-07-31,us_m2_yoy_pct,1.1263073209975882,monthly,2026-06-05T21:39:22+09:00
1992-08-31,us_m2_yoy_pct,1.3055141579731755,monthly,2026-06-05T21:39:22+09:00
1992-09-30,us_m2_yoy_pct,1.651315985573354,monthly,2026-06-05T21:39:22+09:00
1992-10-31,us_m2_yoy_pct,1.8957769114014589,monthly,2026-06-05T21:39:22+09:00
1992-11-30,us_m2_yoy_pct,1.8125092853959357,monthly,2026-06-05T21:39:22+09:00
1992-12-31,us_m2_yoy_pct,1.556847162090036,monthly,2026-06-05T21:39:22+09:00
1993-01-31,us_m2_yoy_pct,1.1209038211285938,monthly,2026-06-05T21:39:22+09:00
1993-02-28,us_m2_yoy_pct,0.4264705882352837,monthly,2026-06-05T21:39:22+09:00
1993-03-31,us_m2_yoy_pct,0.22914891741825372,monthly,2026-06-05T21:39:22+09:00
1993-04-30,us_m2_yoy_pct,0.34120657705092317,monthly,2026-06-05T21:39:22+09:00
1993-05-31,us_m2_yoy_pct,1.1269346201377095,monthly,2026-06-05T21:39:22+09:00
1993-06-30,us_m2_yoy_pct,1.4439794895974467,monthly,2026-06-05T21:39:22+09:00
1993-07-31,us_m2_yoy_pct,1.4172485930640244,monthly,2026-06-05T21:39:22+09:00
1993-08-31,us_m2_yoy_pct,1.3798987878074431,monthly,2026-06-05T21:39:22+09:00
1993-09-30,us_m2_yoy_pct,1.2286309122364392,monthly,2026-06-05T21:39:22+09:00
1993-10-31,us_m2_yoy_pct,0.9609206145218652,monthly,2026-06-05T21:39:22+09:00
1993-11-30,us_m2_yoy_pct,1.2724354297388052,monthly,2026-06-05T21:39:22+09:00
1993-12-31,us_m2_yoy_pct,1.4541419686395995,monthly,2026-06-05T21:39:22+09:00
1994-01-31,us_m2_yoy_pct,1.6320084232692933,monthly,2026-06-05T21:39:22+09:00
1994-02-28,us_m2_yoy_pct,1.7923561282764622,monthly,2026-06-05T21:39:22+09:00
1994-03-31,us_m2_yoy_pct,2.004865609520179,monthly,2026-06-05T21:39:22+09:00
1994-04-30,us_m2_yoy_pct,2.0520036349778614,monthly,2026-06-05T21:39:22+09:00
1994-05-31,us_m2_yoy_pct,1.5682737350519282,monthly,2026-06-05T21:39:22+09:00
1994-06-30,us_m2_yoy_pct,1.0777364629328323,monthly,2026-06-05T21:39:22+09:00
1994-07-31,us_m2_yoy_pct,1.3422428820453192,monthly,2026-06-05T21:39:22+09:00
1994-08-31,us_m2_yoy_pct,1.1608671677743265,monthly,2026-06-05T21:39:22+09:00
1994-09-30,us_m2_yoy_pct,0.9819825039105501,monthly,2026-06-05T21:39:22+09:00
1994-10-31,us_m2_yoy_pct,0.798449388144773,monthly,2026-06-05T21:39:22+09:00
1994-11-30,us_m2_yoy_pct,0.49278118786202363,monthly,2026-06-05T21:39:22+09:00
1994-12-31,us_m2_yoy_pct,0.3424953230680705,monthly,2026-06-05T21:39:22+09:00
1995-01-31,us_m2_yoy_pct,0.503611614722721,monthly,2026-06-05T21:39:22+09:00
1995-02-28,us_m2_yoy_pct,0.4085507955232215,monthly,2026-06-05T21:39:22+09:00
1995-03-31,us_m2_yoy_pct,0.3160828711818553,monthly,2026-06-05T21:39:22+09:00
1995-04-30,us_m2_yoy_pct,0.514175738948075,monthly,2026-06-05T21:39:22+09:00
1995-05-31,us_m2_yoy_pct,0.9568007333562445,monthly,2026-06-05T21:39:22+09:00
1995-06-30,us_m2_yoy_pct,1.9945394453225962,monthly,2026-06-05T21:39:22+09:00
1995-07-31,us_m2_yoy_pct,2.2705120119259403,monthly,2026-06-05T21:39:22+09:00
1995-08-31,us_m2_yoy_pct,2.9635367358062936,monthly,2026-06-05T21:39:22+09:00
1995-09-30,us_m2_yoy_pct,3.327500645420378,monthly,2026-06-05T21:39:22+09:00
1995-10-31,us_m2_yoy_pct,3.7051918606319845,monthly,2026-06-05T21:39:22+09:00
1995-11-30,us_m2_yoy_pct,3.8053452626749307,monthly,2026-06-05T21:39:22+09:00
1995-12-31,us_m2_yoy_pct,4.10452042221201,monthly,2026-06-05T21:39:22+09:00
1996-01-31,us_m2_yoy_pct,4.45252548390791,monthly,2026-06-05T21:39:22+09:00
1996-02-29,us_m2_yoy_pct,4.9256425685549665,monthly,2026-06-05T21:39:22+09:00
1996-03-31,us_m2_yoy_pct,5.608547449228052,monthly,2026-06-05T21:39:22+09:00
1996-04-30,us_m2_yoy_pct,5.6727251943301304,monthly,2026-06-05T21:39:22+09:00
1996-05-31,us_m2_yoy_pct,5.260768401339311,monthly,2026-06-05T21:39:22+09:00
1996-06-30,us_m2_yoy_pct,4.891656569641301,monthly,2026-06-05T21:39:22+09:00
1996-07-31,us_m2_yoy_pct,4.756965857487239,monthly,2026-06-05T21:39:22+09:00
1996-08-31,us_m2_yoy_pct,4.3187517414321475,monthly,2026-06-05T21:39:22+09:00
1996-09-30,us_m2_yoy_pct,4.200327586685559,monthly,2026-06-05T21:39:22+09:00
1996-10-31,us_m2_yoy_pct,4.411357724027232,monthly,2026-06-05T21:39:22+09:00
1996-11-30,us_m2_yoy_pct,4.8399127047708435,monthly,2026-06-05T21:39:22+09:00
1996-12-31,us_m2_yoy_pct,5.210084033613449,monthly,2026-06-05T21:39:22+09:00
1997-01-31,us_m2_yoy_pct,5.118013103429364,monthly,2026-06-05T21:39:22+09:00
1997-02-28,us_m2_yoy_pct,5.038505652957559,monthly,2026-06-05T21:39:22+09:00
1997-03-31,us_m2_yoy_pct,4.727548889310795,monthly,2026-06-05T21:39:22+09:00
1997-04-30,us_m2_yoy_pct,4.84896016442653,monthly,2026-06-05T21:39:22+09:00
1997-05-31,us_m2_yoy_pct,4.8414923441880475,monthly,2026-06-05T21:39:22+09:00
1997-06-30,us_m2_yoy_pct,4.92948287441235,monthly,2026-06-05T21:39:22+09:00
1997-07-31,us_m2_yoy_pct,4.998528270584157,monthly,2026-06-05T21:39:22+09:00
1997-08-31,us_m2_yoy_pct,5.699786324786338,monthly,2026-06-05T21:39:22+09:00
1997-09-30,us_m2_yoy_pct,5.853359620610643,monthly,2026-06-05T21:39:22+09:00
1997-10-31,us_m2_yoy_pct,5.817960135708233,monthly,2026-06-05T21:39:22+09:00
1997-11-30,us_m2_yoy_pct,5.789043766962676,monthly,2026-06-05T21:39:22+09:00
1997-12-31,us_m2_yoy_pct,5.612004399518145,monthly,2026-06-05T21:39:22+09:00
1998-01-31,us_m2_yoy_pct,5.778959995827471,monthly,2026-06-05T21:39:22+09:00
1998-02-28,us_m2_yoy_pct,6.307360320307831,monthly,2026-06-05T21:39:22+09:00
1998-03-31,us_m2_yoy_pct,6.554957008184004,monthly,2026-06-05T21:39:22+09:00
1998-04-30,us_m2_yoy_pct,6.7887541913850935,monthly,2026-06-05T21:39:22+09:00
1998-05-31,us_m2_yoy_pct,7.076005348143566,monthly,2026-06-05T21:39:22+09:00
1998-06-30,us_m2_yoy_pct,7.119815668202767,monthly,2026-06-05T21:39:22+09:00
1998-07-31,us_m2_yoy_pct,7.133209307066957,monthly,2026-06-05T21:39:22+09:00
1998-08-31,us_m2_yoy_pct,6.855511194218411,monthly,2026-06-05T21:39:22+09:00
1998-09-30,us_m2_yoy_pct,7.414864966902424,monthly,2026-06-05T21:39:22+09:00
1998-10-31,us_m2_yoy_pct,7.9052175437717365,monthly,2026-06-05T21:39:22+09:00
1998-11-30,us_m2_yoy_pct,8.264421639932262,monthly,2026-06-05T21:39:22+09:00
1998-12-31,us_m2_yoy_pct,8.497607180936795,monthly,2026-06-05T21:39:22+09:00
1999-01-31,us_m2_yoy_pct,8.549874266554912,monthly,2026-06-05T21:39:22+09:00
1999-02-28,us_m2_yoy_pct,8.239379784294076,monthly,2026-06-05T21:39:22+09:00
1999-03-31,us_m2_yoy_pct,7.73643147072407,monthly,2026-06-05T21:39:22+09:00
1999-04-30,us_m2_yoy_pct,7.758079319839628,monthly,2026-06-05T21:39:22+09:00
1999-05-31,us_m2_yoy_pct,7.725002401306336,monthly,2026-06-05T21:39:22+09:00
1999-06-30,us_m2_yoy_pct,7.741210774121066,monthly,2026-06-05T21:39:22+09:00
1999-07-31,us_m2_yoy_pct,7.888101241733647,monthly,2026-06-05T21:39:22+09:00
1999-08-31,us_m2_yoy_pct,7.661929198098716,monthly,2026-06-05T21:39:22+09:00
1999-09-30,us_m2_yoy_pct,7.055322539072573,monthly,2026-06-05T21:39:22+09:00
1999-10-31,us_m2_yoy_pct,6.611109821490757,monthly,2026-06-05T21:39:22+09:00
1999-11-30,us_m2_yoy_pct,6.101320572401403,monthly,2026-06-05T21:39:22+09:00
1999-12-31,us_m2_yoy_pct,6.026602066002362,monthly,2026-06-05T21:39:22+09:00
2000-01-31,us_m2_yoy_pct,6.009538950715432,monthly,2026-06-05T21:39:22+09:00
2000-02-29,us_m2_yoy_pct,5.763929685028679,monthly,2026-06-05T21:39:22+09:00
2000-03-31,us_m2_yoy_pct,6.296530253124555,monthly,2026-06-05T21:39:22+09:00
2000-04-30,us_m2_yoy_pct,6.86779934549695,monthly,2026-06-05T21:39:22+09:00
2000-05-31,us_m2_yoy_pct,6.009674327366743,monthly,2026-06-05T21:39:22+09:00
2000-06-30,us_m2_yoy_pct,5.8917480035492575,monthly,2026-06-05T21:39:22+09:00
2000-07-31,us_m2_yoy_pct,5.642280724963622,monthly,2026-06-05T21:39:22+09:00
2000-08-31,us_m2_yoy_pct,5.860258747556402,monthly,2026-06-05T21:39:22+09:00
2000-09-30,us_m2_yoy_pct,6.268604447557347,monthly,2026-06-05T21:39:22+09:00
2000-10-31,us_m2_yoy_pct,6.066148452979747,monthly,2026-06-05T21:39:22+09:00
2000-11-30,us_m2_yoy_pct,5.874062188299578,monthly,2026-06-05T21:39:22+09:00
2000-12-31,us_m2_yoy_pct,6.214299571055992,monthly,2026-06-05T21:39:22+09:00
2001-01-31,us_m2_yoy_pct,6.656525837689609,monthly,2026-06-05T21:39:22+09:00
2001-02-28,us_m2_yoy_pct,7.180243115640161,monthly,2026-06-05T21:39:22+09:00
2001-03-31,us_m2_yoy_pct,7.70634802725132,monthly,2026-06-05T21:39:22+09:00
2001-04-30,us_m2_yoy_pct,7.787658878308656,monthly,2026-06-05T21:39:22+09:00
2001-05-31,us_m2_yoy_pct,8.021952604243321,monthly,2026-06-05T21:39:22+09:00
2001-06-30,us_m2_yoy_pct,8.515585721468067,monthly,2026-06-05T21:39:22+09:00
2001-07-31,us_m2_yoy_pct,8.738755661302777,monthly,2026-06-05T21:39:22+09:00
2001-08-31,us_m2_yoy_pct,8.803817823425675,monthly,2026-06-05T21:39:22+09:00
2001-09-30,us_m2_yoy_pct,10.296177294447206,monthly,2026-06-05T21:39:22+09:00
2001-10-31,us_m2_yoy_pct,9.699669492743212,monthly,2026-06-05T21:39:22+09:00
2001-11-30,us_m2_yoy_pct,10.338542200012292,monthly,2026-06-05T21:39:22+09:00
2001-12-31,us_m2_yoy_pct,10.408718240116887,monthly,2026-06-05T21:39:22+09:00
2002-01-31,us_m2_yoy_pct,9.694072273667697,monthly,2026-06-05T21:39:22+09:00
2002-02-28,us_m2_yoy_pct,9.431931433127371,monthly,2026-06-05T21:39:22+09:00
2002-03-31,us_m2_yoy_pct,8.418065736580749,monthly,2026-06-05T21:39:22+09:00
2002-04-30,us_m2_yoy_pct,7.0634936078301624,monthly,2026-06-05T21:39:22+09:00
2002-05-31,us_m2_yoy_pct,7.613096628513594,monthly,2026-06-05T21:39:22+09:00
2002-06-30,us_m2_yoy_pct,7.204494121735094,monthly,2026-06-05T21:39:22+09:00
2002-07-31,us_m2_yoy_pct,7.4088291746641,monthly,2026-06-05T21:39:22+09:00
2002-08-31,us_m2_yoy_pct,7.523170220069408,monthly,2026-06-05T21:39:22+09:00
2002-09-30,us_m2_yoy_pct,5.736587552053174,monthly,2026-06-05T21:39:22+09:00
2002-10-31,us_m2_yoy_pct,6.798532879224517,monthly,2026-06-05T21:39:22+09:00
2002-11-30,us_m2_yoy_pct,6.878886310904875,monthly,2026-06-05T21:39:22+09:00
2002-12-31,us_m2_yoy_pct,6.229206874368165,monthly,2026-06-05T21:39:22+09:00
2003-01-31,us_m2_yoy_pct,6.431174348550628,monthly,2026-06-05T21:39:22+09:00
2003-02-28,us_m2_yoy_pct,6.520709628064547,monthly,2026-06-05T21:39:22+09:00
2003-03-31,us_m2_yoy_pct,6.659396583060695,monthly,2026-06-05T21:39:22+09:00
2003-04-30,us_m2_yoy_pct,7.331746060595035,monthly,2026-06-05T21:39:22+09:00
2003-05-31,us_m2_yoy_pct,7.904780854874005,monthly,2026-06-05T21:39:22+09:00
2003-06-30,us_m2_yoy_pct,8.083481893648825,monthly,2026-06-05T21:39:22+09:00
2003-07-31,us_m2_yoy_pct,8.096854896354543,monthly,2026-06-05T21:39:22+09:00
2003-08-31,us_m2_yoy_pct,8.314562900164946,monthly,2026-06-05T21:39:22+09:00
2003-09-30,us_m2_yoy_pct,7.3715627925048155,monthly,2026-06-05T21:39:22+09:00
2003-10-31,us_m2_yoy_pct,6.358746123249981,monthly,2026-06-05T21:39:22+09:00
2003-11-30,us_m2_yoy_pct,5.512234938608218,monthly,2026-06-05T21:39:22+09:00
2003-12-31,us_m2_yoy_pct,5.0939543897290385,monthly,2026-06-05T21:39:22+09:00
2004-01-31,us_m2_yoy_pct,4.645480979336214,monthly,2026-06-05T21:39:22+09:00
2004-02-29,us_m2_yoy_pct,4.678362573099415,monthly,2026-06-05T21:39:22+09:00
2004-03-31,us_m2_yoy_pct,4.933201554086297,monthly,2026-06-05T21:39:22+09:00
2004-04-30,us_m2_yoy_pct,4.968249936499869,monthly,2026-06-05T21:39:22+09:00
2004-05-31,us_m2_yoy_pct,5.2034264831609445,monthly,2026-06-05T21:39:22+09:00
2004-06-30,us_m2_yoy_pct,4.593315784212448,monthly,2026-06-05T21:39:22+09:00
2004-07-31,us_m2_yoy_pct,4.000595129854023,monthly,2026-06-05T21:39:22+09:00
2004-08-31,us_m2_yoy_pct,3.450082690638756,monthly,2026-06-05T21:39:22+09:00
2004-09-30,us_m2_yoy_pct,4.482129052420358,monthly,2026-06-05T21:39:22+09:00
2004-10-31,us_m2_yoy_pct,5.103789126853386,monthly,2026-06-05T21:39:22+09:00
2004-11-30,us_m2_yoy_pct,5.444819356431574,monthly,2026-06-05T21:39:22+09:00
2004-12-31,us_m2_yoy_pct,5.773980045441074,monthly,2026-06-05T21:39:22+09:00
2005-01-31,us_m2_yoy_pct,5.733217145393854,monthly,2026-06-05T21:39:22+09:00
2005-02-28,us_m2_yoy_pct,5.179849064000774,monthly,2026-06-05T21:39:22+09:00
2005-03-31,us_m2_yoy_pct,4.715893405219318,monthly,2026-06-05T21:39:22+09:00
2005-04-30,us_m2_yoy_pct,4.241075029440711,monthly,2026-06-05T21:39:22+09:00
2005-05-31,us_m2_yoy_pct,3.2394792612776335,monthly,2026-06-05T21:39:22+09:00
2005-06-30,us_m2_yoy_pct,3.724175281543185,monthly,2026-06-05T21:39:22+09:00
2005-07-31,us_m2_yoy_pct,4.0120169763634195,monthly,2026-06-05T21:39:22+09:00
2005-08-31,us_m2_yoy_pct,4.091614169489377,monthly,2026-06-05T21:39:22+09:00
2005-09-30,us_m2_yoy_pct,4.060010704952632,monthly,2026-06-05T21:39:22+09:00
2005-10-31,us_m2_yoy_pct,4.139628201511014,monthly,2026-06-05T21:39:22+09:00
2005-11-30,us_m2_yoy_pct,3.971090957338874,monthly,2026-06-05T21:39:22+09:00
2005-12-31,us_m2_yoy_pct,4.098373414273482,monthly,2026-06-05T21:39:22+09:00
2006-01-31,us_m2_yoy_pct,4.654164334141941,monthly,2026-06-05T21:39:22+09:00
2006-02-28,us_m2_yoy_pct,4.904564444237369,monthly,2026-06-05T21:39:22+09:00
2006-03-31,us_m2_yoy_pct,4.978056231875061,monthly,2026-06-05T21:39:22+09:00
2006-04-30,us_m2_yoy_pct,5.340617165495676,monthly,2026-06-05T21:39:22+09:00
2006-05-31,us_m2_yoy_pct,5.165920666769552,monthly,2026-06-05T21:39:22+09:00
2006-06-30,us_m2_yoy_pct,5.222906460678467,monthly,2026-06-05T21:39:22+09:00
2006-07-31,us_m2_yoy_pct,5.350347673263545,monthly,2026-06-05T21:39:22+09:00
2006-08-31,us_m2_yoy_pct,5.303894287061106,monthly,2026-06-05T21:39:22+09:00
2006-09-30,us_m2_yoy_pct,5.178439055384931,monthly,2026-06-05T21:39:22+09:00
2006-10-31,us_m2_yoy_pct,5.385391110642845,monthly,2026-06-05T21:39:22+09:00
2006-11-30,us_m2_yoy_pct,5.652559040341099,monthly,2026-06-05T21:39:22+09:00
2006-12-31,us_m2_yoy_pct,5.865905080893574,monthly,2026-06-05T21:39:22+09:00
2007-01-31,us_m2_yoy_pct,5.768116372713616,monthly,2026-06-05T21:39:22+09:00
2007-02-28,us_m2_yoy_pct,5.619790664278201,monthly,2026-06-05T21:39:22+09:00
2007-03-31,us_m2_yoy_pct,5.892780642016149,monthly,2026-06-05T21:39:22+09:00
2007-04-30,us_m2_yoy_pct,6.372945099825178,monthly,2026-06-05T21:39:22+09:00
2007-05-31,us_m2_yoy_pct,6.470786797188022,monthly,2026-06-05T21:39:22+09:00
2007-06-30,us_m2_yoy_pct,6.363291397880855,monthly,2026-06-05T21:39:22+09:00
2007-07-31,us_m2_yoy_pct,6.166589300220493,monthly,2026-06-05T21:39:22+09:00
2007-08-31,us_m2_yoy_pct,6.782573536844239,monthly,2026-06-05T21:39:22+09:00
2007-09-30,us_m2_yoy_pct,6.625050342327832,monthly,2026-06-05T21:39:22+09:00
2007-10-31,us_m2_yoy_pct,6.089949583672549,monthly,2026-06-05T21:39:22+09:00
2007-11-30,us_m2_yoy_pct,5.9171261297106925,monthly,2026-06-05T21:39:22+09:00
2007-12-31,us_m2_yoy_pct,5.703309275292701,monthly,2026-06-05T21:39:22+09:00
2008-01-31,us_m2_yoy_pct,5.608080581037611,monthly,2026-06-05T21:39:22+09:00
2008-02-29,us_m2_yoy_pct,6.583687257334292,monthly,2026-06-05T21:39:22+09:00
2008-03-31,us_m2_yoy_pct,7.000362713093944,monthly,2026-06-05T21:39:22+09:00
2008-04-30,us_m2_yoy_pct,6.515944590992584,monthly,2026-06-05T21:39:22+09:00
2008-05-31,us_m2_yoy_pct,6.486918644721951,monthly,2026-06-05T21:39:22+09:00
2008-06-30,us_m2_yoy_pct,6.258404456763356,monthly,2026-06-05T21:39:22+09:00
2008-07-31,us_m2_yoy_pct,6.456064601636902,monthly,2026-06-05T21:39:22+09:00
2008-08-31,us_m2_yoy_pct,5.557959647319732,monthly,2026-06-05T21:39:22+09:00
2008-09-30,us_m2_yoy_pct,6.197221098070949,monthly,2026-06-05T21:39:22+09:00
2008-10-31,us_m2_yoy_pct,7.361236386155268,monthly,2026-06-05T21:39:22+09:00
2008-11-30,us_m2_yoy_pct,7.692926907802944,monthly,2026-06-05T21:39:22+09:00
2008-12-31,us_m2_yoy_pct,9.6313419473804,monthly,2026-06-05T21:39:22+09:00
2009-01-31,us_m2_yoy_pct,10.26272031925508,monthly,2026-06-05T21:39:22+09:00
2009-02-28,us_m2_yoy_pct,9.406891109942128,monthly,2026-06-05T21:39:22+09:00
2009-03-31,us_m2_yoy_pct,9.34028683181225,monthly,2026-06-05T21:39:22+09:00
2009-04-30,us_m2_yoy_pct,8.798703403565655,monthly,2026-06-05T21:39:22+09:00
2009-05-31,us_m2_yoy_pct,9.371925645937985,monthly,2026-06-05T21:39:22+09:00
2009-06-30,us_m2_yoy_pct,9.238239130154046,monthly,2026-06-05T21:39:22+09:00
2009-07-31,us_m2_yoy_pct,8.628966012937678,monthly,2026-06-05T21:39:22+09:00
2009-08-31,us_m2_yoy_pct,8.41938046068309,monthly,2026-06-05T21:39:22+09:00
2009-09-30,us_m2_yoy_pct,7.484375793912923,monthly,2026-06-05T21:39:22+09:00
2009-10-31,us_m2_yoy_pct,6.432682541473866,monthly,2026-06-05T21:39:22+09:00
2009-11-30,us_m2_yoy_pct,6.104397657904581,monthly,2026-06-05T21:39:22+09:00
2009-12-31,us_m2_yoy_pct,3.7478518410179573,monthly,2026-06-05T21:39:22+09:00
2010-01-31,us_m2_yoy_pct,2.2765110387260368,monthly,2026-06-05T21:39:22+09:00
2010-02-28,us_m2_yoy_pct,2.5002103542365317,monthly,2026-06-05T21:39:22+09:00
2010-03-31,us_m2_yoy_pct,1.6347896594486322,monthly,2026-06-05T21:39:22+09:00
2010-04-30,us_m2_yoy_pct,1.9508765239360626,monthly,2026-06-05T21:39:22+09:00
2010-05-31,us_m2_yoy_pct,1.891303318657389,monthly,2026-06-05T21:39:22+09:00
2010-06-30,us_m2_yoy_pct,1.9954369746906009,monthly,2026-06-05T21:39:22+09:00
2010-07-31,us_m2_yoy_pct,2.0795179299344158,monthly,2026-06-05T21:39:22+09:00
2010-08-31,us_m2_yoy_pct,2.6574500768049125,monthly,2026-06-05T21:39:22+09:00
2010-09-30,us_m2_yoy_pct,3.038432447764028,monthly,2026-06-05T21:39:22+09:00
2010-10-31,us_m2_yoy_pct,3.3047043438306334,monthly,2026-06-05T21:39:22+09:00
2010-11-30,us_m2_yoy_pct,3.1936127744510934,monthly,2026-06-05T21:39:22+09:00
2010-12-31,us_m2_yoy_pct,3.6535795681492456,monthly,2026-06-05T21:39:22+09:00
2011-01-31,us_m2_yoy_pct,4.379725633131626,monthly,2026-06-05T21:39:22+09:00
2011-02-28,us_m2_yoy_pct,4.52663797450541,monthly,2026-06-05T21:39:22+09:00
2011-03-31,us_m2_yoy_pct,5.256056784184904,monthly,2026-06-05T21:39:22+09:00
2011-04-30,us_m2_yoy_pct,5.6143919203254455,monthly,2026-06-05T21:39:22+09:00
2011-05-31,us_m2_yoy_pct,5.793936577999759,monthly,2026-06-05T21:39:22+09:00
2011-06-30,us_m2_yoy_pct,6.420880611026769,monthly,2026-06-05T21:39:22+09:00
2011-07-31,us_m2_yoy_pct,8.156722032525042,monthly,2026-06-05T21:39:22+09:00
2011-08-31,us_m2_yoy_pct,9.704301384684456,monthly,2026-06-05T21:39:22+09:00
2011-09-30,us_m2_yoy_pct,9.551882734811379,monthly,2026-06-05T21:39:22+09:00
2011-10-31,us_m2_yoy_pct,9.306144792664561,monthly,2026-06-05T21:39:22+09:00
2011-11-30,us_m2_yoy_pct,9.642735237228361,monthly,2026-06-05T21:39:22+09:00
2011-12-31,us_m2_yoy_pct,9.754964185329573,monthly,2026-06-05T21:39:22+09:00
2012-01-31,us_m2_yoy_pct,10.267826873093,monthly,2026-06-05T21:39:22+09:00
2012-02-29,us_m2_yoy_pct,10.058003208688149,monthly,2026-06-05T21:39:22+09:00
2012-03-31,us_m2_yoy_pct,9.835590480967493,monthly,2026-06-05T21:39:22+09:00
2012-04-30,us_m2_yoy_pct,9.657889785392527,monthly,2026-06-05T21:39:22+09:00
2012-05-31,us_m2_yoy_pct,9.262390478490978,monthly,2026-06-05T21:39:22+09:00
2012-06-30,us_m2_yoy_pct,9.142788686683879,monthly,2026-06-05T21:39:22+09:00
2012-07-31,us_m2_yoy_pct,7.815543331692387,monthly,2026-06-05T21:39:22+09:00
2012-08-31,us_m2_yoy_pct,6.448431434267121,monthly,2026-06-05T21:39:22+09:00
2012-09-30,us_m2_yoy_pct,7.062765010731309,monthly,2026-06-05T21:39:22+09:00
2012-10-31,us_m2_yoy_pct,7.38700388130713,monthly,2026-06-05T21:39:22+09:00
2012-11-30,us_m2_yoy_pct,7.527629326000107,monthly,2026-06-05T21:39:22+09:00
2012-12-31,us_m2_yoy_pct,8.263199743904837,monthly,2026-06-05T21:39:22+09:00
2013-01-31,us_m2_yoy_pct,7.6914405181601975,monthly,2026-06-05T21:39:22+09:00
2013-02-28,us_m2_yoy_pct,7.316153234520595,monthly,2026-06-05T21:39:22+09:00
2013-03-31,us_m2_yoy_pct,7.407219476552429,monthly,2026-06-05T21:39:22+09:00
2013-04-30,us_m2_yoy_pct,7.101547281407372,monthly,2026-06-05T21:39:22+09:00
2013-05-31,us_m2_yoy_pct,6.980927306710627,monthly,2026-06-05T21:39:22+09:00
2013-06-30,us_m2_yoy_pct,6.802307016843612,monthly,2026-06-05T21:39:22+09:00
2013-07-31,us_m2_yoy_pct,6.633579830264513,monthly,2026-06-05T21:39:22+09:00
2013-08-31,us_m2_yoy_pct,6.46191452452296,monthly,2026-06-05T21:39:22+09:00
2013-09-30,us_m2_yoy_pct,6.218401932310447,monthly,2026-06-05T21:39:22+09:00
2013-10-31,us_m2_yoy_pct,6.741867785939126,monthly,2026-06-05T21:39:22+09:00
2013-11-30,us_m2_yoy_pct,6.115673766394192,monthly,2026-06-05T21:39:22+09:00
2013-12-31,us_m2_yoy_pct,5.4940338226457275,monthly,2026-06-05T21:39:22+09:00
2014-01-31,us_m2_yoy_pct,5.925904778218705,monthly,2026-06-05T21:39:22+09:00
2014-02-28,us_m2_yoy_pct,6.3576347660888155,monthly,2026-06-05T21:39:22+09:00
2014-03-31,us_m2_yoy_pct,6.130123396133724,monthly,2026-06-05T21:39:22+09:00
2014-04-30,us_m2_yoy_pct,6.28009763176991,monthly,2026-06-05T21:39:22+09:00
2014-05-31,us_m2_yoy_pct,6.544180498022745,monthly,2026-06-05T21:39:22+09:00
2014-06-30,us_m2_yoy_pct,6.491455906122412,monthly,2026-06-05T21:39:22+09:00
2014-07-31,us_m2_yoy_pct,6.610939419890549,monthly,2026-06-05T21:39:22+09:00
