date,indicator,indicator_name,category,frequency,ticker,open,high,low,close,adj_close,volume,unit,source,source_url,downloaded_at
2012-08-23,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,81.45999908447266,82.12000274658203,81.22000122070312,81.36000061035156,81.36000061035156,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-08-24,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,81.41000366210938,81.72000122070312,81.22000122070312,81.58999633789062,81.58999633789062,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-08-27,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,81.56999969482422,81.72000122070312,81.48999786376953,81.66000366210938,81.66000366210938,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-08-28,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,81.66000366210938,81.81999969482422,81.26000213623047,81.37000274658203,81.37000274658203,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-08-29,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,81.36000061035156,81.81999969482422,81.26000213623047,81.55000305175781,81.55000305175781,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-08-30,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,81.55999755859375,81.75,81.4000015258789,81.68000030517578,81.68000030517578,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-08-31,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,81.68000030517578,81.72000122070312,80.95999908447266,81.25,81.25,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-04,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,81.23999786376953,81.37999725341797,81.05000305175781,81.31999969482422,81.31999969482422,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-05,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,81.38999938964844,81.66999816894531,81.05000305175781,81.23999786376953,81.23999786376953,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-06,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,81.25,81.44999694824219,81.0199966430664,81.08000183105469,81.08000183105469,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-07,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,81.13999938964844,81.44999694824219,80.1500015258789,80.25,80.25,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-10,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,80.16999816894531,80.43000030517578,80.16999816894531,80.36000061035156,80.36000061035156,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
2012-09-11,dxy,U.S. Dollar Index,fx_liquidity,daily,DX-Y.NYB,80.37999725341797,80.43000030517578,79.79000091552734,79.86000061035156,79.86000061035156,0,Index,Yahoo Finance,https://finance.yahoo.com/quote/DX-Y.NYB,2026-06-05T21:39:22+09:00
