ticker,period,close,volume_sum,foreign_net_sum,inst_net_sum,foreign_net_ratio,inst_net_ratio,foreign_ratio_pct,trading_days,foreign_net_ratio_change,inst_net_ratio_change,foreign_ratio_pct_change,foreign_net_ratio_zscore_own_6m,foreign_net_ratio_percentile_cross,flow_score,flow_bucket,flow_direction
004020,2025-12-01,31050.0,8097863.0,-445561.0,509494.0,-0.05502204717466818,0.0629170930651704,23.23,21.0,-0.12339459839637174,0.20513984155635187,-0.4299999999999997,-1.1892858047010362,0.22325581395348837,0.17501383772332746,strong_outflow,net_selling
004020,2026-01-01,31250.0,19854430.0,-1739871.0,152982.0,-0.08763137496266576,0.007705182168412793,21.89,21.0,-0.032609327787997584,-0.05521191089675761,-1.3399999999999999,-1.1342742910666301,0.06060606060606061,0.23617123549610033,strong_outflow,net_selling
004020,2026-02-01,46500.0,31546458.0,-409826.0,588785.0,-0.012991189058372259,0.01866406047867561,21.55,17.0,0.0746401859042935,0.010958878310262817,-0.33999999999999986,-0.42030430391285284,0.33488372093023255,0.546011311044297,neutral,net_selling
004020,2026-03-01,33650.0,28296255.0,-5282315.0,1038525.0,-0.18667894390971526,0.036701853301788524,17.54,21.0,-0.173687754851343,0.018037792823112915,-4.010000000000002,-1.55359227368415,0.016241299303944315,0.0857697512299731,strong_outflow,net_selling
004020,2026-04-01,42550.0,26555813.0,-524461.0,192659.0,-0.01974938594423752,0.007254871089806213,17.5,22.0,0.16692955796547773,-0.02944698221198231,-0.03999999999999915,0.3421776736233823,0.3433874709976798,0.6334723610894145,inflow,net_selling
004020,2026-05-01,40150.0,27373319.0,-482718.0,453262.0,-0.017634617124799516,0.01655853278150158,17.24,18.0,0.002114768819438003,0.009303661691695365,-0.26000000000000156,0.682089965169214,0.31712962962962965,0.48046171152945183,neutral,net_selling
004020,2026-06-01,33300.0,4272866.0,262662.0,-258839.0,0.061472089225358344,-0.06057737359421054,17.44,5.0,0.07910670635015786,-0.07713590637571212,0.20000000000000284,1.2478846621062718,0.6921296296296297,0.7652146461327103,strong_inflow,net_buying
004170,2025-06-01,188400.0,475963.0,28118.0,47104.0,0.05907602061504781,0.09896567590337904,12.14,11.0,,,,,0.8242280285035629,0.8242280285035629,strong_inflow,net_buying
004170,2025-07-01,171800.0,754983.0,55374.0,-89234.0,0.0733446978276332,-0.11819338978493556,12.57,23.0,0.014268677212585387,-0.2171590656883146,0.4299999999999997,,0.8456057007125891,0.708474543387758,strong_inflow,net_buying
004170,2025-08-01,165300.0,663918.0,5068.0,-101990.0,0.007633472808388988,-0.15361836853346347,12.58,20.0,-0.06571122501924422,-0.035424978748527916,0.009999999999999787,-1.1298344243969585,0.5531914893617021,0.3454432089553294,outflow,net_buying
004170,2025-09-01,187100.0,943924.0,183454.0,-27066.0,0.19435251143100504,-0.028673918662943203,14.57,22.0,0.18671903862261605,0.12494444987052027,1.9900000000000002,1.401137646048034,0.9905437352245863,0.908022225410864,strong_inflow,net_buying
004170,2025-10-01,173700.0,693340.0,-498.0,-111800.0,-0.0007182623244007269,-0.16124844953413908,14.51,18.0,-0.19507077375540577,-0.1325745308711959,-0.0600000000000005,-0.8631277965943318,0.42080378250591016,0.25898304991339605,strong_outflow,flat
004170,2025-11-01,217500.0,1343385.0,86865.0,353290.0,0.06466128473966883,0.26298492241613536,15.5,20.0,0.06537954706406955,0.42423337195027444,0.9900000000000002,-0.024751891007627164,0.8309859154929577,0.7179194452151224,strong_inflow,net_buying
004170,2025-12-01,247000.0,1571693.0,-36792.0,229160.0,-0.02340915178727652,0.14580455597880757,15.0,21.0,-0.08807043652694535,-0.1171803664373278,-0.5,-0.9610561240070019,0.38372093023255816,0.2610642423099992,strong_outflow,net_selling
004170,2026-01-01,319500.0,1748014.0,200817.0,98949.0,0.11488294716175042,0.056606526034688506,17.42,21.0,0.13829209894902694,-0.08919802994411906,2.4200000000000017,0.6662197972444303,0.8927738927738927,0.8346035085493214,strong_inflow,net_buying
004170,2026-02-01,368500.0,1562415.0,226790.0,-111131.0,0.14515349635020144,-0.0711277093473885,19.61,17.0,0.030270549188451026,-0.127734235382077,2.1899999999999977,0.7390913596268293,0.9627906976744186,0.7457751122959374,strong_inflow,net_buying
004170,2026-03-01,300500.0,1327292.0,115588.0,-24039.0,0.08708558478465929,-0.018111312356286335,20.68,21.0,-0.058067911565542155,0.053016396991102166,1.0700000000000003,0.3424817724446712,0.9280742459396751,0.5649383278398031,inflow,net_buying
004170,2026-04-01,407000.0,1248420.0,144459.0,-45134.0,0.1157134618157351,-0.03615289726213934,22.78,22.0,0.028627877031075805,-0.018041584905853007,2.1000000000000014,0.5339886861332551,0.9419953596287703,0.724710953046564,strong_inflow,net_buying
004170,2026-05-01,515000.0,1766704.0,112417.0,-49929.0,0.06363091949755025,-0.028261100897490468,23.88,18.0,-0.05208254231818485,0.007891796364648873,1.0999999999999979,-0.3400908610730797,0.7986111111111112,0.49383886311378006,neutral,net_buying
004170,2026-06-01,572000.0,671060.0,42843.0,-13839.0,0.06384376955860877,-0.020622597085208475,24.31,5.0,0.0002128500610585199,0.007638503812281993,0.4299999999999997,-1.0620923527726809,0.7060185185185185,0.5100224588983436,neutral,net_buying
004370,2025-06-01,393000.0,308835.0,25337.0,-38963.0,0.08204057182637978,-0.12616121877377887,17.89,11.0,,,,,0.8859857482185273,0.8859857482185273,strong_inflow,net_buying
004370,2025-07-01,387000.0,800838.0,17715.0,-103363.0,0.022120578693818227,-0.12906855069314893,18.15,23.0,-0.05991999313256155,-0.0029073319193700653,0.259999999999998,,0.6365795724465558,0.418489803391874,outflow,net_buying
004370,2025-08-01,410000.0,658394.0,39827.0,-16706.0,0.06049113448785985,-0.02537386428187377,18.78,20.0,0.038370555794041625,0.10369468641127516,0.6300000000000026,0.18474012432445716,0.7588652482269503,0.6605026826393005,inflow,net_buying
004370,2025-09-01,431500.0,2006151.0,-141810.0,-131316.0,-0.07068760028532249,-0.06545668795619074,16.1,22.0,-0.13117873477318234,-0.04008282367431697,-2.6799999999999997,-1.3952513113416758,0.19621749408983452,0.15455853628874064,strong_outflow,net_selling
004370,2025-10-01,436000.0,666430.0,13397.0,-38564.0,0.020102636435934757,-0.05786654262263104,16.78,18.0,0.09079023672125724,0.0075901453335597,0.6799999999999997,-0.046358015404853375,0.5673758865248227,0.6712002447434333,inflow,net_buying
004370,2025-11-01,447000.0,900776.0,153950.0,46869.0,0.17090819471211488,0.05203180368926348,19.21,20.0,0.1508055582761801,0.10989834631189452,2.4299999999999997,1.5437527321666267,0.9812206572769953,0.9128375931015889,strong_inflow,net_buying
004370,2025-12-01,432500.0,489976.0,27684.0,-29509.0,0.05650072656619916,-0.060225398795043024,19.59,21.0,-0.11440746814591572,-0.11225720248430651,0.379999999999999,0.16914924702700274,0.8232558139534883,0.4504824517082185,neutral,net_buying
004370,2026-01-01,407500.0,664088.0,57366.0,-154203.0,0.08638312994663358,-0.23220265988844851,20.35,21.0,0.029882403380434422,-0.1719772610934055,0.7600000000000016,0.408878584585496,0.8181818181818182,0.67858008861608,inflow,net_buying
004370,2026-02-01,430000.0,623808.0,125630.0,-16783.0,0.20139209500359084,-0.026904111521493794,22.64,17.0,0.11500896505695726,0.20529854836695471,2.289999999999999,1.2414747596111488,0.9883720930232558,0.8984281843194825,strong_inflow,net_buying
004370,2026-03-01,367000.0,565371.0,-45323.0,-53933.0,-0.08016505975722137,-0.0953939979234874,21.73,21.0,-0.2815571547608122,-0.0684898864019936,-0.9100000000000001,-1.519252253316715,0.1368909512761021,0.12789408079666098,strong_outflow,net_selling
004370,2026-04-01,377500.0,379610.0,-27404.0,-14357.0,-0.0721898790864308,-0.03782039461552646,21.07,22.0,0.00797518067079056,0.05757360330796094,-0.6600000000000001,-1.1202358640294239,0.10672853828306264,0.3199661547662594,outflow,net_selling
004370,2026-05-01,385000.0,608375.0,60792.0,-1373.0,0.09992521060201356,-0.0022568317238545305,22.3,18.0,0.17211508968844436,0.03556356289167193,1.2300000000000004,0.4735547759120733,0.8888888888888888,0.8226048949580781,strong_inflow,net_buying
004370,2026-06-01,369500.0,134550.0,2231.0,6910.0,0.01658119658119658,0.05135637309550353,22.3,5.0,-0.08334401402081698,0.053613204819358065,0.0,-0.23321403968070686,0.5023148148148148,0.3489085793657596,outflow,net_buying
004490,2025-06-01,68600.0,585053.0,5736.0,-53385.0,0.009804239957747417,-0.09124814333060424,25.37,11.0,,,,,0.5914489311163895,0.5914489311163895,inflow,net_buying
004490,2025-07-01,66600.0,1211136.0,-95751.0,1912.0,-0.0790588340202917,0.0015786831536673009,24.65,23.0,-0.08886307397803911,0.09282682648427154,-0.7200000000000024,,0.09263657957244656,0.07416060484112552,strong_outflow,net_selling
004490,2025-08-01,62300.0,835121.0,-26416.0,-135395.0,-0.03163134443990751,-0.1621262068610417,24.43,20.0,0.04742748958038418,-0.163704890014709,-0.21999999999999886,0.04491831907506569,0.3309692671394799,0.5251977005179705,neutral,net_selling
004490,2025-09-01,63800.0,774066.0,-55499.0,8609.0,-0.07169802058222426,0.011121790648342648,24.29,22.0,-0.040066676142316744,0.17324799750938435,-0.14000000000000057,-0.6965108385099879,0.18912529550827423,0.290902258348342,strong_outflow,net_selling
004490,2025-10-01,65200.0,1122399.0,31749.0,-88150.0,0.028286732258314556,-0.07853713340799484,24.44,18.0,0.09998475284053882,-0.08965892405633749,0.15000000000000213,1.196573820063609,0.6004728132387707,0.7666085158173553,strong_inflow,net_buying
004490,2025-11-01,66900.0,1597498.0,90777.0,-66849.0,0.05682448428730427,-0.04184606177910708,25.36,20.0,0.028537752028989716,0.03669107162888776,0.9199999999999982,1.2932708587717676,0.8004694835680751,0.7195677956138838,strong_inflow,net_buying
004490,2025-12-01,62800.0,1025151.0,-56319.0,22742.0,-0.05493727265544295,0.02218404898400333,24.44,21.0,-0.11176175694274723,0.06403011076311041,-0.9199999999999982,-0.5297437926396883,0.2255813953488372,0.21243025441407415,strong_outflow,net_selling
004490,2026-01-01,63800.0,1012722.0,-30689.0,-94114.0,-0.03030347913840126,-0.0929317226247677,24.45,21.0,0.024633793517041692,-0.11511577160877104,0.00999999999999801,-0.2630783953927851,0.1794871794871795,0.4196032492800857,outflow,net_selling
004490,2026-02-01,68900.0,1180743.0,11091.0,-25574.0,0.0093932379865898,-0.021659243374722525,24.61,17.0,0.03969671712499106,0.07127247925004518,0.16000000000000014,0.39527254542904805,0.513953488372093,0.5927719438561855,inflow,net_buying
004490,2026-03-01,59500.0,862734.0,-103716.0,-23837.0,-0.1202178191655829,-0.02762960541719696,23.68,21.0,-0.1296110571521727,-0.005970362042474434,-0.9299999999999997,-1.590457855908736,0.058004640371229696,0.09764277701770235,strong_outflow,net_selling
004490,2026-04-01,66000.0,994812.0,18293.0,166.0,0.018388399014085073,0.00016686569924769705,23.73,22.0,0.13860621817966798,0.027796471116444656,0.05000000000000071,0.6152500922149244,0.6009280742459396,0.7344899187605868,strong_inflow,net_buying
004490,2026-05-01,56000.0,1164431.0,-59554.0,-129412.0,-0.051144292791930134,-0.11113754271399508,23.18,18.0,-0.0695326918060152,-0.11130440841324278,-0.5500000000000007,-0.25804812876931965,0.19212962962962962,0.2671527163793334,strong_outflow,net_selling
004490,2026-06-01,49850.0,309182.0,-9595.0,-32973.0,-0.031033501303439397,-0.1066459237601154,23.16,5.0,0.020110791488490737,0.0044916189538796725,-0.019999999999999574,0.062696681498577,0.3101851851851852,0.4737295298480228,neutral,net_selling
004800,2025-06-01,76300.0,1052406.0,220364.0,-44157.0,0.20939067242109985,-0.041958141629751255,9.39,11.0,,,,,0.9904988123515439,0.9904988123515439,strong_inflow,net_buying
004800,2025-07-01,87000.0,2414023.0,542352.0,202131.0,0.22466728775989292,0.08373201083833916,12.63,23.0,0.01527661533879307,0.1256901524680904,3.24,,0.9928741092636579,0.7846285929788117,strong_inflow,net_buying
004800,2025-08-01,86800.0,1021309.0,239078.0,2348.0,0.23408978085966148,0.0022990103876495754,13.88,20.0,0.009422493099768559,-0.08143300045068959,1.25,0.9124902323346731,0.9952718676122931,0.7314886795000827,strong_inflow,net_buying
004800,2025-09-01,84900.0,760514.0,122447.0,-2666.0,0.16100558306618945,-0.0035055238956810788,14.68,22.0,-0.07308419779347203,-0.005804534283330654,0.7999999999999989,-1.4245097890830951,0.9621749408983451,0.4531118845834898,neutral,net_buying
004800,2025-10-01,126700.0,1132550.0,271165.0,27411.0,0.23942872279369565,0.024202904949008872,16.33,18.0,0.0784231397275062,0.02770842884468995,1.6499999999999986,0.8137804104548453,0.9976359338061466,0.8417939002842728,strong_inflow,net_buying
004800,2025-11-01,130700.0,1834848.0,27950.0,-5631.0,0.015232869425696297,-0.003068919060325433,16.62,20.0,-0.22419585336799935,-0.027271824009334304,0.2900000000000027,-1.9273852005280798,0.6197183098591549,0.266162481034825,strong_outflow,net_buying
004800,2025-12-01,114700.0,1307883.0,411680.0,-426110.0,0.3147682170347042,-0.32580131403191265,18.95,21.0,0.2995353476090079,-0.32273239497158723,2.3299999999999983,1.1415555324650557,1.0,0.8967530851369475,strong_inflow,net_buying
004800,2026-01-01,152800.0,1329102.0,221650.0,20415.0,0.16676673423108235,0.01535999494395464,20.39,21.0,-0.14800148280362185,0.3411613089758673,1.4400000000000013,-0.21386585357367985,0.972027972027972,0.4787945543663417,neutral,net_buying
004800,2026-02-01,169000.0,760060.0,61200.0,85091.0,0.08051995895060916,0.11195300371023341,20.84,17.0,-0.08624677528047318,0.09659300876627877,0.4499999999999993,-0.7684901112951023,0.8488372093023255,0.4298405492280364,outflow,net_buying
004800,2026-03-01,128500.0,732391.0,-1553.0,413.0,-0.0021204520536161693,0.0005639064379545898,20.86,21.0,-0.08264041100422534,-0.11138909727227882,0.019999999999999574,-1.0877666910214687,0.5034802784222738,0.302994591632523,outflow,flat
004800,2026-04-01,228000.0,1329020.0,23843.0,-27640.0,0.01794028682788822,-0.020797279198206196,20.76,22.0,0.02006073888150439,-0.021361185636160785,-0.09999999999999787,-0.6593067534809207,0.5962877030162413,0.5289023128367588,neutral,net_buying
004800,2026-05-01,198300.0,1572766.0,-23334.0,-24775.0,-0.014836282066117909,-0.01575250227942364,20.7,18.0,-0.032776568894006125,0.005044776918782558,-0.060000000000002274,-0.8533933311956972,0.32407407407407407,0.33931966924603135,outflow,net_selling
004800,2026-06-01,169100.0,227237.0,15898.0,5643.0,0.06996219805753465,0.024833103763911686,20.82,5.0,0.08479848012365256,0.040585606043335325,0.120000000000001,0.25030135893472055,0.7175925925925926,0.7277672954555473,strong_inflow,net_buying
004990,2025-06-01,27800.0,9339354.0,255160.0,-6135254.0,0.027320947465959637,-0.6569248793867327,7.65,11.0,,,,,0.6912114014251781,0.6912114014251781,inflow,net_buying
004990,2025-07-01,28150.0,21233822.0,1052383.0,328553.0,0.04956163803200385,0.015473097589308227,8.45,23.0,0.022240690566044212,0.672397976976041,0.7999999999999989,,0.7505938242280285,0.6808986385291247,inflow,net_buying
004990,2025-08-01,29200.0,4066870.0,-222798.0,338331.0,-0.054783654259909956,0.08319198794158653,8.33,20.0,-0.1043452922919138,0.0677188903522783,-0.11999999999999922,-1.1308172697250387,0.2033096926713948,0.1716133825724072,strong_outflow,net_selling
004990,2025-09-01,28950.0,6423720.0,11878.0,344021.0,0.0018490843311974993,0.053554793795495444,8.02,22.0,0.05663273859110746,-0.029637194146091082,-0.3100000000000005,-0.09203651567952921,0.5555555555555556,0.6077932764103905,inflow,flat
004990,2025-10-01,29250.0,3868386.0,156940.0,-191345.0,0.040569891422417514,-0.04946378153576194,8.0,18.0,0.038720807091220014,-0.10301857533125738,-0.019999999999999574,0.6603679923270985,0.6619385342789598,0.6552013005965255,inflow,net_buying
004990,2025-11-01,27450.0,8679376.0,64975.0,-120837.0,0.0074861372522632965,-0.0139223142308848,7.78,20.0,-0.03308375417015422,0.03554146730487714,-0.21999999999999975,-0.12026738229935216,0.5492957746478874,0.4546108133601859,neutral,net_buying
004990,2025-12-01,26450.0,4231841.0,-121480.0,-48472.0,-0.02870618248653482,-0.01145411654171317,7.76,21.0,-0.036192319738798114,0.0024681976891716313,-0.020000000000000462,-0.7869603737986952,0.36046511627906974,0.3494478184284322,outflow,net_selling
004990,2026-01-01,31400.0,6058811.0,630765.0,-89112.0,0.10410705994955116,-0.014707836240476885,8.38,21.0,0.13281324243608597,-0.0032537196987637157,0.620000000000001,1.6565760362355015,0.8671328671328671,0.8810762910573725,strong_inflow,net_buying
004990,2026-02-01,35750.0,9465403.0,219105.0,765980.0,0.02314798429607276,0.08092418252027939,8.52,17.0,-0.0809590756534784,0.09563201876075628,0.1399999999999988,-0.03524684295773948,0.6186046511627907,0.40264493302303633,outflow,net_buying
004990,2026-03-01,27300.0,6946050.0,-194215.0,-472446.0,-0.02796049553343267,-0.06801649858552702,8.09,21.0,-0.051108479829505435,-0.1489406811058064,-0.4299999999999997,-0.9610233357500582,0.32018561484918795,0.3014908865811059,outflow,net_selling
004990,2026-04-01,30550.0,4758943.0,508134.0,-600226.0,0.1067745505672163,-0.12612590653008451,9.13,22.0,0.13473504610064896,-0.05810940794455749,1.040000000000001,1.2407928175017844,0.9234338747099768,0.8767442258756469,strong_inflow,net_buying
004990,2026-05-01,25450.0,6070484.0,-526889.0,-713850.0,-0.08679522094119678,-0.11759358891317398,8.4,18.0,-0.1935697715084131,0.008532317616910534,-0.7300000000000004,-1.3035601105798131,0.08333333333333333,0.12202443830112149,strong_outflow,net_selling
004990,2026-06-01,24150.0,1394178.0,-68244.0,46732.0,-0.048949273335255616,0.03351939278915605,8.33,5.0,0.03784594760594116,0.15111298170233003,-0.07000000000000028,-0.7506520189869658,0.23842592592592593,0.4341823313748236,outflow,net_selling
005070,2025-06-01,33850.0,3157558.0,-103099.0,-190412.0,-0.0326514984047799,-0.0603035637033429,9.23,11.0,,,,,0.29453681710213775,0.29453681710213775,strong_outflow,net_selling
005070,2025-07-01,38850.0,7795616.0,-671775.0,56595.0,-0.08617343388899606,0.007259849638566087,7.43,23.0,-0.05352193548421617,0.06756341334190899,-1.8000000000000007,,0.08076009501187649,0.15657520879539782,strong_outflow,net_selling
005070,2025-08-01,42850.0,9449042.0,-526467.0,70337.0,-0.055716441941945014,0.007443823405589688,6.26,20.0,0.03045699194705105,0.00018397376702360135,-1.17,0.09178366701428527,0.20094562647754138,0.456175954682837,neutral,net_selling
005070,2025-09-01,38750.0,9350655.0,-730070.0,-210858.0,-0.07807688338410518,-0.02255007804266118,4.37,22.0,-0.022360441442160164,-0.02999390144825087,-1.8899999999999997,-0.6199172907626505,0.1607565011820331,0.3152115818369302,outflow,net_selling
005070,2025-10-01,55500.0,32278547.0,272095.0,141113.0,0.008429592571189776,0.004371727141249573,5.3,18.0,0.08650647595529495,0.026921805183910755,0.9299999999999997,1.4990445077511985,0.491725768321513,0.7246996331299513,strong_inflow,net_buying
005070,2025-11-01,49650.0,9294855.0,-46699.0,-91991.0,-0.005024177354030805,-0.009896980641440883,5.12,20.0,-0.013453769925220582,-0.014268707782690456,-0.17999999999999972,0.9466748111880839,0.45539906103286387,0.5153031155349249,neutral,net_selling
005070,2025-12-01,43300.0,6568400.0,-71957.0,-86961.0,-0.010955027099445831,-0.013239297241337312,5.21,21.0,-0.005930849745415026,-0.003342316599896429,0.08999999999999986,0.6652208571342523,0.4511627906976744,0.5107928949421027,neutral,net_selling
005070,2026-01-01,51000.0,7029767.0,-6979.0,34774.0,-0.0009927782812716268,0.004946678887081179,5.04,21.0,0.009962248818174204,0.01818597612841849,-0.16999999999999993,0.653921159885366,0.37995337995337997,0.512917161341715,neutral,flat
005070,2026-02-01,58400.0,6544711.0,441642.0,-8180.0,0.06748074895896855,-0.0012498642033238747,6.55,17.0,0.06847352724024018,-0.006196543090405054,1.5099999999999998,1.520171758605655,0.8116279069767441,0.8024525009818514,strong_inflow,net_buying
005070,2026-03-01,51600.0,5366672.0,-93515.0,-42375.0,-0.017425137962595812,-0.007895954886007566,5.95,21.0,-0.08490588692156437,-0.006646090682683691,-0.5999999999999996,-0.7867359572365484,0.38979118329466356,0.27804636304913904,strong_outflow,net_selling
005070,2026-04-01,58900.0,7710908.0,320294.0,-12483.0,0.04153777998648149,-0.0016188754942997633,5.9,22.0,0.058962917949077306,0.006277079391707803,-0.04999999999999982,0.854368203836577,0.7517401392111369,0.7296498098653176,strong_inflow,net_buying
005070,2026-05-01,52200.0,4930716.0,-199496.0,-19563.0,-0.040459843965866216,-0.003967577933914669,5.22,18.0,-0.0819976239523477,-0.0023487024396149055,-0.6800000000000006,-1.168596356522293,0.22453703703703703,0.20659428595163876,strong_outflow,net_selling
005070,2026-06-01,40650.0,1034973.0,-27119.0,-125640.0,-0.026202615913651854,-0.12139447116011721,5.2,5.0,0.014257228052214362,-0.11742689322620255,-0.019999999999999574,-0.7192017380481895,0.32175925925925924,0.4243928143929887,outflow,net_selling
005250,2025-06-01,16070.0,1013293.0,-6292.0,-11303.0,-0.006209457679072094,-0.011154720303012062,10.29,11.0,,,,,0.4750593824228028,0.4750593824228028,neutral,net_selling
005250,2025-07-01,16000.0,1571803.0,177509.0,-62336.0,0.11293336378668319,-0.03965891399876448,10.46,23.0,0.11914282146575528,-0.028504193695752418,0.1700000000000017,,0.9216152019002375,0.9608076009501187,strong_inflow,net_buying
005250,2025-08-01,15140.0,794593.0,-6588.0,-37007.0,-0.008291037046638972,-0.04657352883803406,10.38,20.0,-0.12122440083332216,-0.006914614839269584,-0.08000000000000007,-0.5922831994263957,0.4444444444444444,0.28191019262445954,strong_outflow,net_selling
005250,2025-09-01,15700.0,1302967.0,-27625.0,92731.0,-0.021201611399214254,0.07116910865739501,10.26,22.0,-0.012910574352575283,0.11774263749542907,-0.120000000000001,-0.6453801497205025,0.40189125295508277,0.40992500763515194,outflow,net_selling
005250,2025-10-01,15760.0,1384429.0,124880.0,-113788.0,0.09020325347128672,-0.08219128608256544,10.57,18.0,0.11140486487050097,-0.15336039473996044,0.3100000000000005,0.9012673204881625,0.8723404255319149,0.8408505485377584,strong_inflow,net_buying
005250,2025-11-01,16190.0,1930563.0,76701.0,84601.0,0.03972986118557126,0.04382193173701143,10.92,20.0,-0.05047339228571546,0.12601321781957686,0.34999999999999964,0.09233467108455436,0.7136150234741784,0.49221239129767563,neutral,net_buying
005250,2025-12-01,15920.0,1828884.0,23655.0,-19035.0,0.012934117199341238,-0.01040798650980598,10.69,21.0,-0.026795743986230018,-0.054229918246817416,-0.23000000000000043,-0.4583528299926268,0.6372093023255814,0.47561281468744226,neutral,net_buying
005250,2026-01-01,15620.0,2208568.0,8339.0,-162471.0,0.0037757497165584217,-0.07356395637354159,10.98,21.0,-0.009158367482782816,-0.0631559698637356,0.2900000000000009,-0.39063163562548403,0.4149184149184149,0.4346737683000845,outflow,flat
005250,2026-02-01,15930.0,1751935.0,154333.0,36741.0,0.08809288015822504,0.020971668469435226,11.44,17.0,0.08431713044166662,0.09453562484297681,0.4599999999999991,1.1453448225069491,0.8813953488372093,0.8312906015989002,strong_inflow,net_buying
005250,2026-03-01,13330.0,2114747.0,-290113.0,-121067.0,-0.13718567753021993,-0.057248928595240944,10.88,21.0,-0.22527855768844496,-0.07822059706467617,-0.5599999999999987,-1.836872327590901,0.04176334106728538,0.07853931771182286,strong_outflow,net_selling
005250,2026-04-01,13960.0,2029257.0,-100326.0,-33202.0,-0.049439770319875696,-0.016361653551028775,10.68,22.0,0.08774590721034423,0.04088727504421217,-0.20000000000000107,-0.5432830810815003,0.18561484918793503,0.5112657350198021,neutral,net_selling
005250,2026-05-01,12920.0,15996168.0,-1054509.0,-619782.0,-0.06592260096293062,-0.03874565458427293,8.52,18.0,-0.016482830643054926,-0.022384001033244158,-2.16,-0.5339276405964996,0.13657407407407407,0.321723993586461,outflow,net_selling
005250,2026-06-01,9680.0,1519338.0,-349418.0,-17183.0,-0.2299804256853972,-0.011309530861467297,7.66,5.0,-0.16405782472246658,0.027436123722805635,-0.8599999999999994,-1.4946315090781552,0.011574074074074073,0.0874896075203494,strong_outflow,net_selling
005290,2025-06-01,32700.0,6799335.0,91772.0,442780.0,0.013497202299930802,0.06512107434035828,9.85,11.0,,,,,0.6128266033254157,0.6128266033254157,inflow,net_buying
005290,2025-07-01,31700.0,11307978.0,-156775.0,-379441.0,-0.013864105501443317,-0.033555159021356425,9.65,23.0,-0.02736130780137412,-0.09867623336171472,-0.1999999999999993,,0.37767220902612825,0.3704328350096288,outflow,net_selling
005290,2025-08-01,29950.0,6750848.0,104584.0,-740144.0,0.015491979674257219,-0.10963718928347965,10.18,20.0,0.029356085175700534,-0.07608203026212323,0.5299999999999994,0.6370863276158876,0.5957446808510638,0.6162353871107382,inflow,net_buying
005290,2025-09-01,41150.0,14648867.0,1780730.0,956611.0,0.12156093710182501,0.06530272955580797,13.22,22.0,0.10606895742756779,0.1749399188392876,3.040000000000001,1.4618684770825585,0.9267139479905437,0.8901195647236567,strong_inflow,net_buying
005290,2025-10-01,42800.0,10637721.0,323668.0,637476.0,0.0304264419042387,0.05992599354692608,13.45,18.0,-0.09113449519758632,-0.005376736008881895,0.22999999999999865,-0.05784163150123563,0.6217494089834515,0.3854788870262158,outflow,net_buying
005290,2025-11-01,36150.0,9105417.0,165482.0,-665933.0,0.018174016632077367,-0.07313591458798648,13.95,20.0,-0.012252425272161332,-0.13306190813491256,0.5,-0.2718354896241265,0.6267605633802817,0.5067308406940402,neutral,net_buying
005290,2025-12-01,36650.0,14972402.0,-1469466.0,174795.0,-0.09814497366554811,0.011674479485656343,11.09,21.0,-0.11631899029762548,0.08481039407364283,-2.8599999999999994,-1.5555412498498713,0.10930232558139535,0.11668181686880559,strong_outflow,net_selling
005290,2026-01-01,56000.0,21713778.0,368158.0,2248561.0,0.016955041172475836,0.10355457258520373,12.85,21.0,0.11510001483802396,0.0918800930995474,1.7599999999999998,-0.006524371962734005,0.5128205128205128,0.6705777058311302,inflow,net_buying
005290,2026-02-01,54900.0,11421030.0,-337392.0,950984.0,-0.029541293561088623,0.08326604518156419,12.0,17.0,-0.04649633473356446,-0.02028852740363954,-0.8499999999999996,-0.5445451502747732,0.23953488372093024,0.30543189500243745,outflow,net_selling
005290,2026-03-01,44250.0,14336111.0,-769745.0,327388.0,-0.053692734382427706,0.02283659773560626,10.9,21.0,-0.024151440821339083,-0.060429447445957934,-1.0999999999999996,-0.6824542205548039,0.2088167053364269,0.32477237704575473,outflow,net_selling
005290,2026-04-01,56600.0,29555065.0,2598264.0,-3797326.0,0.08791264712156782,-0.12848308741665768,13.63,22.0,0.14160538150399554,-0.15131968515226393,2.7300000000000004,1.500585993485609,0.888631090487239,0.8795762520227246,strong_inflow,net_buying
005290,2026-05-01,54700.0,15780782.0,1313425.0,-553351.0,0.08322939889797604,-0.03506486560678679,16.67,18.0,-0.004683248223591785,0.09341822180987089,3.040000000000001,1.0909483167575729,0.8564814814814815,0.671629986607706,inflow,net_buying
005290,2026-06-01,48750.0,4913229.0,-120902.0,37373.0,-0.024607442478256154,0.007606606571767772,16.69,5.0,-0.10783684137623219,0.04267147217855456,0.019999999999999574,-0.6290351300307409,0.3287037037037037,0.24128817178841566,strong_outflow,net_selling
005300,2025-06-01,119200.0,294391.0,-12704.0,27752.0,-0.04315349314347246,0.09426918621832868,11.41,11.0,,,,,0.2375296912114014,0.2375296912114014,strong_outflow,net_selling
005300,2025-07-01,130000.0,1219384.0,312993.0,38951.0,0.25668124233219397,0.03194317786685737,14.86,23.0,0.2998347354756664,-0.06232600835147131,3.4499999999999993,,0.995249406175772,0.997624703087886,strong_inflow,net_buying
005300,2025-08-01,119600.0,435713.0,42494.0,-28840.0,0.09752750090082234,-0.06619035925024042,15.2,20.0,-0.15915374143137162,-0.09813353711709778,0.33999999999999986,-0.04104721683597346,0.8652482269503546,0.45280234138145303,neutral,net_buying
