date,kospi,semi_mktcap,kospi_mktcap,semi_weight,kospi_ret,semi_ret,ex_semi_ret,kospi_ex_semi
2024-10-21,2604.92,532501734268500,2124505397404487,0.251027129410259,0.004279402579978608,0.0028421124742701812,0.004761127384084879,119.77206881103663
2024-10-22,2570.7,521743611592000,2096600928094997,0.2506473906439864,-0.013136679821261432,-0.020202981481888448,-0.010773106183663053,118.48175159589836
2024-10-23,2599.62,536976101925000,2120697375665930,0.2488521323254703,0.011249854125335634,0.029195355716040327,0.005304584853224766,119.11024810079749
2024-10-24,2581.03,522130910358000,2104042768297716,0.2532073213682276,-0.0071510451527529995,-0.027645907357481306,-0.00020206277898633207,119.08618035306048
2024-10-25,2583.27,519249871165000,2105651493083676,0.2481560347656013,0.0008678705787998897,-0.005517848370678944,0.0029755614919485885,119.44052860554231
2024-10-28,2612.43,529689700655000,2129841276048609,0.24659820149276984,0.011288018674006084,0.0201055986139717,0.008401910147290935,120.444057194831
2024-10-29,2617.8,534906204349500,2134424479869187,0.24869914327029458,0.002055557469482494,0.009848225646164915,-0.0005240082024728745,120.38094352092179
2024-10-30,2593.79,534808047835000,2114675137976877,0.2506091030132314,-0.009171823668729595,-0.00018350229199410846,-0.012177671707284171,118.91498391091089
2024-10-31,2556.15,528495384824500,2083807734485505,0.2529031709081586,-0.014511583435821707,-0.01180360511786391,-0.015428273584533178,117.08033100583299
2024-11-01,2542.36,520178915168000,2072677282762738,0.2536200322507135,-0.005394832071670241,-0.015736125414343397,-0.0018808589421504321,116.86011941831073
2024-11-04,2588.97,531650988115000,2110215065385317,0.250969564579121,0.018333359555688267,0.022054090645513495,0.017086694243610874,118.85687254808329
2024-11-05,2576.88,524008093398000,2100113789116178,0.2519416133624857,-0.004669810774168726,-0.014375774498413593,-0.001400899946344606,118.69036596170798
2024-11-06,2563.51,523410511087000,2089044036625021,0.24951414352577822,-0.005188444941169101,-0.0011404066435785757,-0.006534296831740396,117.91480787944629
2024-11-07,2564.63,525645838376000,2089840468646244,0.2505502526086534,0.00043690096781356935,0.004270696215782425,-0.0008447838565151106,117.81519535330564
2024-11-08,2561.15,525082331772500,2087229089933475,0.2515243848811592,-0.0013569208813747347,-0.0010720271375893515,-0.001452659102119216,117.64405003740772
2024-11-11,2531.66,506404083949000,2062998743903726,0.2515690943102157,-0.011514358784139977,-0.03557203640893527,-0.0034278832988726133,117.24077996307275
2024-11-12,2482.57,488485494392000,2022644867370757,0.24546989446573914,-0.019390439474494925,-0.03538397521850275,-0.01418729184337981,115.57745080179116
2024-11-13,2417.08,470318747343500,1970663209161735,0.24150828564728913,-0.026379920807872548,-0.037189941681096336,-0.022937945688695876,112.92634151246175
2024-11-14,2418.86,459179542155000,1972611776340117,0.23866013490126525,0.0007364257699373766,-0.02368437416415472,0.00839170782443926,113.87398637611719
2024-11-15,2416.86,486883887398000,1973513509553940,0.23277745153024396,-0.0008268357821452632,0.060334450252246194,-0.019383339789742438,111.66672820497641
2024-11-18,2469.07,503641547615500,2017377526672606,0.24670917378622206,0.021602409738255446,0.034418186042376835,0.017405133635331627,113.61030253200428
2024-11-19,2471.95,499959099974000,2019146278738576,0.24965161005148565,0.0011664310853882753,-0.007311643884295511,0.0039872075335978694,114.06329038615422
2024-11-20,2482.29,493413296734000,2033134230437159,0.24760915305568654,0.004182932502680092,-0.013092677461697167,0.009868274328903064,115.18889822654212
2024-11-21,2480.63,499739405992000,2032824142509323,0.2426860407676613,-0.0006687373352830539,0.012821116293123363,-0.004991646120606056,114.61391600957272
2024-11-22,2501.24,502526690965500,2048900260074806,0.24583504078966736,0.008308373276143532,0.0055774768610995186,0.009198563178744755,115.66819935715012
2024-11-25,2534.34,514869420885000,2075112931767044,0.24526654652635585,0.013233436215637218,0.024561341997150522,0.009552194424087652,116.77308448609377
2024-11-26,2520.36,517288989806500,2064372965736248,0.2481163376715924,-0.005516229077392909,0.004699383617191872,-0.008887309652548052,115.7352859251827
2024-11-27,2503.06,497667529509500,2049072449824867,0.2505792307844971,-0.006864098779539529,-0.037931331777116946,0.0035236615640720638,116.14309790380418
2024-11-28,2504.67,487896952451500,2050357986144085,0.2428745404058482,0.0006432127076458904,-0.019632739687939604,0.007147435431853859,116.9732231969271
2024-11-29,2455.91,477987157913500,2011421418734674,0.23795695958881882,-0.01946763445883104,-0.020311245004107886,-0.01920420708034225,114.7268451957982
2024-12-02,2454.48,473110753762000,2009713877727404,0.23763650593627847,-0.0005822688942184184,-0.010201956414030818,0.0024162861890290105,115.0040580873557
2024-12-03,2500.1,477551568188500,2046261046449732,0.23541199521247091,0.018586421563834277,0.009386416164055259,0.021419047257104647,117.46733544228758
2024-12-04,2464.0,476617762570000,2016934529725719,0.2333776372359984,-0.014439422423103032,-0.0019554026846613426,-0.01823984773193528,115.32474913034409
2024-12-05,2441.85,484004221265000,1999305298106164,0.23630799886936082,-0.008989448051948123,0.015497657190053037,-0.016566454003658852,113.41422697839276
2024-12-06,2428.16,482055775996500,1988510021328156,0.2420861995031332,-0.005606404979830892,-0.004025678254225784,-0.00611130688978939,112.72111783165958
2024-12-09,2360.58,478611311778500,1933161934819931,0.2424205917124459,-0.027831773853452813,-0.007145364477543435,-0.03445129326812303,108.83772954373043
2024-12-10,2417.84,483614339536000,1979769346742696,0.24757952407286635,0.024256750459632936,0.010453216700852657,0.028798721907594332,111.97211704991427
2024-12-11,2442.51,484880408857000,1999754741961752,0.2442781227680326,0.010203321973331514,0.0026179317226505583,0.012655209296861413,113.38914762659363
2024-12-12,2482.12,500258581241500,2032250619015376,0.24246993827919824,0.01621692439334943,0.031715392297970324,0.011256180594325657,114.66547634971522
2024-12-13,2494.46,501015736332500,2042115883546408,0.24615988626632818,0.004971556572607394,0.0015135274423898198,0.006100745696258543,115.36502126106518
2024-12-16,2488.97,500756109709500,2037825063390027,0.24534148153356458,-0.0022008771437506125,-0.0005182005357765789,-0.0027479197621538974,115.04800743928058
2024-12-17,2456.81,494297684860000,2010343832541547,0.24573066584845435,-0.012921007485023894,-0.012897346081801488,-0.012928716047609553,113.56058441925485
2024-12-18,2484.43,498606263482500,2033135712509950,0.24587718621002835,0.01124222060313973,0.008716566462819472,0.012065694872855439,114.93077178044074
2024-12-19,2435.93,480808603755000,1993417137823853,0.24524003017337184,-0.019521580402748318,-0.03569481779709868,-0.014266498807068737,113.29111206193959
2024-12-20,2404.15,474492146087500,1967064816798788,0.24119818909547588,-0.013046351906663922,-0.013137156070357281,-0.01301748824354343,111.81634634257532
2024-12-23,2442.01,479306448339000,1998047401443676,0.24121835845739498,0.015747769481937457,0.010146221157077367,0.01752851405687938,113.77632074123002
2024-12-24,2440.52,484413326387500,1997825853682133,0.23988742609043223,-0.0006101531115761949,0.01065472427128299,-0.004165287618428746,113.30240964117621
2024-12-26,2429.67,480555438121500,1989005161072953,0.24247024609011456,-0.004445773851474266,-0.007964042390761797,-0.0033196458886726415,112.92628576283418
2024-12-27,2404.77,484479059787500,1966956732701405,0.2416059281929003,-0.010248305325414653,0.008164763843558883,-0.016114261868099063,111.1065620222601
2024-12-30,2399.49,480563635073500,1963328801432073,0.24630895623317536,-0.0021956361731060303,-0.008081721252756259,-0.00027204230230391265,111.0763363373265
2025-01-02,2398.94,480203428548000,1963454272081159,0.24476981885202914,-0.00022921537493370003,-0.0007495501099348406,-6.0575082201948206e-05,111.06960787912217
2025-01-03,2441.92,494291991083500,1998126924797077,0.2445707218019442,0.017916246342134512,0.02933873791384593,0.014218207241593233,112.64881858219002
2025-01-06,2488.64,517388804287000,2036394312458755,0.2473776740352461,0.01913248591272443,0.04672706339601261,0.010062488706554799,113.78234604698005
2025-01-07,2492.1,510333480970000,2038522932687508,0.2540710318829665,0.001390317603188862,-0.013636405075913346,0.0065085729600443225,114.52290674779182
2025-01-08,2521.05,522321698140500,2062626681696110,0.2503447338201864,0.011616708799807585,0.02349094781654106,0.0076513485334683265,115.39916142238506
2025-01-09,2521.9,522532950435000,2063837692886240,0.25323133011689336,0.0003371611035083433,0.00040444862859816637,0.0003143437168584227,115.43543642370892
2025-01-10,2515.78,516089100157500,2058638841592924,0.2531850989232816,-0.002426741742337035,-0.012331950113644718,0.0009313208213980548,115.54294384917752
2025-01-13,2489.56,501034553624500,2036397074805700,0.25069433731181473,-0.010422214979052269,-0.02917044077932603,-0.004149642547249123,115.06348193334655
2025-01-14,2497.4,500021044090000,2042488521677972,0.24603971387667875,0.003149150853966276,-0.002022833609315447,0.004836923540328068,115.62003519774207
2025-01-15,2496.81,501074406478000,2041769170734816,0.24480972048705377,-0.00023624569552338492,0.0021066361115201666,-0.0009957367216611264,115.50490808293591
2025-01-16,2527.49,513287848250000,2065809157709104,0.24541187792431376,0.012287679078504032,0.024374507286945745,0.008356725062659174,116.47015084317273
2025-01-17,2523.55,512817412022500,2062320503702578,0.2484681831981105,-0.0015588587887586103,-0.0009165154193770697,-0.0017712275619913432,116.26385570185003
2025-01-20,2520.05,509124182675000,2059663885223968,0.24866038576536262,-0.0013869350716252393,-0.00720184077395949,0.0005375431107271783,116.32635253650912
2025-01-21,2518.03,514294896795000,2058259490075974,0.24718799330680005,-0.0008015713973928973,0.01015609608805543,-0.00439955311523099,115.81456856982366
2025-01-22,2547.06,524695317912500,2081713985266173,0.2498688329992913,0.011528853905632408,0.020222679988297944,0.008632938800198072,116.81438865245828
2025-01-23,2515.49,516251702172500,2056088891657315,0.2520496675461452,-0.012394682496682519,-0.016092416783120744,-0.011148593475620097,115.51207252126893
2025-01-24,2536.8,517590571730000,2073049460254918,0.2510843301898169,0.008471510520813297,0.002593443376294473,0.01044221378058933,116.71827427677496
2025-01-31,2517.37,493218804828000,2057132279189022,0.24967593955348905,-0.007659255755282368,-0.0470869606850441,0.005460607769976079,117.35562699218893
2025-02-03,2453.95,477831225588500,2005228762346525,0.23976037409827647,-0.025192959318654062,-0.03119828175421271,-0.02329903231896299,114.62135444608575
2025-02-04,2481.69,489359786446500,2028588344752300,0.23829262504161391,0.011304223802441005,0.024126846971546052,0.007292792857516267,115.45726424110899
2025-02-05,2509.27,496653093187000,2056473640972619,0.24123168592209035,0.011113394501327756,0.01490377211715862,0.009908337350701475,116.60125376479897
2025-02-06,2536.75,506929475452500,2078576667689643,0.24150715248268662,0.010951392237583013,0.020691268022830434,0.007850176881196304,117.51659423142189
2025-02-07,2521.92,504815683840000,2066649815662131,0.24388298172131256,-0.005846062875726754,-0.004169794251188796,-0.006386737639599773,116.7660465757665
2025-02-10,2521.27,513537378801500,2067049975510715,0.24426764515896604,-0.0002577401345007502,0.01727698889059143,-0.005925311385120013,116.07417139059567
2025-02-11,2539.05,515381449510500,2081311465922200,0.2484397498297631,0.007052001570637012,0.00359091817873842,0.008196115687673488,117.02552872766383
2025-02-12,2548.39,515560603213500,2088883959979358,0.24762341338572394,0.0036785411866642193,0.0003476137978387633,0.004774821459649132,117.58430473355945
2025-02-13,2583.17,522631714587500,2116865565381814,0.24681150944286762,0.013647832553102202,0.013715383467870943,0.013625696868014943,119.18647282629522
2025-02-14,2591.05,524999963315000,2123295637182044,0.24688942138526127,0.0030505154519446798,0.004531391152504332,0.0025650455153423167,119.49219155390777
2025-02-17,2610.42,526291390705000,2138576064568082,0.24725711960288285,0.007475733775882398,0.002459861867123861,0.009123321647855847,120.58235725186128
2025-02-18,2626.81,530989932635000,2152414939585229,0.24609430518960407,0.006278683123788431,0.008927643531667862,0.0054139939782636625,121.2351894079077
2025-02-19,2671.52,550145355417500,2190321476628339,0.24669496706676916,0.017020644812529184,0.03607492648201931,0.010780682004060274,122.54218743261637
2025-02-20,2654.06,543745838285000,2176898820918304,0.251171054700319,-0.006535605198538685,-0.011632411451776181,-0.004826042273301441,121.95079365580375
2025-02-21,2654.58,540279288177500,2176175331210928,0.24978002333412355,0.0001959262413058216,-0.00637531336043632,0.0023837703831691343,122.2414963459244
2025-02-24,2645.27,530807586540000,2167788263381009,0.24827010968682509,-0.003507146139879014,-0.017531121115988823,0.0011244826544922757,122.37895478822458
2025-02-25,2630.29,526564298627500,2155255658945223,0.24486136192661248,-0.005662937998767603,-0.007994022730834193,-0.004907060132795281,121.77843389809013
2025-02-26,2641.09,524226414320000,2163540431082131,0.24431639765892058,0.0041060111242487984,-0.004439883815886782,0.006868942938671234,122.61492301169685
2025-02-27,2621.75,519627926233000,2147708334692199,0.24230026247200723,-0.00732273417414786,-0.008771950366074055,-0.006859298005055315,121.7738707148927
2025-02-28,2532.78,500602234288000,2074378682303205,0.2419452948239692,-0.03393534852674729,-0.03661406745962481,-0.033080392495816645,117.74554327590923
2025-03-04,2528.92,497864290601500,2071277908689397,0.24132634921420226,-0.0015240170879429193,-0.005469299773290333,-0.000269062910890961,117.71386231729097
2025-03-05,2558.13,499975415881500,2094580712219600,0.2403657609212489,0.011550385144646791,0.004240362925907853,0.013863444459994823,119.3457819096982
2025-03-06,2576.16,498386049003400,2105642393608409,0.23869952251765106,0.007048117179345725,-0.0031788900566197048,0.01025471144299652,120.56963846512095
2025-03-07,2563.48,495079058649400,2095892197484635,0.23669073652593164,-0.0049220545307744334,-0.006635399126064686,-0.004390772108841988,120.04024465937513
2025-03-10,2570.39,491803048006900,2101439969373815,0.2362139900342033,0.0026955544806277487,-0.006617146464318495,0.005575667783959341,120.70954918430101
2025-03-11,2537.6,490730296646200,2074862207732268,0.23403145232525818,-0.012756819004119957,-0.002181262123216785,-0.015988039063350286,118.77964019662299
2025-03-12,2574.82,506955438261500,2105091420669291,0.23651223431484944,0.014667402269861407,0.03306325638785204,0.008968758813968488,119.84494614155645
