ticker,snapshot_date,sector,forward_per,eps_growth_expected,forward_valuation_score,close_price,forward_eps,peg_ratio,peg_sector_pct,peg_mkt_pct,peg_composite_score,peg_bucket
378340,2026-06-05,기계·장비,,,,13510.0,,,,,,no_coverage
016800,2026-06-05,기타제조,,,,27900.0,,,,,,no_coverage
219130,2026-06-05,전기·전자,18.156996587030715,2.5089820359281436,0.6859521375367732,53200.0,2930.0,0.07236798162372625,0.225,0.20127118644067796,0.7304760687683867,deep_value
194370,2026-06-05,섬유·의류,2.9411764705882355,0.31400966183574885,0.47342995169082125,10400.0,3536.0,0.09366515837104071,0.8,0.2563559322033898,0.3367149758454106,deep_value
204620,2026-06-05,금융,,,,4780.0,,,,,,no_coverage
099430,2026-06-05,제약,10.870535714285714,0.8285714285714285,0.517920918367347,4870.0,448.0,0.13119612068965517,0.10526315789473684,0.326271186440678,0.706328880236305,deep_value
052710,2026-06-05,전기·전자,34.42857142857143,0.29151291512915134,0.26347977765491937,24100.0,700.0,1.1810307414104881,0.8875,0.8834745762711864,0.1879898888274597,neutral
000650,2026-06-05,운송·창고,,,,210000.0,,,,,,no_coverage
298830,2026-06-05,IT 서비스,,,,5410.0,,,,,,no_coverage
036200,2026-06-05,기계·장비,11.95754716981132,1.89419795221843,0.6813139931740615,10140.0,848.0,0.06312723100458949,0.13953488372093023,0.1694915254237288,0.7708895547265656,deep_value
036890,2026-06-05,기계·장비,8.420735382760698,0.1355236139630389,0.5104319448518627,13970.0,1659.0,0.621348201727949,0.6744186046511628,0.7627118644067796,0.41800667010035,cheap
355150,2026-06-05,전기·전자,37.10499490316004,-14.625,0.13414634146341464,36400.0,981.0,,,,0.13414634146341464,no_coverage
