ticker,period,PER,PBR,EPS,BPS,DIV,DPS,sector,per_percentile_sector,pbr_percentile_sector,per_zscore_own_24m,per_rerating_momentum_3m,pbr_zscore_own_24m,pbr_rerating_momentum_3m,valuation_score,valuation_bucket,rerating_momentum_score,rerating_direction
028670,2023-11-01,3.57,0.54,1267,8404,3.31,150,운송·창고,0.4,0.4,,0.014204545454545404,,0.018867924528301903,0.6,cheap,0.016536234991423655,flat
028670,2023-12-01,2.95,0.44,1267,8404,4.02,150,운송·창고,0.4,0.2,,-0.2455242966751918,,-0.25423728813559315,0.7,deep_value,-0.24988079240539246,de_rating_down
028670,2024-01-01,2.88,0.43,1267,8404,4.1,150,운송·창고,0.4,0.2,,-0.15044247787610626,,-0.15686274509803924,0.7,deep_value,-0.15365261148707277,de_rating_down
028670,2024-02-01,3.84,0.58,1267,8404,3.08,150,운송·창고,0.4,0.4,,0.07563025210084034,,0.07407407407407393,0.6,cheap,0.07485216308745714,re_rating_up
028670,2024-03-01,3.26,0.49,1267,8404,3.63,150,운송·창고,0.4,0.4,,0.10508474576271172,,0.1136363636363636,0.6,cheap,0.10936055469953766,re_rating_up
028670,2024-04-01,3.24,0.49,1267,8404,3.65,150,운송·창고,0.4,0.4,,0.1250000000000001,,0.13953488372093023,0.6,cheap,0.13226744186046518,re_rating_up
028670,2024-05-01,9.4,0.49,458,8817,1.97,85,운송·창고,0.6,0.2,3.1019377747826553,1.4479166666666667,-0.5622205563860042,-0.1551724137931034,0.09685171303216705,expensive,0.6463721264367817,re_rating_up
028670,2024-06-01,9.36,0.49,458,8817,1.98,85,운송·창고,0.8,0.2,2.2153668165777347,1.8711656441717792,-0.5350003761722716,0.0,0.10996946329954474,expensive,0.9355828220858896,re_rating_up
028670,2024-07-01,8.46,0.44,458,8817,2.19,85,운송·창고,0.4,0.2,1.5648845828630182,1.6111111111111112,-1.2642628902794326,-0.10204081632653059,0.3249481922847012,rich,0.7545351473922903,re_rating_up
028670,2024-08-01,8.09,0.42,458,8817,2.29,85,운송·창고,0.6,0.2,1.2786206746303304,-0.1393617021276596,-1.4253831491901547,-0.14285714285714288,0.31223020621331876,rich,-0.14110942249240124,de_rating_down
028670,2024-09-01,8.72,0.45,458,8817,2.13,85,운송·창고,0.6,0.2,1.3822968936196902,-0.06837606837606826,-0.8891036084061494,-0.08163265306122446,0.2589005595655383,expensive,-0.07500436071864636,de_rating_down
028670,2024-10-01,7.76,0.4,458,8817,2.39,85,운송·창고,0.2,0.2,0.9520071764936169,-0.0827423167848701,-1.518381406509216,-0.09090909090909087,0.44719785250129995,rich,-0.08682570384698049,de_rating_down
028670,2024-11-01,7.54,0.39,458,8817,2.46,85,운송·창고,0.2,0.2,0.8255849929785704,-0.0679851668726823,-1.5080545750597658,-0.07142857142857137,0.456872465173433,neutral,-0.06970686915062684,de_rating_down
028670,2024-12-01,7.21,0.37,458,8817,2.58,85,운송·창고,0.2,0.2,0.6699116389369464,-0.17316513761467897,-1.6161024548393563,-0.1777777777777778,0.4788492346585342,neutral,-0.1754714576962284,de_rating_down
028670,2025-01-01,7.26,0.38,458,8817,2.56,85,운송·창고,0.2,0.2,0.6649512780188568,-0.06443298969072166,-1.3652848394476305,-0.050000000000000044,0.4583611301190645,neutral,-0.05721649484536085,de_rating_down
028670,2025-02-01,8.25,0.43,458,8817,2.25,85,운송·창고,0.4,0.2,1.0115058990749701,0.09416445623342175,-0.665745855914117,0.1025641025641025,0.3211866630699289,rich,0.09836427939876213,re_rating_up
028670,2025-03-01,7.37,0.38,458,8817,2.52,85,운송·창고,0.2,0.2,0.6364315941433898,0.022191400832177553,-1.267450257489674,0.027027027027027053,0.4525848886121904,neutral,0.024609213929602303,flat
028670,2025-04-01,7.28,0.38,458,8817,2.55,85,운송·창고,0.2,0.2,0.5823677111316283,0.0027548209366391823,-1.1978241142570358,0.0,0.451288033593784,neutral,0.0013774104683195911,flat
028670,2025-05-01,7.38,0.35,502,10576,3.24,120,운송·창고,0.8,0.2,0.6061388478651611,-0.10545454545454547,-1.484643616046177,-0.186046511627907,0.3232087306817513,rich,-0.14575052854122622,de_rating_down
028670,2025-06-01,7.4,0.35,502,10576,3.23,120,운송·창고,0.8,0.2,0.560325363698575,0.004070556309362313,-1.412071862381069,-0.0789473684210527,0.3209788748902078,rich,-0.03743840605584519,flat
028670,2025-07-01,8.39,0.4,502,10576,2.85,120,운송·창고,0.8,0.2,0.9006564016018429,0.1524725274725275,-0.6677538119049198,0.05263157894736847,0.23059145085858973,expensive,0.102552053209948,re_rating_up
028670,2025-08-01,7.76,0.37,502,10576,3.08,120,운송·창고,0.8,0.2,0.5720623102256407,0.05149051490514904,-1.0112794002689591,0.0571428571428572,0.2866014241702765,expensive,0.05431668602400312,re_rating_up
028670,2025-09-01,7.69,0.36,502,10576,3.11,120,운송·창고,0.8,0.2,0.48413491173240797,0.03918918918918919,-1.1140161084885793,0.0285714285714286,0.30249009972968094,rich,0.03388030888030889,flat
028670,2025-10-01,7.63,0.36,502,10576,3.13,120,운송·창고,0.8,0.2,0.3962774664227843,-0.09058402860548279,-1.0281578318195028,-0.10000000000000009,0.3026566971163932,rich,-0.09529201430274144,de_rating_down
028670,2025-11-01,7.51,0.36,502,10576,3.18,120,운송·창고,0.6,0.2,0.2779728843725756,-0.03221649484536083,-0.9673003902847578,-0.027027027027027053,0.35744395882601526,rich,-0.02962176093619394,flat
028670,2025-12-01,7.67,0.36,502,10576,3.12,120,운송·창고,0.6,0.2,0.28551259447031047,-0.002600780234070281,-0.8968676517187208,0.0,0.3509462547707009,rich,-0.0013003901170351405,flat
028670,2026-01-01,9.36,0.44,502,10576,2.55,120,운송·창고,0.8,0.2,1.1654458377283015,0.2267365661861074,0.4402670104762365,0.22222222222222227,0.1161905959829552,expensive,0.22447939420416485,re_rating_up
028670,2026-02-01,10.52,0.5,502,10576,2.27,120,운송·창고,0.6,0.2,1.7609509003575026,0.40079893475366174,1.7353043654629767,0.38888888888888895,0.008645394514960103,expensive,0.3948439118212753,re_rating_up
028670,2026-03-01,9.75,0.46,502,10576,2.45,120,운송·창고,0.8,0.2,1.3198843320553073,0.2711864406779661,1.0176996398145628,0.2777777777777779,0.0552013356775108,expensive,0.274482109227872,re_rating_up
028670,2026-04-01,11.04,0.52,502,10576,2.17,120,운송·창고,0.8,0.4,2.54053029102095,0.17948717948717946,2.0922235416976376,0.18181818181818185,-0.18606281939321564,expensive,0.18065268065268064,re_rating_up
028670,2026-05-01,9.73,0.51,564,10707,2.73,150,운송·창고,0.4,0.4,1.3005200949107483,-0.07509505703422045,1.8342571640064462,0.020000000000000018,0.038768561756900466,expensive,-0.027547528517110217,flat
028670,2026-06-01,9.15,0.48,564,10707,2.91,150,운송·창고,0.6,0.4,0.7877739519936561,-0.0615384615384615,1.2992492702154133,0.04347826086956513,0.07608139814924424,expensive,-0.009030100334448184,flat
029780,2023-06-01,5.08,0.4,5831,73934,8.43,2500,기타금융,0.5925925925925926,0.5,,,,,0.4537037037037037,neutral,,N/A
029780,2023-07-01,4.89,0.39,5831,73934,8.77,2500,기타금융,0.5555555555555556,0.4642857142857143,,,,,0.49007936507936506,neutral,,N/A
029780,2023-08-01,5.14,0.41,5831,73934,8.35,2500,기타금융,0.5555555555555556,0.44642857142857145,,,,,0.4990079365079365,neutral,,N/A
029780,2023-09-01,5.22,0.41,5831,73934,8.21,2500,기타금융,0.5555555555555556,0.42857142857142855,,0.027559055118110173,,0.024999999999999883,0.5079365079365079,neutral,0.02627952755905503,flat
029780,2023-10-01,5.38,0.42,5831,73934,7.97,2500,기타금융,0.6296296296296297,0.4642857142857143,,0.10020449897750516,,0.07692307692307684,0.453042328042328,neutral,0.088563787950291,re_rating_up
029780,2023-11-01,5.66,0.45,5831,73934,7.58,2500,기타금융,0.5925925925925926,0.5357142857142857,,0.10116731517509737,,0.09756097560975618,0.43584656084656087,rich,0.09936414539242677,re_rating_up
029780,2023-12-01,5.55,0.44,5831,73934,7.73,2500,기타금융,0.48148148148148145,0.39285714285714285,,0.06321839080459772,,0.07317073170731714,0.5628306878306879,cheap,0.06819456125595744,re_rating_up
029780,2024-01-01,5.66,0.45,5831,73934,7.58,2500,기타금융,0.5555555555555556,0.39285714285714285,,0.05204460966542756,,0.0714285714285715,0.5257936507936508,neutral,0.06173659054699952,re_rating_up
029780,2024-02-01,6.44,0.51,5831,73934,6.66,2500,기타금융,0.5555555555555556,0.4107142857142857,,0.13780918727915198,,0.13333333333333333,0.5168650793650793,neutral,0.13557126030624267,re_rating_up
029780,2024-03-01,6.49,0.51,5831,73934,6.61,2500,기타금융,0.5555555555555556,0.44642857142857145,,0.16936936936936944,,0.15909090909090912,0.4990079365079365,neutral,0.1642301392301393,re_rating_up
029780,2024-04-01,6.71,0.53,5831,73934,6.39,2500,기타금융,0.5925925925925926,0.5,,0.18551236749116604,,0.1777777777777778,0.4537037037037037,neutral,0.18164507263447194,re_rating_up
029780,2024-05-01,7.09,0.53,5711,76243,6.17,2500,기타금융,0.6,0.625,1.8149025131164622,0.10093167701863345,1.4498843684895066,0.03921568627450984,-0.07831557346716407,expensive,0.07007368164657164,re_rating_up
029780,2024-06-01,6.71,0.5,5711,76243,6.53,2500,기타금융,0.52,0.6071428571428571,1.1651183726767957,0.03389830508474572,0.8188913354567795,-0.01960784313725492,0.05288014336982112,expensive,0.007145230973745401,flat
029780,2024-07-01,7.37,0.55,5711,76243,5.94,2500,기타금융,0.52,0.5892857142857143,1.7254750042615035,0.09836065573770494,1.5463411850878697,0.03773584905660381,-0.04997277768387634,expensive,0.06804825239715437,re_rating_up
029780,2024-08-01,7.61,0.57,5711,76243,5.75,2500,기타금융,0.6,0.6607142857142857,1.7196032119582252,0.07334273624823702,1.6448796553676235,0.0754716981132074,-0.09555214370572548,expensive,0.07440721718072221,re_rating_up
029780,2024-09-01,7.21,0.54,5711,76243,6.08,2500,기타금융,0.56,0.625,1.1740654733602651,0.07451564828614009,1.0651171060689515,0.08000000000000007,0.017151451714231936,expensive,0.07725782414307009,re_rating_up
029780,2024-10-01,7.07,0.53,5711,76243,6.19,2500,기타금융,0.56,0.5714285714285714,0.9612594640453384,-0.04070556309362277,0.8531154417040887,-0.03636363636363639,0.06594494833040487,expensive,-0.038534599728629576,flat
029780,2024-11-01,7.48,0.56,5711,76243,5.85,2500,기타금융,0.56,0.6428571428571429,1.2990799392446126,-0.01708278580814716,1.2514707474392985,-0.01754385964912263,-0.013260176271278332,expensive,-0.017313322728634895,flat
029780,2024-12-01,6.91,0.52,5711,76243,6.34,2500,기타금융,0.56,0.5714285714285714,0.6638050716300007,-0.041608876560332846,0.5777286291875753,-0.03703703703703707,0.11368171540805913,expensive,-0.03932295679868496,flat
029780,2025-01-01,7.35,0.55,5711,76243,5.95,2500,기타금융,0.52,0.5892857142857143,1.0775930490467098,0.039603960396039514,1.0201272563480313,0.03773584905660381,0.04786854597900965,expensive,0.03866990472632166,flat
029780,2025-02-01,7.87,0.59,5711,76243,5.56,2500,기타금융,0.6,0.6428571428571429,1.5030732316920075,0.05213903743315503,1.5393770169944823,0.053571428571428416,-0.06425180643815986,expensive,0.052855233002291724,re_rating_up
029780,2025-03-01,7.01,0.53,5711,76243,6.24,2500,기타금융,0.6,0.5892857142857143,0.5909864125838384,0.014471780028943509,0.5665339342792767,0.019230769230769246,0.10621854252331184,expensive,0.01685127462985638,flat
029780,2025-04-01,7.35,0.55,5711,76243,5.96,2500,기타금융,0.52,0.5357142857142857,0.9113481419444005,0.0,0.8562806086586653,0.0,0.08876903268783976,expensive,0.0,flat
029780,2025-05-01,6.94,0.54,6228,79525,6.48,2800,기타금융,0.4,0.5357142857142857,0.4653960465303233,-0.11817026683608636,0.6725483450699484,-0.08474576271186429,0.1712427292714059,expensive,-0.10145801477397533,de_rating_down
029780,2025-06-01,7.93,0.62,6228,79525,5.67,2800,기타금융,0.44,0.5357142857142857,1.41655994649138,0.1312410841654779,1.8100923662086006,0.16981132075471692,-0.012816264153569762,expensive,0.1505262024600974,re_rating_up
029780,2025-07-01,8.0,0.63,6228,79525,5.62,2800,기타금융,0.32,0.5357142857142857,1.4083809446889706,0.08843537414965992,1.8268657812988847,0.14545454545454536,0.01646753473910728,expensive,0.11694495980210265,re_rating_up
029780,2025-08-01,8.11,0.64,6228,79525,5.54,2800,기타금융,0.48,0.5714285714285714,1.4396061105124063,0.16858789625360215,1.82454894306256,0.18518518518518512,-0.03487006398839003,expensive,0.17688654071939364,re_rating_up
029780,2025-09-01,8.4,0.66,6228,79525,5.35,2800,기타금융,0.48,0.5714285714285714,1.6675479297328046,0.05926860025220689,1.969940970319942,0.06451612903225812,-0.06598121786153838,expensive,0.06189236464223251,re_rating_up
029780,2025-10-01,7.96,0.62,6228,79525,5.65,2800,기타금융,0.32,0.5,1.0813523922498423,-0.0050000000000000044,1.2533894211001475,-0.015873015873015886,0.10043818222083419,expensive,-0.010436507936507945,flat
029780,2025-11-01,8.82,0.69,6228,79525,5.1,2800,기타금융,0.32,0.5178571428571429,1.9945052642789072,0.08754623921085092,2.1613043178610134,0.07812499999999989,-0.0557817508926125,expensive,0.0828356196054254,re_rating_up
029780,2025-12-01,8.98,0.7,6228,79525,5.01,2800,기타금융,0.32,0.5357142857142857,2.04510530147855,0.06904761904761905,2.099005427849801,0.06060606060606049,-0.05927113220593405,expensive,0.06482683982683977,re_rating_up
029780,2026-01-01,9.12,0.71,6228,79525,4.93,2800,기타금융,0.32,0.4642857142857143,2.0800392807750816,0.1457286432160803,2.045113284145486,0.1451612903225806,-0.039834142314809196,expensive,0.14544496676933044,re_rating_up
029780,2026-02-01,10.12,0.79,6228,79525,4.44,2800,기타금융,0.32,0.42857142857142855,2.7306282963900474,0.14739229024943298,2.6380206213730983,0.1449275362318842,-0.13453026695645265,expensive,0.14615991324065858,re_rating_up
029780,2026-03-01,8.53,0.67,6228,79525,5.27,2800,기타금융,0.24,0.39285714285714285,0.8689678211629919,-0.05011135857461036,0.9712002682369658,-0.04285714285714274,0.18843837350238452,expensive,-0.04648425071587655,flat
029780,2026-04-01,8.56,0.67,6228,79525,5.25,2800,기타금융,0.2,0.35714285714285715,0.8308652026151522,-0.06140350877192969,0.8935483039145502,-0.05633802816901398,0.21701316017014383,expensive,-0.05887076847047183,de_rating_down
029780,2026-05-01,7.62,0.56,6053,83059,6.07,2800,기타금융,0.34615384615384615,0.27586206896551724,-0.30667987455803597,-0.24703557312252958,-0.5870029377096484,-0.29113924050632906,0.41896958890913283,rich,-0.26908740681442933,de_rating_down
029780,2026-06-01,7.6,0.55,6053,83059,6.09,2800,기타금융,0.3076923076923077,0.27586206896551724,-0.3913884684839072,-0.10902696365767875,-0.7736762716611355,-0.1791044776119403,0.451200134180964,neutral,-0.14406572063480952,de_rating_down
030000,2023-06-01,9.48,1.51,1913,11967,6.34,1150,일반서비스,0.46153846153846156,0.391304347826087,,,,,0.5735785953177257,cheap,,N/A
030000,2023-07-01,9.49,1.52,1913,11967,6.34,1150,일반서비스,0.38461538461538464,0.391304347826087,,,,,0.6120401337792643,cheap,,N/A
030000,2023-08-01,9.85,1.58,1913,11967,6.1,1150,일반서비스,0.3076923076923077,0.391304347826087,,,,,0.6505016722408027,cheap,,N/A
030000,2023-09-01,10.48,1.68,1913,11967,5.74,1150,일반서비스,0.46153846153846156,0.391304347826087,,0.10548523206751054,,0.11258278145695359,0.5735785953177257,cheap,0.10903400676223207,re_rating_up
030000,2023-10-01,10.38,1.66,1913,11967,5.79,1150,일반서비스,0.38461538461538464,0.391304347826087,,0.09378292939936782,,0.09210526315789468,0.6120401337792643,cheap,0.09294409627863125,re_rating_up
030000,2023-11-01,10.23,1.64,1913,11967,5.88,1150,일반서비스,0.38461538461538464,0.391304347826087,,0.038578680203045765,,0.03797468354430369,0.6120401337792643,cheap,0.03827668187367472,flat
030000,2023-12-01,9.95,1.59,1913,11967,6.04,1150,일반서비스,0.38461538461538464,0.30434782608695654,,-0.05057251908396957,,-0.05357142857142849,0.6555183946488294,cheap,-0.05207197382769903,de_rating_down
030000,2024-01-01,9.6,1.54,1913,11967,6.26,1150,일반서비스,0.38461538461538464,0.30434782608695654,,-0.07514450867052033,,-0.07228915662650595,0.6555183946488294,cheap,-0.07371683264851314,de_rating_down
030000,2024-02-01,9.67,1.55,1913,11967,6.22,1150,일반서비스,0.38461538461538464,0.30434782608695654,,-0.05474095796676447,,-0.05487804878048772,0.6555183946488294,cheap,-0.0548095033736261,de_rating_down
030000,2024-03-01,9.82,1.57,1913,11967,6.12,1150,일반서비스,0.38461538461538464,0.34782608695652173,,-0.01306532663316573,,-0.012578616352201269,0.6337792642140468,cheap,-0.0128219714926835,flat
030000,2024-04-01,9.89,1.58,1913,11967,6.08,1150,일반서비스,0.38461538461538464,0.34782608695652173,,0.03020833333333343,,0.025974025974025997,0.6337792642140468,cheap,0.028091179653679715,flat
030000,2024-05-01,10.11,1.47,1849,12703,5.94,1110,일반서비스,0.5,0.34,0.5938125617865722,0.04550155118924504,-1.6681636305598615,-0.05161290322580649,0.3795292557311074,rich,-0.003055676018280728,flat
030000,2024-06-01,9.95,1.45,1849,12703,6.03,1110,일반서비스,0.5,0.36,0.10864611444284301,0.013238289205702546,-1.6612222634946359,-0.07643312101910835,0.41438134575431607,rich,-0.0315974159067029,flat
030000,2024-07-01,9.6,1.4,1849,12703,6.25,1110,일반서비스,0.5,0.32,-0.9223831308183095,-0.029322548028311517,-1.921300041431933,-0.11392405063291149,0.5319735976875202,neutral,-0.0716232993306115,de_rating_down
030000,2024-08-01,9.82,1.43,1849,12703,6.11,1110,일반서비스,0.42857142857142855,0.34,-0.22183874959444205,-0.028684470820969254,-1.3820468500253582,-0.02721088435374152,0.44151427615879285,rich,-0.027947677587355387,flat
030000,2024-09-01,9.95,1.45,1849,12703,6.04,1110,일반서비스,0.42857142857142855,0.36,0.19601034595700106,0.0,-1.0619037549724677,0.0,0.3750149269417651,rich,0.0,flat
030000,2024-10-01,9.97,1.45,1849,12703,6.02,1110,일반서비스,0.5,0.4,0.2555335047857397,0.03854166666666677,-0.9975295184354288,0.03571428571428575,0.3368330011374741,rich,0.03712797619047626,flat
030000,2024-11-01,9.83,1.43,1849,12703,6.11,1110,일반서비스,0.5714285714285714,0.4,-0.22452994129134562,0.0010183299389001819,-1.1527408076011891,0.0,0.37191541955056834,rich,0.0005091649694500909,flat
030000,2024-12-01,9.17,1.33,1849,12703,6.55,1110,일반서비스,0.5333333333333333,0.4,-2.151109754202637,-0.07839195979899492,-1.9912762532094768,-0.0827586206896551,0.6118655006176762,cheap,-0.08057529024432501,de_rating_down
030000,2025-01-01,9.29,1.35,1849,12703,6.46,1110,일반서비스,0.4666666666666667,0.36,-1.6035318316191247,-0.06820461384152472,-1.6070922364633247,-0.06896551724137923,0.5608853390068708,cheap,-0.06858506554145197,de_rating_down
030000,2025-02-01,9.66,1.41,1849,12703,6.21,1110,일반서비스,0.4666666666666667,0.36,-0.48327239479576095,-0.017293997965411995,-0.9540999838779881,-0.013986013986014,0.41311436488947906,rich,-0.015640005975713,flat
030000,2025-03-01,9.75,1.42,1849,12703,6.16,1110,일반서비스,0.5333333333333333,0.4,-0.20419699819443798,0.06324972737186478,-0.8201286055865938,0.06766917293233071,0.3520271336484193,rich,0.06545945015209775,re_rating_up
030000,2025-04-01,10.03,1.46,1849,12703,5.98,1110,일반서비스,0.5333333333333333,0.4,0.6486928963363106,0.07965554359526375,-0.40217930027045623,0.08148148148148139,0.24612386699451214,expensive,0.08056851253837258,re_rating_up
030000,2025-05-01,8.96,1.28,2049,14396,6.7,1230,일반서비스,0.17647058823529413,0.34615384615384615,-2.326539341269685,-0.07246376811594195,-2.012282789347601,-0.09219858156028361,0.7309124022874888,deep_value,-0.08233117483811278,de_rating_down
030000,2025-06-01,9.79,1.39,2049,14396,6.13,1230,일반서비스,0.17647058823529413,0.34615384615384615,-0.033323675696359564,0.004102564102564015,-0.8923511349159048,-0.021126760563380302,0.446483458953737,rich,-0.008512098230408143,flat
030000,2025-07-01,9.7,1.38,2049,14396,6.19,1230,일반서비스,0.17647058823529413,0.3076923076923077,-0.3204629241142988,-0.032901296111665014,-0.9160770624876856,-0.05479452054794526,0.4820042749015982,neutral,-0.04384790832980513,flat
030000,2025-08-01,9.66,1.38,2049,14396,6.21,1230,일반서비스,0.17647058823529413,0.3076923076923077,-0.41210557272702775,0.07812499999999992,-0.8421917043694496,0.07812499999999989,0.4834840491094726,neutral,0.0781249999999999,re_rating_up
030000,2025-09-01,9.91,1.41,2049,14396,6.06,1230,일반서비스,0.17647058823529413,0.3076923076923077,0.41603934573711204,0.012257405515832584,-0.5006915134926652,0.014388489208633108,0.3860136233310623,rich,0.013322947362232846,flat
030000,2025-10-01,9.93,1.41,2049,14396,6.04,1230,일반서비스,0.23529411764705882,0.3076923076923077,0.5850435916403702,0.02371134020618561,-0.4364973808063389,0.02173913043478263,0.3518745427623224,rich,0.022725235320484122,flat
030000,2025-11-01,11.05,1.57,2049,14396,5.43,1230,일반서비스,0.29411764705882354,0.34615384615384615,3.287065779290428,0.14389233954451353,1.4925199435660992,0.13768115942029,-0.03444453526700901,expensive,0.14078674948240177,re_rating_up
030000,2025-12-01,10.25,1.46,2049,14396,5.86,1230,일반서비스,0.23529411764705882,0.2857142857142857,1.130526813464791,0.03430877901109988,0.2529152183436944,0.03546099290780145,0.2544610631756234,expensive,0.03488488595945066,flat
030000,2026-01-01,10.71,1.52,2049,14396,5.6,1230,일반서비스,0.23529411764705882,0.2857142857142857,1.9917666624276003,0.07854984894259831,1.0523948546718178,0.07801418439716319,0.11606777273471239,expensive,0.07828201666988074,re_rating_up
030000,2026-02-01,10.71,1.52,2049,14396,5.6,1230,일반서비스,0.23529411764705882,0.25,1.760332938166728,-0.030769230769230754,1.0924482225482444,-0.03184713375796181,0.14094470719532093,expensive,-0.03130818226359628,flat
030000,2026-03-01,9.26,1.32,2049,14396,6.48,1230,일반서비스,0.23529411764705882,0.25,-1.2767054549290895,-0.09658536585365855,-1.4781366500205804,-0.09589041095890405,0.6082466460007078,cheap,-0.09623788840628131,de_rating_down
030000,2026-04-01,9.79,1.39,2049,14396,6.13,1230,일반서비스,0.11764705882352941,0.25,-0.16394092431403506,-0.08590102707749782,-0.4563436172248821,-0.08552631578947376,0.45977861375569407,neutral,-0.0857136714334858,de_rating_down
030000,2026-05-01,9.01,1.19,2049,15525,6.66,1230,일반서비스,0.25,0.2413793103448276,-1.6001725281760943,-0.1587301587301588,-2.7353679168036957,-0.21710526315789477,0.7384502094954423,deep_value,-0.1879177109440268,de_rating_down
030000,2026-06-01,8.93,1.18,2049,15525,6.72,1230,일반서비스,0.1875,0.2413793103448276,-1.5787467754764077,-0.03563714902807776,-2.36431948472222,-0.10606060606060615,0.7213690274303454,deep_value,-0.07084887754434195,de_rating_down
030200,2023-06-01,5.72,0.46,5209,64880,6.58,1960,통신,,,,,,,,N/A,,N/A
030200,2023-07-01,5.66,0.45,5209,64880,6.64,1960,통신,,,,,,,,N/A,,N/A
030200,2023-08-01,6.34,0.51,5209,64880,5.94,1960,통신,,,,,,,,N/A,,N/A
030200,2023-09-01,6.36,0.51,5209,64880,5.91,1960,통신,,,,0.111888111888112,,0.10869565217391301,,N/A,0.1102918820310125,re_rating_up
030200,2023-10-01,6.27,0.5,5209,64880,6.0,1960,통신,,,,0.1077738515901059,,0.11111111111111108,,N/A,0.1094424813506085,re_rating_up
030200,2023-11-01,6.44,0.52,5209,64880,5.84,1960,통신,,,,0.015772870662460654,,0.01960784313725492,,N/A,0.017690356899857786,flat
030200,2023-12-01,6.6,0.53,5209,64880,5.7,1960,통신,,,,0.03773584905660367,,0.03921568627450984,,N/A,0.03847576766555676,flat
030200,2024-01-01,6.8,0.55,5209,64880,5.54,1960,통신,,,,0.0845295055821372,,0.10000000000000009,,N/A,0.09226475279106865,re_rating_up
030200,2024-02-01,7.51,0.6,5209,64880,5.01,1960,통신,,,,0.16614906832298126,,0.15384615384615377,,N/A,0.1599976110845675,re_rating_up
030200,2024-03-01,7.24,0.58,5209,64880,5.2,1960,통신,,,,0.09696969696969707,,0.0943396226415093,,N/A,0.09565465980560318,re_rating_up
030200,2024-04-01,6.64,0.53,5209,64880,5.66,1960,통신,,,,-0.023529411764705903,,-0.03636363636363639,,N/A,-0.029946524064171146,flat
030200,2024-05-01,9.05,0.54,4043,67972,5.36,1960,통신,,,2.5726785871581463,0.20505992010652477,0.3863861350843884,-0.09999999999999991,-0.49317745370708915,expensive,0.05252996005326243,re_rating_up
030200,2024-06-01,9.25,0.55,4043,67972,5.24,1960,통신,,,2.093605503467412,0.2776243093922652,0.5867034725991761,-0.05172413793103434,-0.4467181626777647,expensive,0.11295008573061542,re_rating_up
030200,2024-07-01,9.86,0.59,4043,67972,4.92,1960,통신,,,2.0566757086034038,0.48493975903614456,1.3682105101189623,0.11320754716981121,-0.570814369787061,expensive,0.2990736531029779,re_rating_up
030200,2024-08-01,9.55,0.57,4043,67972,5.08,1960,통신,,,1.5869751705783088,0.055248618784530384,0.858207852446206,0.05555555555555539,-0.4075305038374191,expensive,0.055402087170042885,re_rating_up
030200,2024-09-01,9.94,0.59,4043,67972,4.88,1960,통신,,,1.62661596589272,0.07459459459459454,1.210491436638082,0.07272727272727258,-0.4728512337551336,expensive,0.07366093366093357,re_rating_up
030200,2024-10-01,10.97,0.65,4043,67972,4.42,1960,통신,,,1.9371851429020057,0.11257606490872224,2.095747327982332,0.10169491525423738,-0.6721554118140562,expensive,0.10713549008147981,re_rating_up
030200,2024-11-01,12.07,0.72,4043,67972,4.02,1960,통신,,,2.128567124625971,0.26387434554973815,2.5809978895698977,0.26315789473684215,-0.7849275023659782,expensive,0.2635161201432902,re_rating_up
030200,2024-12-01,10.85,0.65,4043,67972,4.47,1960,통신,,,1.3826623081303744,0.0915492957746479,1.3788601931154503,0.10169491525423738,-0.4602537502076374,expensive,0.09662210551444264,re_rating_up
030200,2025-01-01,11.87,0.71,4043,67972,4.08,1960,통신,,,1.690545517875649,0.08204193254329978,1.9693252269629706,0.09230769230769222,-0.6099784574731033,expensive,0.08717481242549599,re_rating_up
030200,2025-02-01,11.63,0.69,4043,67972,4.17,1960,통신,,,1.4542286152080193,-0.03645401822700907,1.5498729208048065,-0.041666666666666706,-0.500683589335471,expensive,-0.039060342446837884,flat
030200,2025-03-01,12.27,0.73,4043,67972,3.95,1960,통신,,,1.5935067486550192,0.13087557603686636,1.8468459005902154,0.12307692307692301,-0.573392108207539,expensive,0.12697624955689468,re_rating_up
030200,2025-04-01,12.81,0.76,4043,67972,3.78,1960,통신,,,1.6665468060173398,0.07919123841617534,1.9590002271316405,0.07042253521126768,-0.6042578388581634,expensive,0.07480688681372151,re_rating_up
030200,2025-05-01,26.57,0.77,1912,65942,3.94,2000,통신,,,3.931731876975376,1.284608770421324,1.863450339124124,0.11594202898550736,-0.8105750565206873,expensive,0.7002753997034157,re_rating_up
030200,2025-06-01,29.13,0.84,1912,65942,3.59,2000,통신,,,3.2000606279942705,1.374083129584352,2.2459656109800092,0.1506849315068493,-0.8743276018300015,expensive,0.7623840305456007,re_rating_up
030200,2025-07-01,28.87,0.84,1912,65942,3.62,2000,통신,,,2.5500424685354948,1.2537080405932866,2.0020953478092283,0.1052631578947368,-0.7586896360574539,expensive,0.6794855992440116,re_rating_up
030200,2025-08-01,28.29,0.82,1912,65942,3.7,2000,통신,,,2.109607006070358,0.06473466315393296,1.6325884742631653,0.06493506493506485,-0.623699246722254,expensive,0.0648348640444989,re_rating_up
030200,2025-09-01,26.41,0.77,1912,65942,3.96,2000,통신,,,1.6607336373343764,-0.09337452797802949,1.087980994662245,-0.08333333333333327,-0.4581191053327702,expensive,-0.08835393065568138,de_rating_down
